,optimizer,iteration,mean_time,lb,ub
188,casmopolitan,188,1.7932995743221707,1.6293214315838285,1.980349926418728
189,casmopolitan,189,1.7909400078985427,1.6382923666305014,1.9841823029849266
190,casmopolitan,190,1.786051136917538,1.6354563406440947,1.984652419189612
191,casmopolitan,191,1.7532753215895758,1.596940024263329,1.9398645768231817
192,casmopolitan,192,1.769599767525991,1.625087928308381,1.9433357633484734
193,casmopolitan,193,1.8140603674782647,1.652749102546109,2.004742824567689
194,casmopolitan,194,1.801779838403066,1.642184742854701,1.9851231209768188
195,casmopolitan,195,1.7905731810463799,1.6300315374798244,1.9831046179599232
196,casmopolitan,196,1.779528832435608,1.622805845869912,1.9662411632802752
197,casmopolitan,197,1.7791458699438307,1.6235100484225484,1.959734164873759
198,casmopolitan,198,1.740010686715444,1.5786506738927628,1.9402244899339145
199,casmopolitan,199,1.574932446744707,1.449158198701011,1.7261899703078798
2,bodi,2,2.299378224213918,2.2661918325225514,2.3335826763179566
3,bodi,3,2.306332512696584,2.2676354989409444,2.3400136385361354
4,bodi,4,2.3064636826515197,2.271220223969883,2.3418622073862285
5,bodi,5,2.318972330623203,2.285657402806812,2.352304930256473
6,bodi,6,2.313412062327067,2.2730896132853298,2.351077443725533
7,bodi,7,2.326120430893368,2.2945018521613543,2.3598484354548983
8,bodi,8,2.3338454259766475,2.300789076983929,2.366833675371276
9,bodi,9,2.3319996860292225,2.2965859134660827,2.366202672256364
10,bodi,10,2.3525258130497404,2.31863284210364,2.3879989469713636
11,bodi,11,2.357897157139248,2.3228973635700014,2.391259708106518
12,bodi,12,2.3454345504442853,2.3085075258877543,2.378615731563833
13,bodi,13,2.3467321740256417,2.314942010872894,2.3812684641281763
14,bodi,14,2.3463656663894654,2.314487260315153,2.3790672223435507
15,bodi,15,2.3433177126778495,2.311667376756668,2.3745629822214442
16,bodi,16,2.3719022790590922,2.3380089589622286,2.4076271311773194
17,bodi,17,2.370953161186642,2.3386554752124677,2.4012109050816957
18,bodi,18,2.3665069977442426,2.330261268582609,2.4016729444596505
19,bodi,19,2.3829109907150268,2.348907749950886,2.419337139195866
20,bodi,20,2.376218377219306,2.3391736229591897,2.410390898221069
21,bodi,21,2.383116516802046,2.347536991238594,2.417582730054855
22,bodi,22,2.382626966635386,2.3463704107867347,2.417307988007863
23,bodi,23,2.3850810474819606,2.3507140905327266,2.4213144705030656
24,bodi,24,2.3926605198118422,2.3571228394905726,2.4285155957606106
25,bodi,25,2.39888604482015,2.365462749302387,2.4323099562856885
26,bodi,26,2.396405159102546,2.358627280758487,2.4309244328406123
27,bodi,27,2.3852177792125278,2.351935172412131,2.4148998194601803
28,bodi,28,2.395960150824653,2.3599808683991434,2.4295116082496113
29,bodi,29,2.392480923069848,2.358116153677305,2.4270280338658226
30,bodi,30,2.3885518206490413,2.3558124106460148,2.4225898481408756
31,bodi,31,2.3957051502333746,2.3626749272478955,2.429998068809509
32,bodi,32,2.4057717773649427,2.3709939251343406,2.4401095567146935
33,bodi,33,2.399720753563775,2.3615939944320252,2.433246980475055
34,bodi,34,2.4027208897802566,2.3655924278166562,2.434922396871779
35,bodi,35,2.398546846707662,2.364101648032665,2.433380206425985
36,bodi,36,2.410465819305844,2.3756931506262884,2.4449338632159763
37,bodi,37,2.410518499215444,2.3755748189489045,2.4416165439950097
38,bodi,38,2.405610269970364,2.3697395250863496,2.441741142537859
39,bodi,39,2.413582702477773,2.3792579240600267,2.4462595488958887
40,bodi,40,2.4125431140263873,2.375830309887727,2.45001877721813
41,bodi,41,2.4111096421877543,2.3713244933221076,2.4479858924614057
42,bodi,42,2.418748398621877,2.3825784646802477,2.455739428500334
43,bodi,43,2.41373878982332,2.3779563341206975,2.4480283717976676
44,bodi,44,2.417272142569224,2.3779397415452532,2.4522841398583517
45,bodi,45,2.4198705620235867,2.3815673507584463,2.454832674562931
46,bodi,46,2.4246127804120383,2.38552711635828,2.4618893173005847
47,bodi,47,2.4236092024379308,2.3848687246772977,2.4587144575516384
48,bodi,48,2.4260151677661472,2.388324754105674,2.463041286137369
49,bodi,49,2.4317170937856036,2.394248292379909,2.4690155108438594
50,bodi,50,2.4354177739885117,2.400201466249095,2.4739187975062262
51,bodi,51,2.421274573273129,2.383740077548557,2.4564934300382935
52,bodi,52,2.434972592194875,2.3990482957495582,2.474829136861695
53,bodi,53,2.434751996729109,2.3969473317927785,2.472517578171359
54,bodi,54,2.4357767038875155,2.3953827303979134,2.471669237547451
55,bodi,55,2.4339392383893332,2.392449576424228,2.470691017574734
56,bodi,56,2.4527267350090876,2.4140227605899174,2.487366846932305
57,bodi,57,2.4657256815168593,2.4261277315351695,2.5006643966502615
58,bodi,58,2.4687115523550247,2.4307413166430263,2.5062279886669585
59,bodi,59,2.456445100572374,2.420192162030273,2.4946398377418517
60,bodi,60,2.4697602762116326,2.4284122381276556,2.5053749508327905
61,bodi,61,2.4588647392061023,2.4194959224926103,2.4947542681627803
62,bodi,62,2.455118781990475,2.414202527867423,2.492511542008983
63,bodi,63,2.46789632903205,2.4276629213823213,2.5048171800374983
64,bodi,64,2.4808983352449205,2.438302202588982,2.519838549726539
65,bodi,65,2.4809856004185145,2.440569313665231,2.521584870186117
66,bodi,66,2.483442638980018,2.4400253462791444,2.519857436981466
67,bodi,67,2.4757111708323163,2.4352406820986006,2.5137049045827653
68,bodi,68,2.4683004988564385,2.426935093568431,2.509747418264548
69,bodi,69,2.479063268502553,2.4410349130630493,2.5177577573060987
70,bodi,70,2.476718348926968,2.439194796714518,2.513059768180052
71,bodi,71,2.4670742803149754,2.4275707355472775,2.5126133181651435
72,bodi,72,2.490444235006968,2.4486319207814007,2.532758563624488
73,bodi,73,2.4998775760332745,2.459855873750316,2.5371680476268135
74,bodi,74,2.5050108114878338,2.4644796042309864,2.5439590032233133
75,bodi,75,2.4972005009651186,2.455289650592539,2.535809617307451
76,bodi,76,2.491203272342682,2.450578830142816,2.5333613076806065
77,bodi,77,2.486491550339593,2.4422081659568677,2.53105243159665
78,bodi,78,2.499688498179118,2.451908088326454,2.542656782401932
79,bodi,79,2.500171853436364,2.4560419319073357,2.5459358047114478
80,bodi,80,2.5198550780614215,2.476054941614469,2.5572861175735793
81,bodi,81,2.512759637832642,2.4693157303002145,2.5567221755451626
82,bodi,82,2.521031951904297,2.4825874992542794,2.5600638992587723
83,bodi,83,2.5266180170906916,2.4850074030624496,2.566616533928447
84,bodi,84,2.5199525157610574,2.4765483442611163,2.558826855983999
85,bodi,85,2.5158059027459885,2.467452802227603,2.5541486177510686
86,bodi,86,2.518141836590237,2.4729801181952156,2.559300287862619
87,bodi,87,2.518334974182977,2.4740235461129085,2.559722879661454
88,bodi,88,2.5418055097262067,2.4996279683046874,2.5851473532451523
89,bodi,89,2.5456488370895385,2.503396356039577,2.5874544552630847
90,bodi,90,2.5387350413534375,2.4954770845505925,2.5810726643602053
91,bodi,91,2.5512463291486105,2.509262453715006,2.5887814134690497
92,bodi,92,2.551919506655799,2.5058967282374702,2.593816809521781
93,bodi,93,2.5476428945859273,2.503527194956938,2.5894583107365503
94,bodi,94,2.556038263108995,2.510430537925826,2.6014864868256784
95,bodi,95,2.5495765222443474,2.503203351100286,2.593708694908354
96,bodi,96,2.556486892700195,2.5123935118317604,2.6005505927072634
97,bodi,97,2.5557194458113774,2.5071924839417137,2.59986585640245
98,bodi,98,2.569218460718791,2.5243512416217064,2.6109546534551513
99,bodi,99,2.5567944844563804,2.5101915542615787,2.5987597497966552
100,bodi,100,2.5433227433098686,2.496553251246611,2.5889662641286852
101,bodi,101,2.5549036078982885,2.50716465006272,2.5995689465933376
102,bodi,102,2.5517815232276915,2.509405467907588,2.5948640563752914
103,bodi,103,2.5419305682182314,2.4969915477103655,2.587325002319283
104,bodi,104,2.5716223928663466,2.5284059104654526,2.617599213090208
105,bodi,105,2.577946172820197,2.5284942800137733,2.622286932733324
106,bodi,106,2.573039507865906,2.5229961666133667,2.6250395216213334
107,bodi,107,2.567750627464718,2.5205503088235854,2.6125893786880705
108,bodi,108,2.583354553911421,2.542366254329681,2.6278266448113654
109,bodi,109,2.5683092448446487,2.5220124005940225,2.6119105424814757
110,bodi,110,2.5786940733591717,2.5291387082139654,2.6247034251358774
111,bodi,111,2.5732129242685104,2.5236606139275763,2.624087116916974
112,bodi,112,2.592937078740862,2.5409897466831737,2.6441813509994083
113,bodi,113,2.5748851749632093,2.5255185977617898,2.622193149725596
114,bodi,114,2.580328317483266,2.5352155640059046,2.6295992753903072
115,bodi,115,2.568140134546492,2.518420037097401,2.613832596739133
116,bodi,116,2.5756461289193897,2.52672082102961,2.6236659903327624
117,bodi,117,2.5727601157294377,2.523767808112833,2.618151226705975
118,bodi,118,2.570929891533322,2.5241550964779327,2.616736920310391
119,bodi,119,2.5587500638431973,2.5035747974448737,2.6079849722650317
120,bodi,120,2.5988204691145156,2.548478462861644,2.649850047528744
121,bodi,121,2.6045546717113917,2.5599055215054087,2.645806569258372
122,bodi,122,2.5879276275634764,2.54010877582762,2.6360379311111237
123,bodi,123,2.585023432307773,2.5286398073368606,2.632690623270141
124,bodi,124,2.5981373839908177,2.54603004846308,2.6462427762481897
125,bodi,125,2.6019262843661837,2.549214227166441,2.6540563013818526
126,bodi,126,2.6077134211858115,2.5505119579699302,2.6581192912658054
127,bodi,127,2.592131519317627,2.5325848843985135,2.6488057028253875
128,bodi,128,2.6048754612604776,2.5479464844862623,2.6589977378977667
129,bodi,129,2.6144785205523173,2.5579860082599852,2.666359852320618
130,bodi,130,2.6062058846155804,2.5506338456604216,2.66714639266332
131,bodi,131,2.6116513662868077,2.560614482462406,2.6570780484875045
132,bodi,132,2.606481217013465,2.5521750022636516,2.66027036872175
133,bodi,133,2.630467502276103,2.5841405287716124,2.675786279969745
134,bodi,134,2.6221006711324057,2.5666026655170655,2.6780097443196507
135,bodi,135,2.606255133946737,2.553671216401789,2.6574976078006953
136,bodi,136,2.646535024378035,2.5889058881335787,2.7028373795085483
137,bodi,137,2.648818900850084,2.589642844398816,2.7024513634708196
138,bodi,138,2.654409526454078,2.6049877699216206,2.7006669556432303
139,bodi,139,2.6485498163435195,2.5878080927001106,2.7007979896664622
140,bodi,140,2.635963077015347,2.5727286835511523,2.691742526491483
141,bodi,141,2.653590320216285,2.602176668246587,2.7020660695764755
142,bodi,142,2.643614819314745,2.5829538932442664,2.7032772508594722
143,bodi,143,2.6423800468444822,2.5927309495541784,2.6897218516469
144,bodi,144,2.65328303443061,2.597517643107308,2.706927335295412
145,bodi,145,2.657302039199405,2.6100543671515255,2.709298365778393
146,bodi,146,2.6631885555055406,2.606887193189727,2.715845039818022
147,bodi,147,2.653519078095754,2.60168852067656,2.7052745094564226
148,bodi,148,2.6551181157430013,2.6005226601163547,2.7121596195962696
149,bodi,149,2.6488954265912374,2.5998783470193545,2.7001013732287618
150,bodi,150,2.644499573442671,2.586234754655096,2.699521439572175
151,bodi,151,2.6580370717578465,2.6104575546913678,2.7093109557694857
152,bodi,152,2.6970991055170694,2.642510713802444,2.749027880032857
153,bodi,153,2.6871130055851404,2.637473632527722,2.7402873605820868
154,bodi,154,2.6861442499690584,2.6337486981021034,2.7393557375669477
155,bodi,155,2.683254861831665,2.627666939960586,2.7394902358452478
156,bodi,156,2.67949319018258,2.624646338423093,2.7372196021344926
157,bodi,157,2.6815316981739468,2.6241035495201745,2.7349999429119958
158,bodi,158,2.688574312792884,2.632350903948148,2.742929324342145
159,bodi,159,2.686187163988749,2.635309569968118,2.741867396963967
160,bodi,160,2.690674677160051,2.6374933653407626,2.7428508736689885
161,bodi,161,2.67981684340371,2.6163168931007386,2.7363714866836863
162,bodi,162,2.678468765152825,2.6267914132608308,2.73136352741056
163,bodi,163,2.6719496130943297,2.606660417318344,2.729527104099591
164,bodi,164,2.6883735564019946,2.631256527271536,2.7431223994162344
165,bodi,165,2.6884097509913976,2.630025099813938,2.7469680782159167
166,bodi,166,2.687090668413374,2.6279122157560453,2.741277324623532
167,bodi,167,2.6774182544814216,2.615622398720847,2.7351294341021113
168,bodi,168,2.7166770259539286,2.6602764888273347,2.7791739160815876
169,bodi,169,2.691680567794376,2.628121846649382,2.7567363439997035
170,bodi,170,2.6845323509640164,2.6146529588434433,2.7502084330055445
171,bodi,171,2.6560907377137077,2.5923620313737126,2.721487973895338
172,bodi,172,2.669972916444143,2.6026930325229967,2.734615037838618
173,bodi,173,2.657680412133535,2.5945052789979512,2.72200912296772
174,bodi,174,2.6318784621026783,2.56265545901325,2.698461736672454
175,bodi,175,2.553385019302368,2.484878102507856,2.6221415463089945
176,bodi,176,2.4912707752651637,2.4211326763365,2.5624850731094675
177,bodi,177,2.4151748405562508,2.3392924841245017,2.4965344714456137
178,bodi,178,2.4023129291004603,2.32231011695332,2.48550158156289
179,bodi,179,2.359270911746555,2.2796132196320427,2.4373565901650323
180,bodi,180,2.3320605781343247,2.2566355922818184,2.4082793071866035
181,bodi,181,2.2754650248421564,2.1999224380652107,2.3550121158030297
182,bodi,182,2.2437762684292264,2.1658260971638894,2.3230244824952546
183,bodi,183,2.217238646083408,2.1369105412893825,2.3024181022246677
184,bodi,184,2.2265769137276545,2.1475714137156805,2.3092887993653615
185,bodi,185,2.2107827372021145,2.1400505742099547,2.2876422586374816
186,bodi,186,2.1406059702237448,2.0700619400872124,2.2210202532675534
187,bodi,187,2.1152339604165817,2.0398504718807007,2.200302231344912
188,bodi,188,2.0960044264793396,2.01959606733587,2.1721380257937644
189,bodi,189,2.073036363389757,2.001040152642462,2.142612455685933
190,bodi,190,2.042937837706672,1.9761143068472544,2.1160789894395404
191,bodi,191,2.0199253929985894,1.9495073267817498,2.0982217238346736
192,bodi,192,2.0159885499212478,1.9525239770942264,2.0846518266532152
193,bodi,193,1.980443749162886,1.9216202493508658,2.0418018817901613
194,bodi,194,1.9616009606255425,1.8975654551055696,2.0251903889576597
195,bodi,195,1.9453860057724848,1.8863920614785619,2.006398863659965
196,bodi,196,1.9194546540578206,1.8537517426080174,1.994358911746078
197,bodi,197,1.88803934123781,1.8236134335398675,1.9558249839146933
198,bodi,198,1.835659306579166,1.7673306640320354,1.902050851451026
199,bodi,199,1.7735844122038946,1.7016315102246073,1.8432263700498475
2,pfn_cocabo_51,2,1.7225919802983602,1.68911986519893,1.7596095917291112
3,pfn_cocabo_51,3,1.7337666749954224,1.6990921868880589,1.7705087451140087
4,pfn_cocabo_51,4,1.7306195245848761,1.698280733525753,1.7633922911683717
5,pfn_cocabo_51,5,1.7341182973649767,1.6980376948912939,1.7754319891995853
6,pfn_cocabo_51,6,1.735216592417823,1.6995724194248518,1.774691298239761
7,pfn_cocabo_51,7,1.745243611600664,1.7075310397810408,1.7870126793781917
8,pfn_cocabo_51,8,1.7646567993693882,1.7303695959183905,1.7983031870259178
9,pfn_cocabo_51,9,1.7682703508271111,1.7343879447711839,1.8072668702403705
10,pfn_cocabo_51,10,1.7661579330762227,1.7314862928787869,1.8040371615688007
11,pfn_cocabo_51,11,1.7669557982020907,1.7306335510479078,1.8033549060093033
12,pfn_cocabo_51,12,1.757110846042633,1.722795362803671,1.7909297370910644
13,pfn_cocabo_51,13,1.7643976860576205,1.7304346729649438,1.800919440984726
14,pfn_cocabo_51,14,1.7492805520693462,1.7183016031980514,1.7829021718766955
15,pfn_cocabo_51,15,1.7323073930210537,1.7037154647376802,1.7606477127141422
16,pfn_cocabo_51,16,1.7339588337474399,1.7080345949530602,1.7593856010834377
17,pfn_cocabo_51,17,1.7445797774526808,1.7133868349591892,1.7779166176584031
18,pfn_cocabo_51,18,1.7376669698291354,1.7091137530075178,1.7727059917648633
19,pfn_cocabo_51,19,1.7306991246011523,1.7034035870101718,1.7568713168965446
20,pfn_cocabo_51,20,1.7494426409403483,1.7157150115238295,1.7863040109806592
21,pfn_cocabo_51,21,1.7381613506211175,1.7097751310467721,1.7686659345361921
22,pfn_cocabo_51,22,1.7405073550012378,1.715968218114641,1.7679760723312696
23,pfn_cocabo_51,23,1.7337855882114834,1.7043004018068313,1.7670506523052851
24,pfn_cocabo_51,24,1.7428277055422465,1.710127092566755,1.77494528144598
25,pfn_cocabo_51,25,1.7529191308551364,1.7187345300449264,1.7900241683589087
26,pfn_cocabo_51,26,1.7263439257939657,1.7027540597981876,1.7533728004495304
27,pfn_cocabo_51,27,1.736881090535058,1.7037807183464369,1.7728819957375526
28,pfn_cocabo_51,28,1.7408304346932306,1.7060489246580337,1.7778108619319068
29,pfn_cocabo_51,29,1.7334098286098905,1.7063993232448895,1.763049711783727
30,pfn_cocabo_51,30,1.751176447338528,1.717805091937383,1.7876443235079449
31,pfn_cocabo_51,31,1.7491926961474948,1.7166854971316126,1.7847180777788163
32,pfn_cocabo_51,32,1.7330810639593337,1.704441052377224,1.763613028228283
33,pfn_cocabo_51,33,1.7407112174563937,1.7095153199301827,1.7732094974650277
34,pfn_cocabo_51,34,1.7461666663487752,1.7177417356769245,1.7801386762989893
35,pfn_cocabo_51,35,1.7457797818713718,1.7150084003806114,1.7771068131592538
36,pfn_cocabo_51,36,1.7349127252896628,1.703283339705732,1.7669795642958748
37,pfn_cocabo_51,37,1.742099944750468,1.7116987140642272,1.7753877910640503
38,pfn_cocabo_51,38,1.7468958695729573,1.7168285966581767,1.7793061001433266
39,pfn_cocabo_51,39,1.743460981051127,1.7134296411938137,1.776191267106268
40,pfn_cocabo_51,40,1.7378473096423679,1.7091405053271187,1.7672714696327845
41,pfn_cocabo_51,41,1.7424647635883754,1.7148820956548054,1.7726302076379459
42,pfn_cocabo_51,42,1.741542673110962,1.713013849225309,1.7717392107844352
43,pfn_cocabo_51,43,1.7522194279564751,1.718233966794279,1.787153245806694
44,pfn_cocabo_51,44,1.7342973192532858,1.7068496134877205,1.763927530348301
45,pfn_cocabo_51,45,1.7325103574328953,1.7013283837834994,1.764053624007437
46,pfn_cocabo_51,46,1.7397507826487224,1.7100023874640466,1.7691418894131978
47,pfn_cocabo_51,47,1.7465245842933654,1.713997306227684,1.7785823648836878
48,pfn_cocabo_51,48,1.7497490141126844,1.7188348093628882,1.7808260519305863
49,pfn_cocabo_51,49,1.7482670386632284,1.7198482941918902,1.777080914278825
50,pfn_cocabo_51,50,1.7337248033947414,1.7079676232073042,1.7593342217803003
51,pfn_cocabo_51,51,1.7529644621743097,1.7245711319976382,1.7850019695361454
52,pfn_cocabo_51,52,1.7612994644376967,1.7285339253147443,1.7912141967150899
53,pfn_cocabo_51,53,1.749111572901408,1.7163907839192285,1.7800104747215908
54,pfn_cocabo_51,54,1.7426912440194025,1.7101348461376296,1.7787435273991692
55,pfn_cocabo_51,55,1.7568164626757303,1.7264608031180169,1.7883469176292421
56,pfn_cocabo_51,56,1.75686823659473,1.7233887016442089,1.7897424613104926
57,pfn_cocabo_51,57,1.753743506802453,1.7231716088122793,1.7867612741059726
58,pfn_cocabo_51,58,1.7456611421373156,1.7176994302537707,1.7728893153866132
59,pfn_cocabo_51,59,1.753754562801785,1.7210853465067015,1.7861482539441849
60,pfn_cocabo_51,60,1.7460170295503405,1.7162323967946902,1.778880996770329
61,pfn_cocabo_51,61,1.7486938264634875,1.7209193340937297,1.7776134272416433
62,pfn_cocabo_51,62,1.7649485482109917,1.7310239876641167,1.7994911292526456
63,pfn_cocabo_51,63,1.7294639031092325,1.7037992006209162,1.7563475435309939
64,pfn_cocabo_51,64,1.7585403376155428,1.728749117354552,1.7910095321800974
65,pfn_cocabo_51,65,1.7639127492904663,1.7323409025536642,1.7983408988846672
66,pfn_cocabo_51,66,1.7719520847002665,1.7336068938838112,1.8079151344299318
67,pfn_cocabo_51,67,1.7497277670436435,1.7189411669969559,1.7831051903631951
68,pfn_cocabo_51,68,1.7549647688865662,1.7238652422693042,1.7903247613377042
69,pfn_cocabo_51,69,1.745675089624193,1.718682817518711,1.77402461922831
70,pfn_cocabo_51,70,1.7531514088312785,1.7251941485537423,1.7827262844973142
71,pfn_cocabo_51,71,1.7485829657978482,1.722954196135203,1.7773888986971642
72,pfn_cocabo_51,72,1.7383311324649386,1.7103063394625981,1.7658774257037373
73,pfn_cocabo_51,73,1.7465446127785578,1.7170016344719463,1.7783451708820133
74,pfn_cocabo_51,74,1.7530210057894389,1.7228176418940226,1.7887140219741398
75,pfn_cocabo_51,75,1.7420137537850273,1.7131565610236592,1.7715808736284573
76,pfn_cocabo_51,76,1.7576052678955927,1.7292682073182528,1.7851216540402837
77,pfn_cocabo_51,77,1.7688951465818616,1.7336992086966831,1.80560808642043
78,pfn_cocabo_51,78,1.7608685029877558,1.7316504228115082,1.7949642288022571
79,pfn_cocabo_51,79,1.776582862271203,1.7432914065321288,1.8133509804473982
80,pfn_cocabo_51,80,1.7761516968409221,1.7402603962024052,1.8130173978209494
81,pfn_cocabo_51,81,1.7651148517926534,1.7372406271431182,1.7951502488056819
82,pfn_cocabo_51,82,1.7724229587448967,1.7409389661418067,1.8078898312648137
83,pfn_cocabo_51,83,1.774684837129381,1.7416805543833307,1.8062415008743604
84,pfn_cocabo_51,84,1.771520397398207,1.7389077663421633,1.8054438534710142
85,pfn_cocabo_51,85,1.7619633581903247,1.73571420053641,1.7936358290579584
86,pfn_cocabo_51,86,1.7679957071940104,1.7387336869372263,1.8008478182554246
87,pfn_cocabo_51,87,1.760786893632677,1.731630353662703,1.792052874200874
88,pfn_cocabo_51,88,1.747790805498759,1.7181540885898803,1.782520483467314
89,pfn_cocabo_51,89,1.7611792537901136,1.7311225208971235,1.7961257629593212
90,pfn_cocabo_51,90,1.750122484895918,1.7212590674559276,1.7770683007438979
91,pfn_cocabo_51,91,1.7479426542917886,1.718593961265352,1.775800663166576
92,pfn_cocabo_51,92,1.7477123551898532,1.7136497455835344,1.78143833955129
93,pfn_cocabo_51,93,1.7627167012956408,1.7288597345021037,1.799982399178876
94,pfn_cocabo_51,94,1.7600282695558336,1.7264881518483162,1.7924422283967336
95,pfn_cocabo_51,95,1.7441156254874335,1.7179753186305364,1.7744415821962887
96,pfn_cocabo_51,96,1.7408288280169169,1.7118622501028908,1.7721752052174673
97,pfn_cocabo_51,97,1.7327501773834229,1.7058214355839623,1.7619385022918383
98,pfn_cocabo_51,98,1.7448112567265828,1.7157121603356469,1.7767011159327295
99,pfn_cocabo_51,99,1.7575814220640393,1.7243731870916155,1.7917871250046624
100,pfn_cocabo_51,100,1.7475468397140503,1.7184588466750252,1.7784030587805644
101,pfn_cocabo_51,101,1.743725179301368,1.7147805933819877,1.7749234629008506
102,pfn_cocabo_51,102,1.7482167455885145,1.7177675837940638,1.7798149419824283
103,pfn_cocabo_51,103,1.744808296362559,1.7169270185960663,1.7764592471056515
104,pfn_cocabo_51,104,1.731289984120263,1.7057980826165942,1.758303306400776
105,pfn_cocabo_51,105,1.7485540628433227,1.7212020979656113,1.7812383639150196
106,pfn_cocabo_51,106,1.7461052801873949,1.7181918173697261,1.7745861665407818
107,pfn_cocabo_51,107,1.7412743369738262,1.7117533271180259,1.7730960347917344
108,pfn_cocabo_51,108,1.7522603260146248,1.720450991127226,1.7871017948786416
109,pfn_cocabo_51,109,1.7455422692828708,1.7161428080333603,1.7775149255328708
110,pfn_cocabo_51,110,1.7504242221514383,1.7195684283309511,1.784025358557701
111,pfn_cocabo_51,111,1.7346714271439447,1.7043774118357236,1.7664676666259764
112,pfn_cocabo_51,112,1.7554058578279284,1.7266215550237232,1.7865849942631191
113,pfn_cocabo_51,113,1.7465512209468417,1.718506305515766,1.7759260301788646
114,pfn_cocabo_51,114,1.7423326465818616,1.7138340663909912,1.7718663044108285
115,pfn_cocabo_51,115,1.7600768619113498,1.7269146429167854,1.7941812117232216
116,pfn_cocabo_51,116,1.7519658711221484,1.7203191075722377,1.7844425126579073
117,pfn_cocabo_51,117,1.7466624975204468,1.7186461427145534,1.7791207984089852
118,pfn_cocabo_51,118,1.7504899991883172,1.714679603808456,1.7875470734967125
119,pfn_cocabo_51,119,1.7387441025839911,1.708153410587046,1.7677594217326906
120,pfn_cocabo_51,120,1.756007840898302,1.724943945242299,1.7898537807663282
121,pfn_cocabo_51,121,1.7490659024980333,1.7192112234897083,1.7798143065969148
122,pfn_cocabo_51,122,1.751403616534339,1.7226688310503961,1.7811467192570367
123,pfn_cocabo_51,123,1.7548919253879123,1.7249406457940737,1.7877881584564845
124,pfn_cocabo_51,124,1.7464829550849066,1.7171740599473317,1.7715645805001259
125,pfn_cocabo_51,125,1.7547144518958198,1.726151548789607,1.7864225140213965
126,pfn_cocabo_51,126,1.774770204226176,1.7387626544965638,1.813978436787923
127,pfn_cocabo_51,127,1.7733891010284424,1.7389827111694547,1.8110317414005597
128,pfn_cocabo_51,128,1.7596963299645318,1.726607229312261,1.7979922262827555
129,pfn_cocabo_51,129,1.7509528319040935,1.720194425649113,1.7802078876230452
130,pfn_cocabo_51,130,1.7512534300486247,1.7249737969372008,1.7785475184851223
131,pfn_cocabo_51,131,1.7540840374098883,1.727498054570622,1.782498453590605
132,pfn_cocabo_51,132,1.7593961424297757,1.7301340842578146,1.7934790660275353
133,pfn_cocabo_51,133,1.7698989576763577,1.7383022911018797,1.8041454147630267
134,pfn_cocabo_51,134,1.7658707075648838,1.735170891152488,1.7986303894056213
135,pfn_cocabo_51,135,1.751689488357968,1.7239542742570242,1.7807367973526318
136,pfn_cocabo_51,136,1.772313932577769,1.7343700465228824,1.8069226330518722
137,pfn_cocabo_51,137,1.7616738425360785,1.7322138416104846,1.7964992335769865
138,pfn_cocabo_51,138,1.7502149369981554,1.7208128794696596,1.7832793483138083
139,pfn_cocabo_51,139,1.7571529547373455,1.7248364886641503,1.7868645255433189
140,pfn_cocabo_51,140,1.7530691080623202,1.722713357044591,1.782083831065231
141,pfn_cocabo_51,141,1.7473212136162652,1.719443411231041,1.7753015663226446
142,pfn_cocabo_51,142,1.7659975621435378,1.7345571992463535,1.8008187311887742
143,pfn_cocabo_51,143,1.7627166085773045,1.7301014697551729,1.7982388146387207
144,pfn_cocabo_51,144,1.7656410111321343,1.7342456924915315,1.7995199494229421
145,pfn_cocabo_51,145,1.7730996992852952,1.7438720594512092,1.8041829889681604
146,pfn_cocabo_51,146,1.7653284629185995,1.7330328475766712,1.798775939742724
147,pfn_cocabo_51,147,1.753698710600535,1.7220104786753654,1.7850696782602204
148,pfn_cocabo_51,148,1.7529563069343568,1.7196390852332115,1.7828926498360105
149,pfn_cocabo_51,149,1.7565069490008884,1.729682400226593,1.7857363291581472
150,pfn_cocabo_51,150,1.7518720984458924,1.7215436848666932,1.781918981704447
151,pfn_cocabo_51,151,1.769629837407006,1.735199667347802,1.8024712981449231
152,pfn_cocabo_51,152,1.7884725332260132,1.75605555554231,1.827280814150969
153,pfn_cocabo_51,153,1.7712075206968518,1.7379156971971195,1.8035237802730668
154,pfn_cocabo_51,154,1.7794122245576647,1.7445591632525128,1.815706659588549
155,pfn_cocabo_51,155,1.7799437761306762,1.748503923813502,1.8136470852626694
156,pfn_cocabo_51,156,1.782409385840098,1.74858832269907,1.817275383836693
157,pfn_cocabo_51,157,1.7585108558336893,1.7302895727422503,1.7870071033967865
158,pfn_cocabo_51,158,1.7654555638631184,1.7318054539296361,1.7965715972913636
159,pfn_cocabo_51,159,1.7809306515587702,1.7460101999839148,1.817392830716239
160,pfn_cocabo_51,160,1.774512000878652,1.7402641632821825,1.8128354260325432
161,pfn_cocabo_51,161,1.7607990635765924,1.728766400549147,1.7923002361589009
162,pfn_cocabo_51,162,1.7468736595577663,1.7174820546309153,1.7788039400511317
163,pfn_cocabo_51,163,1.747727590137058,1.7128053917156325,1.7807888608177502
164,pfn_cocabo_51,164,1.7468145648638407,1.7112507839666473,1.7789923773871528
165,pfn_cocabo_51,165,1.7447235226631164,1.7070360796319113,1.7822683807545239
166,pfn_cocabo_51,166,1.7316162519984775,1.6927029108338885,1.7655853395991854
