,optimizer,task,iteration,mean_rank,lb,ub
96,pfn_cocabo_51,perm0,96.0,4.7,4.066666666666666,5.333333333333333
97,pfn_cocabo_51,perm0,97.0,4.7,4.033333333333333,5.334166666666666
98,pfn_cocabo_51,perm0,98.0,4.7,4.033333333333333,5.3
99,pfn_cocabo_51,perm0,99.0,4.7,4.066666666666666,5.333333333333333
100,pfn_cocabo_51,perm0,100.0,4.7,4.066666666666666,5.3
101,pfn_cocabo_51,perm0,101.0,4.7,4.0325,5.333333333333333
102,pfn_cocabo_51,perm0,102.0,4.7,4.033333333333333,5.333333333333333
103,pfn_cocabo_51,perm0,103.0,4.7,4.066666666666666,5.3
104,pfn_cocabo_51,perm0,104.0,4.7,4.033333333333333,5.3
105,pfn_cocabo_51,perm0,105.0,4.733333333333333,4.133333333333334,5.333333333333333
106,pfn_cocabo_51,perm0,106.0,4.733333333333333,4.133333333333334,5.266666666666667
107,pfn_cocabo_51,perm0,107.0,4.766666666666667,4.1325,5.4
108,pfn_cocabo_51,perm0,108.0,4.766666666666667,4.133333333333334,5.333333333333333
109,pfn_cocabo_51,perm0,109.0,4.766666666666667,4.1658333333333335,5.366666666666666
110,pfn_cocabo_51,perm0,110.0,4.766666666666667,4.133333333333334,5.333333333333333
111,pfn_cocabo_51,perm0,111.0,4.766666666666667,4.133333333333334,5.4
112,pfn_cocabo_51,perm0,112.0,4.766666666666667,4.133333333333334,5.366666666666666
113,pfn_cocabo_51,perm0,113.0,4.766666666666667,4.2,5.333333333333333
114,pfn_cocabo_51,perm0,114.0,4.8,4.133333333333334,5.4
115,pfn_cocabo_51,perm0,115.0,4.8,4.199166666666667,5.367499999999999
116,pfn_cocabo_51,perm0,116.0,4.8,4.233333333333333,5.4
117,pfn_cocabo_51,perm0,117.0,4.733333333333333,4.066666666666666,5.334166666666666
118,pfn_cocabo_51,perm0,118.0,4.733333333333333,4.133333333333334,5.366666666666666
119,pfn_cocabo_51,perm0,119.0,4.733333333333333,4.1,5.333333333333333
120,pfn_cocabo_51,perm0,120.0,4.733333333333333,4.1,5.333333333333333
121,pfn_cocabo_51,perm0,121.0,4.733333333333333,4.133333333333334,5.366666666666666
122,pfn_cocabo_51,perm0,122.0,4.733333333333333,4.066666666666666,5.333333333333333
123,pfn_cocabo_51,perm0,123.0,4.733333333333333,4.1,5.366666666666666
124,pfn_cocabo_51,perm0,124.0,4.733333333333333,4.066666666666666,5.3
125,pfn_cocabo_51,perm0,125.0,4.733333333333333,4.066666666666666,5.333333333333333
126,pfn_cocabo_51,perm0,126.0,4.733333333333333,4.1,5.333333333333333
127,pfn_cocabo_51,perm0,127.0,4.733333333333333,4.1,5.300833333333332
128,pfn_cocabo_51,perm0,128.0,4.733333333333333,4.133333333333334,5.333333333333333
129,pfn_cocabo_51,perm0,129.0,4.733333333333333,4.1,5.366666666666666
130,pfn_cocabo_51,perm0,130.0,4.766666666666667,4.166666666666667,5.333333333333333
131,pfn_cocabo_51,perm0,131.0,4.766666666666667,4.133333333333334,5.366666666666666
132,pfn_cocabo_51,perm0,132.0,4.733333333333333,4.133333333333334,5.300833333333332
133,pfn_cocabo_51,perm0,133.0,4.733333333333333,4.133333333333334,5.3
134,pfn_cocabo_51,perm0,134.0,4.766666666666667,4.199166666666667,5.366666666666666
135,pfn_cocabo_51,perm0,135.0,4.766666666666667,4.166666666666667,5.366666666666666
136,pfn_cocabo_51,perm0,136.0,4.766666666666667,4.1,5.333333333333333
137,pfn_cocabo_51,perm0,137.0,4.833333333333333,4.233333333333333,5.4
138,pfn_cocabo_51,perm0,138.0,4.833333333333333,4.266666666666667,5.400833333333333
139,pfn_cocabo_51,perm0,139.0,4.833333333333333,4.2325,5.4
140,pfn_cocabo_51,perm0,140.0,4.9,4.3,5.5
141,pfn_cocabo_51,perm0,141.0,4.9,4.3325,5.5
142,pfn_cocabo_51,perm0,142.0,4.9,4.3325,5.467499999999999
143,pfn_cocabo_51,perm0,143.0,4.9,4.3,5.433333333333334
144,pfn_cocabo_51,perm0,144.0,4.9,4.333333333333333,5.5
145,pfn_cocabo_51,perm0,145.0,4.9,4.265833333333333,5.434166666666666
146,pfn_cocabo_51,perm0,146.0,4.9,4.265833333333333,5.467499999999999
147,pfn_cocabo_51,perm0,147.0,4.9,4.333333333333333,5.5
148,pfn_cocabo_51,perm0,148.0,4.9,4.333333333333333,5.5
149,pfn_cocabo_51,perm0,149.0,4.9,4.3,5.467499999999999
150,pfn_cocabo_51,perm0,150.0,4.9,4.266666666666667,5.5
151,pfn_cocabo_51,perm0,151.0,4.9,4.265833333333333,5.466666666666667
152,pfn_cocabo_51,perm0,152.0,4.9,4.266666666666667,5.433333333333334
153,pfn_cocabo_51,perm0,153.0,4.9,4.266666666666667,5.466666666666667
154,pfn_cocabo_51,perm0,154.0,4.9,4.3325,5.433333333333334
155,pfn_cocabo_51,perm0,155.0,4.9,4.266666666666667,5.433333333333334
156,pfn_cocabo_51,perm0,156.0,4.9,4.3,5.433333333333334
157,pfn_cocabo_51,perm0,157.0,4.9,4.3,5.5
158,pfn_cocabo_51,perm0,158.0,4.9,4.3325,5.466666666666667
159,pfn_cocabo_51,perm0,159.0,4.9,4.266666666666667,5.5
160,pfn_cocabo_51,perm0,160.0,4.9,4.266666666666667,5.5
161,pfn_cocabo_51,perm0,161.0,4.9,4.3,5.5
162,pfn_cocabo_51,perm0,162.0,4.9,4.233333333333333,5.5
163,pfn_cocabo_51,perm0,163.0,4.9,4.3,5.434166666666666
164,pfn_cocabo_51,perm0,164.0,4.9,4.3,5.466666666666667
165,pfn_cocabo_51,perm0,165.0,4.9,4.333333333333333,5.466666666666667
166,pfn_cocabo_51,perm0,166.0,4.9,4.333333333333333,5.5
167,pfn_cocabo_51,perm0,167.0,4.9,4.299166666666666,5.466666666666667
168,pfn_cocabo_51,perm0,168.0,4.9,4.266666666666667,5.466666666666667
169,pfn_cocabo_51,perm0,169.0,4.9,4.3,5.467499999999999
170,pfn_cocabo_51,perm0,170.0,4.9,4.266666666666667,5.533333333333333
171,pfn_cocabo_51,perm0,171.0,4.9,4.266666666666667,5.433333333333334
172,pfn_cocabo_51,perm0,172.0,4.933333333333334,4.333333333333333,5.5
173,pfn_cocabo_51,perm0,173.0,4.933333333333334,4.3,5.5
174,pfn_cocabo_51,perm0,174.0,4.933333333333334,4.266666666666667,5.533333333333333
175,pfn_cocabo_51,perm0,175.0,4.933333333333334,4.333333333333333,5.5
176,pfn_cocabo_51,perm0,176.0,4.933333333333334,4.365833333333333,5.533333333333333
177,pfn_cocabo_51,perm0,177.0,4.933333333333334,4.3,5.533333333333333
178,pfn_cocabo_51,perm0,178.0,4.933333333333334,4.333333333333333,5.533333333333333
179,pfn_cocabo_51,perm0,179.0,4.933333333333334,4.3,5.5
180,pfn_cocabo_51,perm0,180.0,4.933333333333334,4.3325,5.533333333333333
181,pfn_cocabo_51,perm0,181.0,4.933333333333334,4.3,5.5
182,pfn_cocabo_51,perm0,182.0,4.933333333333334,4.3,5.5
183,pfn_cocabo_51,perm0,183.0,4.933333333333334,4.3,5.533333333333333
184,pfn_cocabo_51,perm0,184.0,4.966666666666667,4.333333333333333,5.567499999999999
185,pfn_cocabo_51,perm0,185.0,4.966666666666667,4.333333333333333,5.566666666666666
186,pfn_cocabo_51,perm0,186.0,4.966666666666667,4.333333333333333,5.533333333333333
187,pfn_cocabo_51,perm0,187.0,4.966666666666667,4.3,5.533333333333333
188,pfn_cocabo_51,perm0,188.0,4.966666666666667,4.333333333333333,5.566666666666666
189,pfn_cocabo_51,perm0,189.0,4.966666666666667,4.366666666666666,5.534166666666666
190,pfn_cocabo_51,perm0,190.0,4.966666666666667,4.3325,5.566666666666666
191,pfn_cocabo_51,perm0,191.0,4.966666666666667,4.333333333333333,5.6
192,pfn_cocabo_51,perm0,192.0,4.966666666666667,4.333333333333333,5.533333333333333
193,pfn_cocabo_51,perm0,193.0,4.966666666666667,4.333333333333333,5.566666666666666
194,pfn_cocabo_51,perm0,194.0,4.966666666666667,4.366666666666666,5.566666666666666
195,pfn_cocabo_51,perm0,195.0,4.9,4.266666666666667,5.466666666666667
196,pfn_cocabo_51,perm0,196.0,4.933333333333334,4.233333333333333,5.566666666666666
197,pfn_cocabo_51,perm0,197.0,4.933333333333334,4.366666666666666,5.534166666666666
198,pfn_cocabo_51,perm0,198.0,4.933333333333334,4.3325,5.533333333333333
199,pfn_cocabo_51,perm0,199.0,4.9,4.266666666666667,5.500833333333333
0,pfn_casmopolitan_16,perm0,0.0,4.666666666666667,4.033333333333333,5.316666666666666
1,pfn_casmopolitan_16,perm0,1.0,4.733333333333333,4.11625,5.317083333333333
2,pfn_casmopolitan_16,perm0,2.0,4.683333333333334,4.05,5.266666666666667
3,pfn_casmopolitan_16,perm0,3.0,4.5,3.9,5.066666666666666
4,pfn_casmopolitan_16,perm0,4.0,4.633333333333334,3.966666666666667,5.234166666666666
5,pfn_casmopolitan_16,perm0,5.0,4.6,3.933333333333333,5.1674999999999995
6,pfn_casmopolitan_16,perm0,6.0,4.6,3.966666666666667,5.233333333333333
7,pfn_casmopolitan_16,perm0,7.0,4.766666666666667,4.133333333333334,5.433333333333334
8,pfn_casmopolitan_16,perm0,8.0,4.766666666666667,4.1,5.366666666666666
9,pfn_casmopolitan_16,perm0,9.0,4.7,4.066666666666666,5.300833333333332
10,pfn_casmopolitan_16,perm0,10.0,4.733333333333333,4.066666666666666,5.4
11,pfn_casmopolitan_16,perm0,11.0,4.733333333333333,4.065833333333333,5.333333333333333
12,pfn_casmopolitan_16,perm0,12.0,4.733333333333333,4.133333333333334,5.400833333333333
13,pfn_casmopolitan_16,perm0,13.0,4.666666666666667,4.066666666666666,5.3
14,pfn_casmopolitan_16,perm0,14.0,4.633333333333334,4.065833333333333,5.200833333333333
15,pfn_casmopolitan_16,perm0,15.0,4.666666666666667,4.033333333333333,5.266666666666667
16,pfn_casmopolitan_16,perm0,16.0,4.666666666666667,4.033333333333333,5.266666666666667
17,pfn_casmopolitan_16,perm0,17.0,4.633333333333334,4.0325,5.233333333333333
18,pfn_casmopolitan_16,perm0,18.0,4.666666666666667,4.033333333333333,5.3
19,pfn_casmopolitan_16,perm0,19.0,4.7,4.066666666666666,5.3
20,pfn_casmopolitan_16,perm0,20.0,4.733333333333333,4.066666666666666,5.366666666666666
21,pfn_casmopolitan_16,perm0,21.0,4.766666666666667,4.133333333333334,5.4
22,pfn_casmopolitan_16,perm0,22.0,4.633333333333334,4.066666666666666,5.234166666666666
23,pfn_casmopolitan_16,perm0,23.0,4.666666666666667,4.0325,5.266666666666667
24,pfn_casmopolitan_16,perm0,24.0,4.666666666666667,4.033333333333333,5.266666666666667
25,pfn_casmopolitan_16,perm0,25.0,4.666666666666667,4.065833333333333,5.267499999999999
26,pfn_casmopolitan_16,perm0,26.0,4.666666666666667,4.0325,5.3
27,pfn_casmopolitan_16,perm0,27.0,4.666666666666667,4.033333333333333,5.3
28,pfn_casmopolitan_16,perm0,28.0,4.566666666666666,3.933333333333333,5.166666666666667
29,pfn_casmopolitan_16,perm0,29.0,4.6,4.0,5.233333333333333
30,pfn_casmopolitan_16,perm0,30.0,4.4,3.7666666666666666,5.066666666666666
31,pfn_casmopolitan_16,perm0,31.0,4.4,3.7666666666666666,5.066666666666666
32,pfn_casmopolitan_16,perm0,32.0,4.3,3.6333333333333333,4.933333333333334
33,pfn_casmopolitan_16,perm0,33.0,4.133333333333334,3.4658333333333333,4.8
34,pfn_casmopolitan_16,perm0,34.0,4.133333333333334,3.4,4.766666666666667
35,pfn_casmopolitan_16,perm0,35.0,4.1,3.3991666666666664,4.8
36,pfn_casmopolitan_16,perm0,36.0,4.1,3.3658333333333332,4.767499999999999
37,pfn_casmopolitan_16,perm0,37.0,4.133333333333334,3.4,4.8
38,pfn_casmopolitan_16,perm0,38.0,4.033333333333333,3.433333333333333,4.733333333333333
39,pfn_casmopolitan_16,perm0,39.0,4.1,3.4,4.734166666666666
40,pfn_casmopolitan_16,perm0,40.0,4.1,3.4324999999999997,4.800833333333332
41,pfn_casmopolitan_16,perm0,41.0,4.1,3.3666666666666667,4.767499999999999
42,pfn_casmopolitan_16,perm0,42.0,4.1,3.4,4.800833333333332
43,pfn_casmopolitan_16,perm0,43.0,4.1,3.4,4.766666666666667
44,pfn_casmopolitan_16,perm0,44.0,4.1,3.4,4.766666666666667
45,pfn_casmopolitan_16,perm0,45.0,4.066666666666666,3.3666666666666667,4.700833333333333
46,pfn_casmopolitan_16,perm0,46.0,4.066666666666666,3.4,4.766666666666667
47,pfn_casmopolitan_16,perm0,47.0,4.066666666666666,3.3666666666666667,4.700833333333333
48,pfn_casmopolitan_16,perm0,48.0,4.1,3.4,4.766666666666667
49,pfn_casmopolitan_16,perm0,49.0,4.1,3.466666666666667,4.800833333333332
50,pfn_casmopolitan_16,perm0,50.0,4.1,3.4,4.766666666666667
51,pfn_casmopolitan_16,perm0,51.0,4.133333333333334,3.466666666666667,4.766666666666667
52,pfn_casmopolitan_16,perm0,52.0,4.133333333333334,3.466666666666667,4.8
53,pfn_casmopolitan_16,perm0,53.0,4.133333333333334,3.4658333333333333,4.800833333333332
54,pfn_casmopolitan_16,perm0,54.0,4.133333333333334,3.466666666666667,4.866666666666666
55,pfn_casmopolitan_16,perm0,55.0,4.1,3.3666666666666667,4.766666666666667
56,pfn_casmopolitan_16,perm0,56.0,4.1,3.433333333333333,4.8
57,pfn_casmopolitan_16,perm0,57.0,4.1,3.466666666666667,4.767499999999999
58,pfn_casmopolitan_16,perm0,58.0,4.1,3.4,4.733333333333333
59,pfn_casmopolitan_16,perm0,59.0,4.066666666666666,3.3666666666666667,4.766666666666667
60,pfn_casmopolitan_16,perm0,60.0,4.1,3.433333333333333,4.734166666666666
61,pfn_casmopolitan_16,perm0,61.0,4.1,3.433333333333333,4.766666666666667
62,pfn_casmopolitan_16,perm0,62.0,4.066666666666666,3.4,4.700833333333333
63,pfn_casmopolitan_16,perm0,63.0,4.1,3.433333333333333,4.767499999999999
64,pfn_casmopolitan_16,perm0,64.0,4.1,3.4658333333333333,4.766666666666667
65,pfn_casmopolitan_16,perm0,65.0,4.1,3.433333333333333,4.766666666666667
66,pfn_casmopolitan_16,perm0,66.0,4.1,3.466666666666667,4.766666666666667
67,pfn_casmopolitan_16,perm0,67.0,4.1,3.3666666666666667,4.733333333333333
68,pfn_casmopolitan_16,perm0,68.0,4.1,3.433333333333333,4.766666666666667
69,pfn_casmopolitan_16,perm0,69.0,4.1,3.433333333333333,4.767499999999999
70,pfn_casmopolitan_16,perm0,70.0,4.1,3.433333333333333,4.767499999999999
71,pfn_casmopolitan_16,perm0,71.0,4.1,3.433333333333333,4.833333333333333
72,pfn_casmopolitan_16,perm0,72.0,4.166666666666667,3.5,4.8
73,pfn_casmopolitan_16,perm0,73.0,4.166666666666667,3.4991666666666665,4.833333333333333
74,pfn_casmopolitan_16,perm0,74.0,4.166666666666667,3.5,4.866666666666666
75,pfn_casmopolitan_16,perm0,75.0,4.166666666666667,3.5,4.833333333333333
76,pfn_casmopolitan_16,perm0,76.0,4.166666666666667,3.4658333333333333,4.800833333333332
77,pfn_casmopolitan_16,perm0,77.0,4.2,3.466666666666667,4.866666666666666
78,pfn_casmopolitan_16,perm0,78.0,4.2,3.533333333333333,4.9
79,pfn_casmopolitan_16,perm0,79.0,4.166666666666667,3.533333333333333,4.866666666666666
80,pfn_casmopolitan_16,perm0,80.0,4.133333333333334,3.466666666666667,4.8
81,pfn_casmopolitan_16,perm0,81.0,4.133333333333334,3.4,4.8
82,pfn_casmopolitan_16,perm0,82.0,4.133333333333334,3.433333333333333,4.8
83,pfn_casmopolitan_16,perm0,83.0,4.133333333333334,3.433333333333333,4.766666666666667
84,pfn_casmopolitan_16,perm0,84.0,4.133333333333334,3.433333333333333,4.866666666666666
85,pfn_casmopolitan_16,perm0,85.0,4.1,3.4,4.734166666666666
86,pfn_casmopolitan_16,perm0,86.0,4.1,3.4,4.766666666666667
87,pfn_casmopolitan_16,perm0,87.0,4.1,3.3991666666666664,4.766666666666667
88,pfn_casmopolitan_16,perm0,88.0,4.1,3.433333333333333,4.766666666666667
89,pfn_casmopolitan_16,perm0,89.0,4.1,3.433333333333333,4.8
90,pfn_casmopolitan_16,perm0,90.0,4.1,3.433333333333333,4.733333333333333
91,pfn_casmopolitan_16,perm0,91.0,4.1,3.4,4.766666666666667
92,pfn_casmopolitan_16,perm0,92.0,4.1,3.3991666666666664,4.766666666666667
93,pfn_casmopolitan_16,perm0,93.0,4.1,3.433333333333333,4.766666666666667
94,pfn_casmopolitan_16,perm0,94.0,4.1,3.4,4.766666666666667
95,pfn_casmopolitan_16,perm0,95.0,4.066666666666666,3.3991666666666664,4.733333333333333
96,pfn_casmopolitan_16,perm0,96.0,4.066666666666666,3.4,4.734166666666666
97,pfn_casmopolitan_16,perm0,97.0,4.066666666666666,3.4,4.733333333333333
98,pfn_casmopolitan_16,perm0,98.0,4.066666666666666,3.3333333333333335,4.7
99,pfn_casmopolitan_16,perm0,99.0,4.1,3.433333333333333,4.734166666666666
100,pfn_casmopolitan_16,perm0,100.0,4.1,3.4,4.766666666666667
101,pfn_casmopolitan_16,perm0,101.0,4.1,3.466666666666667,4.766666666666667
102,pfn_casmopolitan_16,perm0,102.0,4.1,3.4,4.766666666666667
103,pfn_casmopolitan_16,perm0,103.0,4.1,3.433333333333333,4.766666666666667
104,pfn_casmopolitan_16,perm0,104.0,4.1,3.466666666666667,4.7
105,pfn_casmopolitan_16,perm0,105.0,4.0,3.3333333333333335,4.6674999999999995
106,pfn_casmopolitan_16,perm0,106.0,4.0,3.2991666666666664,4.700833333333333
107,pfn_casmopolitan_16,perm0,107.0,4.0,3.2991666666666664,4.666666666666667
108,pfn_casmopolitan_16,perm0,108.0,4.0,3.3,4.7
109,pfn_casmopolitan_16,perm0,109.0,4.0,3.3333333333333335,4.7
110,pfn_casmopolitan_16,perm0,110.0,4.0,3.3325,4.7
111,pfn_casmopolitan_16,perm0,111.0,4.0,3.3666666666666667,4.666666666666667
112,pfn_casmopolitan_16,perm0,112.0,4.0,3.3333333333333335,4.7
113,pfn_casmopolitan_16,perm0,113.0,4.0,3.3,4.666666666666667
114,pfn_casmopolitan_16,perm0,114.0,4.0,3.3,4.666666666666667
115,pfn_casmopolitan_16,perm0,115.0,4.0,3.3333333333333335,4.7
116,pfn_casmopolitan_16,perm0,116.0,4.0,3.3658333333333332,4.7
117,pfn_casmopolitan_16,perm0,117.0,4.033333333333333,3.3333333333333335,4.734166666666666
118,pfn_casmopolitan_16,perm0,118.0,4.033333333333333,3.3333333333333335,4.6674999999999995
119,pfn_casmopolitan_16,perm0,119.0,4.033333333333333,3.4,4.7
120,pfn_casmopolitan_16,perm0,120.0,4.033333333333333,3.3333333333333335,4.666666666666667
121,pfn_casmopolitan_16,perm0,121.0,4.033333333333333,3.3333333333333335,4.7
122,pfn_casmopolitan_16,perm0,122.0,4.066666666666666,3.4,4.7
123,pfn_casmopolitan_16,perm0,123.0,4.066666666666666,3.433333333333333,4.766666666666667
124,pfn_casmopolitan_16,perm0,124.0,4.066666666666666,3.3666666666666667,4.733333333333333
125,pfn_casmopolitan_16,perm0,125.0,4.1,3.466666666666667,4.766666666666667
126,pfn_casmopolitan_16,perm0,126.0,4.1,3.3991666666666664,4.8
127,pfn_casmopolitan_16,perm0,127.0,4.033333333333333,3.4,4.700833333333333
128,pfn_casmopolitan_16,perm0,128.0,4.033333333333333,3.3658333333333332,4.700833333333333
129,pfn_casmopolitan_16,perm0,129.0,4.033333333333333,3.3666666666666667,4.6674999999999995
130,pfn_casmopolitan_16,perm0,130.0,4.066666666666666,3.4324999999999997,4.7
131,pfn_casmopolitan_16,perm0,131.0,4.066666666666666,3.4,4.733333333333333
132,pfn_casmopolitan_16,perm0,132.0,4.066666666666666,3.3666666666666667,4.733333333333333
133,pfn_casmopolitan_16,perm0,133.0,4.066666666666666,3.3666666666666667,4.7
134,pfn_casmopolitan_16,perm0,134.0,4.1,3.4,4.8
135,pfn_casmopolitan_16,perm0,135.0,4.1,3.4,4.8
136,pfn_casmopolitan_16,perm0,136.0,4.1,3.433333333333333,4.8
137,pfn_casmopolitan_16,perm0,137.0,4.1,3.3666666666666667,4.766666666666667
138,pfn_casmopolitan_16,perm0,138.0,4.133333333333334,3.466666666666667,4.734166666666666
139,pfn_casmopolitan_16,perm0,139.0,4.133333333333334,3.466666666666667,4.733333333333333
140,pfn_casmopolitan_16,perm0,140.0,4.1,3.466666666666667,4.766666666666667
141,pfn_casmopolitan_16,perm0,141.0,4.1,3.4658333333333333,4.733333333333333
142,pfn_casmopolitan_16,perm0,142.0,4.1,3.466666666666667,4.733333333333333
143,pfn_casmopolitan_16,perm0,143.0,4.1,3.3658333333333332,4.733333333333333
144,pfn_casmopolitan_16,perm0,144.0,4.1,3.433333333333333,4.8
145,pfn_casmopolitan_16,perm0,145.0,4.1,3.466666666666667,4.733333333333333
146,pfn_casmopolitan_16,perm0,146.0,4.1,3.4658333333333333,4.7
147,pfn_casmopolitan_16,perm0,147.0,4.1,3.5,4.733333333333333
148,pfn_casmopolitan_16,perm0,148.0,4.1,3.4658333333333333,4.733333333333333
149,pfn_casmopolitan_16,perm0,149.0,4.1,3.3666666666666667,4.766666666666667
150,pfn_casmopolitan_16,perm0,150.0,4.1,3.4,4.700833333333333
151,pfn_casmopolitan_16,perm0,151.0,4.1,3.4658333333333333,4.733333333333333
152,pfn_casmopolitan_16,perm0,152.0,4.1,3.433333333333333,4.766666666666667
153,pfn_casmopolitan_16,perm0,153.0,4.1,3.4658333333333333,4.733333333333333
154,pfn_casmopolitan_16,perm0,154.0,4.1,3.466666666666667,4.733333333333333
155,pfn_casmopolitan_16,perm0,155.0,4.133333333333334,3.466666666666667,4.766666666666667
156,pfn_casmopolitan_16,perm0,156.0,4.133333333333334,3.5,4.8
157,pfn_casmopolitan_16,perm0,157.0,4.133333333333334,3.5,4.8
158,pfn_casmopolitan_16,perm0,158.0,4.133333333333334,3.433333333333333,4.766666666666667
159,pfn_casmopolitan_16,perm0,159.0,4.133333333333334,3.433333333333333,4.733333333333333
160,pfn_casmopolitan_16,perm0,160.0,4.133333333333334,3.5,4.766666666666667
161,pfn_casmopolitan_16,perm0,161.0,4.133333333333334,3.4991666666666665,4.733333333333333
162,pfn_casmopolitan_16,perm0,162.0,4.133333333333334,3.4991666666666665,4.733333333333333
163,pfn_casmopolitan_16,perm0,163.0,4.133333333333334,3.4991666666666665,4.8
164,pfn_casmopolitan_16,perm0,164.0,4.133333333333334,3.5,4.766666666666667
165,pfn_casmopolitan_16,perm0,165.0,4.133333333333334,3.533333333333333,4.8
166,pfn_casmopolitan_16,perm0,166.0,4.1,3.5,4.733333333333333
167,pfn_casmopolitan_16,perm0,167.0,4.1,3.433333333333333,4.766666666666667
168,pfn_casmopolitan_16,perm0,168.0,4.066666666666666,3.3666666666666667,4.734166666666666
169,pfn_casmopolitan_16,perm0,169.0,4.066666666666666,3.4,4.733333333333333
170,pfn_casmopolitan_16,perm0,170.0,4.066666666666666,3.433333333333333,4.733333333333333
171,pfn_casmopolitan_16,perm0,171.0,4.066666666666666,3.3666666666666667,4.7
172,pfn_casmopolitan_16,perm0,172.0,4.066666666666666,3.4,4.8
173,pfn_casmopolitan_16,perm0,173.0,4.066666666666666,3.4,4.7
174,pfn_casmopolitan_16,perm0,174.0,4.066666666666666,3.4,4.734166666666666
175,pfn_casmopolitan_16,perm0,175.0,4.033333333333333,3.3658333333333332,4.700833333333333
176,pfn_casmopolitan_16,perm0,176.0,4.033333333333333,3.4,4.766666666666667
177,pfn_casmopolitan_16,perm0,177.0,4.033333333333333,3.3333333333333335,4.7
178,pfn_casmopolitan_16,perm0,178.0,4.033333333333333,3.3,4.700833333333333
179,pfn_casmopolitan_16,perm0,179.0,4.033333333333333,3.3666666666666667,4.666666666666667
180,pfn_casmopolitan_16,perm0,180.0,4.0,3.3325,4.733333333333333
181,pfn_casmopolitan_16,perm0,181.0,4.0,3.3,4.7
182,pfn_casmopolitan_16,perm0,182.0,4.0,3.2666666666666666,4.666666666666667
183,pfn_casmopolitan_16,perm0,183.0,4.0,3.3,4.733333333333333
184,pfn_casmopolitan_16,perm0,184.0,3.966666666666667,3.3,4.634166666666666
185,pfn_casmopolitan_16,perm0,185.0,3.966666666666667,3.3,4.666666666666667
186,pfn_casmopolitan_16,perm0,186.0,3.966666666666667,3.3,4.633333333333334
187,pfn_casmopolitan_16,perm0,187.0,3.966666666666667,3.2666666666666666,4.633333333333334
188,pfn_casmopolitan_16,perm0,188.0,3.966666666666667,3.2333333333333334,4.7
189,pfn_casmopolitan_16,perm0,189.0,3.966666666666667,3.3,4.666666666666667
190,pfn_casmopolitan_16,perm0,190.0,3.966666666666667,3.2333333333333334,4.666666666666667
191,pfn_casmopolitan_16,perm0,191.0,3.966666666666667,3.3,4.6674999999999995
192,pfn_casmopolitan_16,perm0,192.0,3.966666666666667,3.2325,4.6
193,pfn_casmopolitan_16,perm0,193.0,3.966666666666667,3.265833333333333,4.7
194,pfn_casmopolitan_16,perm0,194.0,3.966666666666667,3.2333333333333334,4.633333333333334
195,pfn_casmopolitan_16,perm0,195.0,3.966666666666667,3.2666666666666666,4.634166666666666
196,pfn_casmopolitan_16,perm0,196.0,3.966666666666667,3.2666666666666666,4.634166666666666
197,pfn_casmopolitan_16,perm0,197.0,3.966666666666667,3.3,4.633333333333334
198,pfn_casmopolitan_16,perm0,198.0,3.966666666666667,3.2666666666666666,4.6
199,pfn_casmopolitan_16,perm0,199.0,3.966666666666667,3.3,4.6
0,pfn_bodi_24,perm0,0.0,3.7333333333333334,3.1333333333333333,4.416666666666667
1,pfn_bodi_24,perm0,1.0,3.8666666666666667,3.149583333333333,4.55
2,pfn_bodi_24,perm0,2.0,3.716666666666667,3.0,4.433333333333334
3,pfn_bodi_24,perm0,3.0,3.9,3.066666666666667,4.7
4,pfn_bodi_24,perm0,4.0,3.933333333333333,3.2,4.666666666666667
5,pfn_bodi_24,perm0,5.0,3.8666666666666667,3.1,4.600833333333332
6,pfn_bodi_24,perm0,6.0,3.8333333333333335,3.066666666666667,4.566666666666666
7,pfn_bodi_24,perm0,7.0,3.8333333333333335,3.1,4.600833333333332
8,pfn_bodi_24,perm0,8.0,3.8333333333333335,3.066666666666667,4.5
9,pfn_bodi_24,perm0,9.0,3.966666666666667,3.2325,4.734166666666666
10,pfn_bodi_24,perm0,10.0,3.966666666666667,3.1333333333333333,4.6674999999999995
11,pfn_bodi_24,perm0,11.0,3.966666666666667,3.165833333333333,4.733333333333333
12,pfn_bodi_24,perm0,12.0,3.966666666666667,3.2333333333333334,4.733333333333333
13,pfn_bodi_24,perm0,13.0,3.966666666666667,3.2,4.733333333333333
14,pfn_bodi_24,perm0,14.0,3.966666666666667,3.2,4.734166666666666
15,pfn_bodi_24,perm0,15.0,3.8666666666666667,3.066666666666667,4.6
16,pfn_bodi_24,perm0,16.0,3.8666666666666667,3.0991666666666666,4.600833333333332
17,pfn_bodi_24,perm0,17.0,3.7333333333333334,3.0658333333333334,4.466666666666667
18,pfn_bodi_24,perm0,18.0,3.7666666666666666,3.0,4.500833333333333
19,pfn_bodi_24,perm0,19.0,3.8,3.033333333333333,4.6
20,pfn_bodi_24,perm0,20.0,3.6,2.8,4.366666666666666
21,pfn_bodi_24,perm0,21.0,3.6,2.7333333333333334,4.333333333333333
22,pfn_bodi_24,perm0,22.0,3.6666666666666665,2.9324999999999997,4.433333333333334
23,pfn_bodi_24,perm0,23.0,3.6666666666666665,2.8666666666666667,4.467499999999999
24,pfn_bodi_24,perm0,24.0,3.6666666666666665,2.8333333333333335,4.434166666666666
