,optimizer,task_name,iteration,mean_rank,lb,ub,mean_proportion
124,PFN-BODi,griewank,124.0,,0.36666666666666664,0.7,0.5333333333333333
125,PFN-BODi,griewank,125.0,,0.36583333333333334,0.7,0.5333333333333333
126,PFN-BODi,griewank,126.0,,0.3333333333333333,0.7,0.5333333333333333
127,PFN-BODi,griewank,127.0,,0.36666666666666664,0.7333333333333333,0.5333333333333333
128,PFN-BODi,griewank,128.0,,0.36666666666666664,0.7,0.5333333333333333
129,PFN-BODi,griewank,129.0,,0.36666666666666664,0.7333333333333333,0.5333333333333333
130,PFN-BODi,griewank,130.0,,0.36583333333333334,0.7333333333333333,0.5333333333333333
131,PFN-BODi,griewank,131.0,,0.36666666666666664,0.7,0.5333333333333333
132,PFN-BODi,griewank,132.0,,0.3,0.7,0.5
133,PFN-BODi,griewank,133.0,,0.3333333333333333,0.7,0.5
134,PFN-BODi,griewank,134.0,,0.3,0.6333333333333333,0.4666666666666667
135,PFN-BODi,griewank,135.0,,0.3,0.6333333333333333,0.4666666666666667
136,PFN-BODi,griewank,136.0,,0.3,0.6333333333333333,0.4666666666666667
137,PFN-BODi,griewank,137.0,,0.26666666666666666,0.6666666666666666,0.4666666666666667
138,PFN-BODi,griewank,138.0,,0.3,0.6333333333333333,0.4666666666666667
139,PFN-BODi,griewank,139.0,,0.3,0.6333333333333333,0.4666666666666667
140,PFN-BODi,griewank,140.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
141,PFN-BODi,griewank,141.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
142,PFN-BODi,griewank,142.0,,0.3,0.6333333333333333,0.4666666666666667
143,PFN-BODi,griewank,143.0,,0.3,0.6333333333333333,0.4666666666666667
144,PFN-BODi,griewank,144.0,,0.3,0.6333333333333333,0.4666666666666667
145,PFN-BODi,griewank,145.0,,0.3,0.6333333333333333,0.4666666666666667
146,PFN-BODi,griewank,146.0,,0.3,0.6333333333333333,0.4666666666666667
147,PFN-BODi,griewank,147.0,,0.23333333333333334,0.5666666666666667,0.4
148,PFN-BODi,griewank,148.0,,0.23333333333333334,0.5666666666666667,0.4
149,PFN-BODi,griewank,149.0,,0.23333333333333334,0.5666666666666667,0.4
150,PFN-BODi,griewank,150.0,,0.23333333333333334,0.5666666666666667,0.4
151,PFN-BODi,griewank,151.0,,0.23333333333333334,0.5666666666666667,0.4
152,PFN-BODi,griewank,152.0,,0.23333333333333334,0.6,0.4
153,PFN-BODi,griewank,153.0,,0.23333333333333334,0.5666666666666667,0.4
154,PFN-BODi,griewank,154.0,,0.23333333333333334,0.5666666666666667,0.4
155,PFN-BODi,griewank,155.0,,0.23333333333333334,0.5666666666666667,0.4
156,PFN-BODi,griewank,156.0,,0.23333333333333334,0.5666666666666667,0.4
157,PFN-BODi,griewank,157.0,,0.23333333333333334,0.6,0.4
158,PFN-BODi,griewank,158.0,,0.23333333333333334,0.5666666666666667,0.4
159,PFN-BODi,griewank,159.0,,0.23333333333333334,0.5674999999999992,0.4
160,PFN-BODi,griewank,160.0,,0.23333333333333334,0.5666666666666667,0.4
161,PFN-BODi,griewank,161.0,,0.2,0.5333333333333333,0.36666666666666664
162,PFN-BODi,griewank,162.0,,0.2,0.5333333333333333,0.36666666666666664
163,PFN-BODi,griewank,163.0,,0.2,0.5333333333333333,0.36666666666666664
164,PFN-BODi,griewank,164.0,,0.2,0.5333333333333333,0.36666666666666664
165,PFN-BODi,griewank,165.0,,0.2,0.5333333333333333,0.36666666666666664
166,PFN-BODi,griewank,166.0,,0.2,0.5333333333333333,0.36666666666666664
167,PFN-BODi,griewank,167.0,,0.2,0.5333333333333333,0.36666666666666664
168,PFN-BODi,griewank,168.0,,0.2,0.5666666666666667,0.36666666666666664
169,PFN-BODi,griewank,169.0,,0.2,0.5333333333333333,0.36666666666666664
170,PFN-BODi,griewank,170.0,,0.2,0.5666666666666667,0.36666666666666664
171,PFN-BODi,griewank,171.0,,0.2,0.5333333333333333,0.36666666666666664
172,PFN-BODi,griewank,172.0,,0.2,0.5333333333333333,0.36666666666666664
173,PFN-BODi,griewank,173.0,,0.2,0.5333333333333333,0.36666666666666664
174,PFN-BODi,griewank,174.0,,0.2,0.5333333333333333,0.36666666666666664
175,PFN-BODi,griewank,175.0,,0.2,0.5333333333333333,0.36666666666666664
176,PFN-BODi,griewank,176.0,,0.2,0.5333333333333333,0.36666666666666664
177,PFN-BODi,griewank,177.0,,0.2,0.5333333333333333,0.36666666666666664
178,PFN-BODi,griewank,178.0,,0.16666666666666666,0.5333333333333333,0.36666666666666664
179,PFN-BODi,griewank,179.0,,0.2,0.5333333333333333,0.36666666666666664
180,PFN-BODi,griewank,180.0,,0.2,0.5333333333333333,0.36666666666666664
181,PFN-BODi,griewank,181.0,,0.2,0.5333333333333333,0.36666666666666664
182,PFN-BODi,griewank,182.0,,0.2,0.5333333333333333,0.36666666666666664
183,PFN-BODi,griewank,183.0,,0.2,0.5333333333333333,0.36666666666666664
184,PFN-BODi,griewank,184.0,,0.2,0.5333333333333333,0.36666666666666664
185,PFN-BODi,griewank,185.0,,0.2,0.5333333333333333,0.36666666666666664
186,PFN-BODi,griewank,186.0,,0.2,0.5666666666666667,0.36666666666666664
187,PFN-BODi,griewank,187.0,,0.2,0.5333333333333333,0.36666666666666664
188,PFN-BODi,griewank,188.0,,0.2,0.5333333333333333,0.36666666666666664
189,PFN-BODi,griewank,189.0,,0.2,0.5333333333333333,0.36666666666666664
190,PFN-BODi,griewank,190.0,,0.2,0.5333333333333333,0.36666666666666664
191,PFN-BODi,griewank,191.0,,0.2,0.5333333333333333,0.36666666666666664
192,PFN-BODi,griewank,192.0,,0.2,0.5341666666666659,0.36666666666666664
193,PFN-BODi,griewank,193.0,,0.2,0.5333333333333333,0.36666666666666664
194,PFN-BODi,griewank,194.0,,0.2,0.5333333333333333,0.36666666666666664
195,PFN-BODi,griewank,195.0,,0.2,0.5333333333333333,0.36666666666666664
196,PFN-BODi,griewank,196.0,,0.2,0.5333333333333333,0.36666666666666664
197,PFN-BODi,griewank,197.0,,0.2,0.5333333333333333,0.36666666666666664
198,PFN-BODi,griewank,198.0,,0.2,0.5333333333333333,0.36666666666666664
199,PFN-BODi,griewank,199.0,,0.2,0.5333333333333333,0.36666666666666664
200,PFN-BODi,griewank,200.0,,0.2,0.5333333333333333,0.36666666666666664
0,PFN-Casmopolitan,rosenbrock,0.0,,0.5,0.5,0.5
1,PFN-Casmopolitan,rosenbrock,1.0,,0.5,0.7333333333333333,0.6333333333333333
2,PFN-Casmopolitan,rosenbrock,2.0,,0.5833333333333334,0.8166666666666667,0.7
3,PFN-Casmopolitan,rosenbrock,3.0,,0.6166666666666667,0.8833333333333333,0.75
4,PFN-Casmopolitan,rosenbrock,4.0,,0.7166666666666667,0.9333333333333333,0.8333333333333334
5,PFN-Casmopolitan,rosenbrock,5.0,,0.5666666666666667,0.8504166666666663,0.7166666666666667
6,PFN-Casmopolitan,rosenbrock,6.0,,0.55,0.8333333333333334,0.7
7,PFN-Casmopolitan,rosenbrock,7.0,,0.5333333333333333,0.85,0.7
8,PFN-Casmopolitan,rosenbrock,8.0,,0.48333333333333334,0.8170833333333329,0.6666666666666666
9,PFN-Casmopolitan,rosenbrock,9.0,,0.4995833333333334,0.8166666666666667,0.65
10,PFN-Casmopolitan,rosenbrock,10.0,,0.5666666666666667,0.8666666666666667,0.7166666666666667
11,PFN-Casmopolitan,rosenbrock,11.0,,0.5329166666666667,0.8333333333333334,0.6833333333333333
12,PFN-Casmopolitan,rosenbrock,12.0,,0.48333333333333334,0.8,0.65
13,PFN-Casmopolitan,rosenbrock,13.0,,0.4,0.7333333333333333,0.5833333333333334
14,PFN-Casmopolitan,rosenbrock,14.0,,0.38333333333333336,0.7333333333333333,0.55
15,PFN-Casmopolitan,rosenbrock,15.0,,0.4166666666666667,0.75,0.5833333333333334
16,PFN-Casmopolitan,rosenbrock,16.0,,0.4,0.75,0.5833333333333334
17,PFN-Casmopolitan,rosenbrock,17.0,,0.43333333333333335,0.7337499999999996,0.5833333333333334
18,PFN-Casmopolitan,rosenbrock,18.0,,0.4166666666666667,0.75,0.5833333333333334
19,PFN-Casmopolitan,rosenbrock,19.0,,0.43333333333333335,0.7833333333333333,0.6166666666666667
20,PFN-Casmopolitan,rosenbrock,20.0,,0.4666666666666667,0.8166666666666667,0.65
21,PFN-Casmopolitan,rosenbrock,21.0,,0.4666666666666667,0.8,0.65
22,PFN-Casmopolitan,rosenbrock,22.0,,0.5329166666666667,0.8333333333333334,0.6833333333333333
23,PFN-Casmopolitan,rosenbrock,23.0,,0.45,0.7833333333333333,0.6166666666666667
24,PFN-Casmopolitan,rosenbrock,24.0,,0.45,0.8,0.6166666666666667
25,PFN-Casmopolitan,rosenbrock,25.0,,0.43333333333333335,0.7833333333333333,0.6166666666666667
26,PFN-Casmopolitan,rosenbrock,26.0,,0.45,0.7833333333333333,0.6166666666666667
27,PFN-Casmopolitan,rosenbrock,27.0,,0.4,0.7504166666666663,0.5833333333333334
28,PFN-Casmopolitan,rosenbrock,28.0,,0.36666666666666664,0.7166666666666667,0.55
29,PFN-Casmopolitan,rosenbrock,29.0,,0.36666666666666664,0.7166666666666667,0.55
30,PFN-Casmopolitan,rosenbrock,30.0,,0.36666666666666664,0.7333333333333333,0.55
31,PFN-Casmopolitan,rosenbrock,31.0,,0.38333333333333336,0.7333333333333333,0.55
32,PFN-Casmopolitan,rosenbrock,32.0,,0.38333333333333336,0.7166666666666667,0.55
33,PFN-Casmopolitan,rosenbrock,33.0,,0.4,0.7337499999999996,0.5833333333333334
34,PFN-Casmopolitan,rosenbrock,34.0,,0.36666666666666664,0.7333333333333333,0.55
35,PFN-Casmopolitan,rosenbrock,35.0,,0.38333333333333336,0.7166666666666667,0.55
36,PFN-Casmopolitan,rosenbrock,36.0,,0.36666666666666664,0.7166666666666667,0.55
37,PFN-Casmopolitan,rosenbrock,37.0,,0.3333333333333333,0.6833333333333333,0.5166666666666667
38,PFN-Casmopolitan,rosenbrock,38.0,,0.36666666666666664,0.7,0.5333333333333333
39,PFN-Casmopolitan,rosenbrock,39.0,,0.4,0.7333333333333333,0.5666666666666667
40,PFN-Casmopolitan,rosenbrock,40.0,,0.4,0.7333333333333333,0.5666666666666667
41,PFN-Casmopolitan,rosenbrock,41.0,,0.4,0.7333333333333333,0.5666666666666667
42,PFN-Casmopolitan,rosenbrock,42.0,,0.4,0.7333333333333333,0.5666666666666667
43,PFN-Casmopolitan,rosenbrock,43.0,,0.43250000000000005,0.7666666666666667,0.6
44,PFN-Casmopolitan,rosenbrock,44.0,,0.43333333333333335,0.7666666666666667,0.6
45,PFN-Casmopolitan,rosenbrock,45.0,,0.43333333333333335,0.7666666666666667,0.6
46,PFN-Casmopolitan,rosenbrock,46.0,,0.43250000000000005,0.7666666666666667,0.6
47,PFN-Casmopolitan,rosenbrock,47.0,,0.43250000000000005,0.7666666666666667,0.6
48,PFN-Casmopolitan,rosenbrock,48.0,,0.4666666666666667,0.8,0.6333333333333333
49,PFN-Casmopolitan,rosenbrock,49.0,,0.43333333333333335,0.8,0.6333333333333333
50,PFN-Casmopolitan,rosenbrock,50.0,,0.43333333333333335,0.7666666666666667,0.6
51,PFN-Casmopolitan,rosenbrock,51.0,,0.3333333333333333,0.7,0.5333333333333333
52,PFN-Casmopolitan,rosenbrock,52.0,,0.3333333333333333,0.7,0.5333333333333333
53,PFN-Casmopolitan,rosenbrock,53.0,,0.36666666666666664,0.7008333333333325,0.5333333333333333
54,PFN-Casmopolitan,rosenbrock,54.0,,0.4,0.7666666666666667,0.6
55,PFN-Casmopolitan,rosenbrock,55.0,,0.4666666666666667,0.8,0.6333333333333333
56,PFN-Casmopolitan,rosenbrock,56.0,,0.4666666666666667,0.8,0.6333333333333333
57,PFN-Casmopolitan,rosenbrock,57.0,,0.43333333333333335,0.7666666666666667,0.6
58,PFN-Casmopolitan,rosenbrock,58.0,,0.43333333333333335,0.7666666666666667,0.6
59,PFN-Casmopolitan,rosenbrock,59.0,,0.43333333333333335,0.7666666666666667,0.6
60,PFN-Casmopolitan,rosenbrock,60.0,,0.43333333333333335,0.7666666666666667,0.6
61,PFN-Casmopolitan,rosenbrock,61.0,,0.43333333333333335,0.7666666666666667,0.6
62,PFN-Casmopolitan,rosenbrock,62.0,,0.4,0.7333333333333333,0.5666666666666667
63,PFN-Casmopolitan,rosenbrock,63.0,,0.4,0.7333333333333333,0.5666666666666667
64,PFN-Casmopolitan,rosenbrock,64.0,,0.3991666666666667,0.7333333333333333,0.5666666666666667
65,PFN-Casmopolitan,rosenbrock,65.0,,0.36666666666666664,0.7333333333333333,0.5666666666666667
66,PFN-Casmopolitan,rosenbrock,66.0,,0.43333333333333335,0.7666666666666667,0.6
67,PFN-Casmopolitan,rosenbrock,67.0,,0.43333333333333335,0.7666666666666667,0.6
68,PFN-Casmopolitan,rosenbrock,68.0,,0.43333333333333335,0.7666666666666667,0.6
69,PFN-Casmopolitan,rosenbrock,69.0,,0.36666666666666664,0.7333333333333333,0.5666666666666667
70,PFN-Casmopolitan,rosenbrock,70.0,,0.4,0.7341666666666659,0.5666666666666667
71,PFN-Casmopolitan,rosenbrock,71.0,,0.4,0.7333333333333333,0.5666666666666667
72,PFN-Casmopolitan,rosenbrock,72.0,,0.36666666666666664,0.7333333333333333,0.5333333333333333
73,PFN-Casmopolitan,rosenbrock,73.0,,0.36666666666666664,0.7,0.5333333333333333
74,PFN-Casmopolitan,rosenbrock,74.0,,0.4,0.7333333333333333,0.5666666666666667
75,PFN-Casmopolitan,rosenbrock,75.0,,0.4,0.7333333333333333,0.5666666666666667
76,PFN-Casmopolitan,rosenbrock,76.0,,0.4,0.7666666666666667,0.5666666666666667
77,PFN-Casmopolitan,rosenbrock,77.0,,0.36666666666666664,0.7333333333333333,0.5666666666666667
78,PFN-Casmopolitan,rosenbrock,78.0,,0.36666666666666664,0.7,0.5333333333333333
79,PFN-Casmopolitan,rosenbrock,79.0,,0.3,0.7,0.5
80,PFN-Casmopolitan,rosenbrock,80.0,,0.3325,0.6666666666666666,0.5
81,PFN-Casmopolitan,rosenbrock,81.0,,0.3333333333333333,0.6666666666666666,0.5
82,PFN-Casmopolitan,rosenbrock,82.0,,0.3333333333333333,0.7,0.5
83,PFN-Casmopolitan,rosenbrock,83.0,,0.3333333333333333,0.6666666666666666,0.5
84,PFN-Casmopolitan,rosenbrock,84.0,,0.3333333333333333,0.6666666666666666,0.5
85,PFN-Casmopolitan,rosenbrock,85.0,,0.3333333333333333,0.6666666666666666,0.5
86,PFN-Casmopolitan,rosenbrock,86.0,,0.3,0.6666666666666666,0.4666666666666667
87,PFN-Casmopolitan,rosenbrock,87.0,,0.3,0.6333333333333333,0.4666666666666667
88,PFN-Casmopolitan,rosenbrock,88.0,,0.3,0.6333333333333333,0.4666666666666667
89,PFN-Casmopolitan,rosenbrock,89.0,,0.26666666666666666,0.6,0.43333333333333335
90,PFN-Casmopolitan,rosenbrock,90.0,,0.26666666666666666,0.6,0.43333333333333335
91,PFN-Casmopolitan,rosenbrock,91.0,,0.26583333333333337,0.6,0.43333333333333335
92,PFN-Casmopolitan,rosenbrock,92.0,,0.26666666666666666,0.6,0.43333333333333335
93,PFN-Casmopolitan,rosenbrock,93.0,,0.23333333333333334,0.6,0.43333333333333335
94,PFN-Casmopolitan,rosenbrock,94.0,,0.26666666666666666,0.6333333333333333,0.43333333333333335
95,PFN-Casmopolitan,rosenbrock,95.0,,0.26666666666666666,0.6,0.43333333333333335
96,PFN-Casmopolitan,rosenbrock,96.0,,0.26666666666666666,0.6,0.43333333333333335
97,PFN-Casmopolitan,rosenbrock,97.0,,0.26583333333333337,0.6,0.43333333333333335
98,PFN-Casmopolitan,rosenbrock,98.0,,0.26666666666666666,0.6333333333333333,0.43333333333333335
99,PFN-Casmopolitan,rosenbrock,99.0,,0.26666666666666666,0.6,0.43333333333333335
100,PFN-Casmopolitan,rosenbrock,100.0,,0.26666666666666666,0.6,0.43333333333333335
101,PFN-Casmopolitan,rosenbrock,101.0,,0.26666666666666666,0.6,0.43333333333333335
102,PFN-Casmopolitan,rosenbrock,102.0,,0.26666666666666666,0.6,0.43333333333333335
103,PFN-Casmopolitan,rosenbrock,103.0,,0.26666666666666666,0.6,0.43333333333333335
104,PFN-Casmopolitan,rosenbrock,104.0,,0.26666666666666666,0.6333333333333333,0.43333333333333335
105,PFN-Casmopolitan,rosenbrock,105.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
106,PFN-Casmopolitan,rosenbrock,106.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
107,PFN-Casmopolitan,rosenbrock,107.0,,0.3,0.6333333333333333,0.4666666666666667
108,PFN-Casmopolitan,rosenbrock,108.0,,0.3,0.6333333333333333,0.4666666666666667
109,PFN-Casmopolitan,rosenbrock,109.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
110,PFN-Casmopolitan,rosenbrock,110.0,,0.3,0.6333333333333333,0.4666666666666667
111,PFN-Casmopolitan,rosenbrock,111.0,,0.26666666666666666,0.6,0.43333333333333335
112,PFN-Casmopolitan,rosenbrock,112.0,,0.26666666666666666,0.6,0.43333333333333335
113,PFN-Casmopolitan,rosenbrock,113.0,,0.26666666666666666,0.6,0.43333333333333335
114,PFN-Casmopolitan,rosenbrock,114.0,,0.23333333333333334,0.5666666666666667,0.4
115,PFN-Casmopolitan,rosenbrock,115.0,,0.23333333333333334,0.6,0.4
116,PFN-Casmopolitan,rosenbrock,116.0,,0.23333333333333334,0.5666666666666667,0.4
117,PFN-Casmopolitan,rosenbrock,117.0,,0.23333333333333334,0.6,0.4
118,PFN-Casmopolitan,rosenbrock,118.0,,0.23333333333333334,0.5666666666666667,0.4
119,PFN-Casmopolitan,rosenbrock,119.0,,0.23333333333333334,0.5666666666666667,0.4
120,PFN-Casmopolitan,rosenbrock,120.0,,0.23333333333333334,0.5666666666666667,0.4
121,PFN-Casmopolitan,rosenbrock,121.0,,0.23333333333333334,0.6,0.43333333333333335
122,PFN-Casmopolitan,rosenbrock,122.0,,0.26666666666666666,0.6,0.43333333333333335
123,PFN-Casmopolitan,rosenbrock,123.0,,0.26666666666666666,0.6,0.43333333333333335
124,PFN-Casmopolitan,rosenbrock,124.0,,0.23333333333333334,0.5666666666666667,0.4
125,PFN-Casmopolitan,rosenbrock,125.0,,0.23333333333333334,0.5666666666666667,0.4
126,PFN-Casmopolitan,rosenbrock,126.0,,0.23333333333333334,0.5674999999999992,0.4
127,PFN-Casmopolitan,rosenbrock,127.0,,0.23333333333333334,0.6,0.4
128,PFN-Casmopolitan,rosenbrock,128.0,,0.23333333333333334,0.5666666666666667,0.4
129,PFN-Casmopolitan,rosenbrock,129.0,,0.23333333333333334,0.5666666666666667,0.4
130,PFN-Casmopolitan,rosenbrock,130.0,,0.26666666666666666,0.6,0.43333333333333335
131,PFN-Casmopolitan,rosenbrock,131.0,,0.26666666666666666,0.6,0.43333333333333335
132,PFN-Casmopolitan,rosenbrock,132.0,,0.26666666666666666,0.6333333333333333,0.43333333333333335
133,PFN-Casmopolitan,rosenbrock,133.0,,0.26666666666666666,0.6,0.43333333333333335
134,PFN-Casmopolitan,rosenbrock,134.0,,0.26666666666666666,0.6,0.43333333333333335
135,PFN-Casmopolitan,rosenbrock,135.0,,0.26666666666666666,0.6008333333333326,0.43333333333333335
136,PFN-Casmopolitan,rosenbrock,136.0,,0.26666666666666666,0.6,0.43333333333333335
137,PFN-Casmopolitan,rosenbrock,137.0,,0.26666666666666666,0.6,0.43333333333333335
138,PFN-Casmopolitan,rosenbrock,138.0,,0.26666666666666666,0.6,0.43333333333333335
139,PFN-Casmopolitan,rosenbrock,139.0,,0.26666666666666666,0.6,0.43333333333333335
140,PFN-Casmopolitan,rosenbrock,140.0,,0.26666666666666666,0.6,0.43333333333333335
141,PFN-Casmopolitan,rosenbrock,141.0,,0.26666666666666666,0.6,0.43333333333333335
142,PFN-Casmopolitan,rosenbrock,142.0,,0.3,0.6341666666666659,0.4666666666666667
143,PFN-Casmopolitan,rosenbrock,143.0,,0.3,0.6333333333333333,0.4666666666666667
144,PFN-Casmopolitan,rosenbrock,144.0,,0.3,0.6666666666666666,0.4666666666666667
145,PFN-Casmopolitan,rosenbrock,145.0,,0.3,0.6333333333333333,0.4666666666666667
146,PFN-Casmopolitan,rosenbrock,146.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
147,PFN-Casmopolitan,rosenbrock,147.0,,0.3,0.6333333333333333,0.4666666666666667
148,PFN-Casmopolitan,rosenbrock,148.0,,0.3,0.6333333333333333,0.4666666666666667
149,PFN-Casmopolitan,rosenbrock,149.0,,0.3,0.6333333333333333,0.4666666666666667
150,PFN-Casmopolitan,rosenbrock,150.0,,0.2991666666666667,0.6333333333333333,0.4666666666666667
151,PFN-Casmopolitan,rosenbrock,151.0,,0.3,0.6666666666666666,0.4666666666666667
152,PFN-Casmopolitan,rosenbrock,152.0,,0.3,0.6666666666666666,0.4666666666666667
153,PFN-Casmopolitan,rosenbrock,153.0,,0.3,0.6333333333333333,0.4666666666666667
154,PFN-Casmopolitan,rosenbrock,154.0,,0.3,0.6666666666666666,0.4666666666666667
155,PFN-Casmopolitan,rosenbrock,155.0,,0.3,0.6341666666666659,0.4666666666666667
156,PFN-Casmopolitan,rosenbrock,156.0,,0.3333333333333333,0.6666666666666666,0.5
157,PFN-Casmopolitan,rosenbrock,157.0,,0.3333333333333333,0.6666666666666666,0.5
158,PFN-Casmopolitan,rosenbrock,158.0,,0.3333333333333333,0.6666666666666666,0.5
159,PFN-Casmopolitan,rosenbrock,159.0,,0.3,0.6666666666666666,0.5
160,PFN-Casmopolitan,rosenbrock,160.0,,0.3,0.6666666666666666,0.5
161,PFN-Casmopolitan,rosenbrock,161.0,,0.3333333333333333,0.6666666666666666,0.5
162,PFN-Casmopolitan,rosenbrock,162.0,,0.3333333333333333,0.6666666666666666,0.5
163,PFN-Casmopolitan,rosenbrock,163.0,,0.3333333333333333,0.6666666666666666,0.5
164,PFN-Casmopolitan,rosenbrock,164.0,,0.3333333333333333,0.6666666666666666,0.5
165,PFN-Casmopolitan,rosenbrock,165.0,,0.3,0.6666666666666666,0.5
166,PFN-Casmopolitan,rosenbrock,166.0,,0.3333333333333333,0.6666666666666666,0.5
167,PFN-Casmopolitan,rosenbrock,167.0,,0.3333333333333333,0.7,0.5
168,PFN-Casmopolitan,rosenbrock,168.0,,0.3,0.6333333333333333,0.4666666666666667
169,PFN-Casmopolitan,rosenbrock,169.0,,0.3,0.6341666666666659,0.4666666666666667
170,PFN-Casmopolitan,rosenbrock,170.0,,0.3,0.6333333333333333,0.4666666666666667
171,PFN-Casmopolitan,rosenbrock,171.0,,0.3,0.6666666666666666,0.4666666666666667
172,PFN-Casmopolitan,rosenbrock,172.0,,0.3,0.6341666666666659,0.4666666666666667
173,PFN-Casmopolitan,rosenbrock,173.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
174,PFN-Casmopolitan,rosenbrock,174.0,,0.3,0.6333333333333333,0.4666666666666667
175,PFN-Casmopolitan,rosenbrock,175.0,,0.3,0.6333333333333333,0.4666666666666667
176,PFN-Casmopolitan,rosenbrock,176.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
177,PFN-Casmopolitan,rosenbrock,177.0,,0.3,0.6333333333333333,0.4666666666666667
178,PFN-Casmopolitan,rosenbrock,178.0,,0.3,0.6333333333333333,0.4666666666666667
179,PFN-Casmopolitan,rosenbrock,179.0,,0.3,0.6666666666666666,0.4666666666666667
180,PFN-Casmopolitan,rosenbrock,180.0,,0.3,0.6333333333333333,0.4666666666666667
181,PFN-Casmopolitan,rosenbrock,181.0,,0.3,0.6666666666666666,0.4666666666666667
182,PFN-Casmopolitan,rosenbrock,182.0,,0.3,0.6333333333333333,0.4666666666666667
183,PFN-Casmopolitan,rosenbrock,183.0,,0.3,0.6333333333333333,0.4666666666666667
184,PFN-Casmopolitan,rosenbrock,184.0,,0.3,0.6333333333333333,0.4666666666666667
185,PFN-Casmopolitan,rosenbrock,185.0,,0.3,0.6333333333333333,0.4666666666666667
186,PFN-Casmopolitan,rosenbrock,186.0,,0.3,0.6333333333333333,0.4666666666666667
187,PFN-Casmopolitan,rosenbrock,187.0,,0.3,0.6333333333333333,0.4666666666666667
188,PFN-Casmopolitan,rosenbrock,188.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
189,PFN-Casmopolitan,rosenbrock,189.0,,0.26666666666666666,0.6333333333333333,0.4666666666666667
190,PFN-Casmopolitan,rosenbrock,190.0,,0.3,0.6341666666666659,0.4666666666666667
191,PFN-Casmopolitan,rosenbrock,191.0,,0.3,0.6333333333333333,0.4666666666666667
192,PFN-Casmopolitan,rosenbrock,192.0,,0.2991666666666667,0.6333333333333333,0.4666666666666667
193,PFN-Casmopolitan,rosenbrock,193.0,,0.3,0.6333333333333333,0.4666666666666667
194,PFN-Casmopolitan,rosenbrock,194.0,,0.3,0.6666666666666666,0.4666666666666667
195,PFN-Casmopolitan,rosenbrock,195.0,,0.3,0.6333333333333333,0.4666666666666667
196,PFN-Casmopolitan,rosenbrock,196.0,,0.3,0.6333333333333333,0.4666666666666667
197,PFN-Casmopolitan,rosenbrock,197.0,,0.3,0.6666666666666666,0.4666666666666667
198,PFN-Casmopolitan,rosenbrock,198.0,,0.3,0.6333333333333333,0.4666666666666667
199,PFN-Casmopolitan,rosenbrock,199.0,,0.3,0.6333333333333333,0.4666666666666667
200,PFN-Casmopolitan,rosenbrock,200.0,,0.3,0.6333333333333333,0.4666666666666667
0,PFN-CoCaBO,rosenbrock,0.0,,0.5,0.5,0.5
1,PFN-CoCaBO,rosenbrock,1.0,,0.5,0.55,0.5166666666666667
2,PFN-CoCaBO,rosenbrock,2.0,,0.55,0.7,0.6166666666666667
3,PFN-CoCaBO,rosenbrock,3.0,,0.55,0.75,0.65
4,PFN-CoCaBO,rosenbrock,4.0,,0.5995833333333334,0.7833333333333333,0.6833333333333333
5,PFN-CoCaBO,rosenbrock,5.0,,0.5833333333333334,0.8166666666666667,0.7
6,PFN-CoCaBO,rosenbrock,6.0,,0.6,0.8333333333333334,0.7166666666666667
7,PFN-CoCaBO,rosenbrock,7.0,,0.6,0.8333333333333334,0.7166666666666667
8,PFN-CoCaBO,rosenbrock,8.0,,0.6666666666666666,0.8833333333333333,0.7833333333333333
9,PFN-CoCaBO,rosenbrock,9.0,,0.6666666666666666,0.8833333333333333,0.7833333333333333
10,PFN-CoCaBO,rosenbrock,10.0,,0.6333333333333333,0.8833333333333333,0.7666666666666667
11,PFN-CoCaBO,rosenbrock,11.0,,0.65,0.9,0.7833333333333333
12,PFN-CoCaBO,rosenbrock,12.0,,0.6666666666666666,0.9004166666666663,0.8
13,PFN-CoCaBO,rosenbrock,13.0,,0.6666666666666666,0.9166666666666666,0.8
14,PFN-CoCaBO,rosenbrock,14.0,,0.6829166666666667,0.9166666666666666,0.8
15,PFN-CoCaBO,rosenbrock,15.0,,0.7166666666666667,0.9333333333333333,0.8333333333333334
16,PFN-CoCaBO,rosenbrock,16.0,,0.7166666666666667,0.9333333333333333,0.8333333333333334
17,PFN-CoCaBO,rosenbrock,17.0,,0.7166666666666667,0.9170833333333329,0.8333333333333334
18,PFN-CoCaBO,rosenbrock,18.0,,0.7333333333333333,0.95,0.85
19,PFN-CoCaBO,rosenbrock,19.0,,0.7333333333333333,0.95,0.85
20,PFN-CoCaBO,rosenbrock,20.0,,0.7166666666666667,0.95,0.85
21,PFN-CoCaBO,rosenbrock,21.0,,0.7333333333333333,0.95,0.85
22,PFN-CoCaBO,rosenbrock,22.0,,0.75,0.95,0.85
23,PFN-CoCaBO,rosenbrock,23.0,,0.7333333333333333,0.95,0.85
