,n_dat,category,x,optimizer,optimizer_output,lb,ub,ground_truth
18,20,0.0,0.18181819,Casmopolitan,4.568779857698524,3.8443144116842567,5.293245303712791,4.575435434880543
19,20,0.0,0.1919192,Casmopolitan,4.4959718978473315,3.7832545118939,5.208689283800763,4.509198434434083
20,20,0.0,0.2020202,Casmopolitan,4.406747347741491,3.698219033455968,5.115275662027013,4.425598164262155
21,20,0.0,0.21212122,Casmopolitan,4.304974869410488,3.595363488083118,5.0145862507378585,4.324051323273466
22,20,0.0,0.22222222,Casmopolitan,4.195280138701466,3.4804884214750493,4.910071855927882,4.204100833972458
23,20,0.0,0.23232323,Casmopolitan,4.082699496459346,3.358414269912338,4.806984723006355,4.06573417040584
24,20,0.0,0.24242425,Casmopolitan,3.9722625719012923,3.2318353336301096,4.712689810172475,3.909782021669813
25,20,0.0,0.25252524,Casmopolitan,3.8685350416057447,3.101679298850028,4.635390784361461,3.7383732454882908
26,20,0.0,0.26262626,Casmopolitan,3.775098163085957,2.969342604554379,4.580853721617535,3.555370573173335
27,20,0.0,0.27272728,Casmopolitan,3.6943150217558687,2.838630048590223,4.549999994921515,3.3666877976117893
28,20,0.0,0.28282827,Casmopolitan,3.627669002390858,2.7152015492107453,4.540136455570971,3.1803558601846196
29,20,0.0,0.2929293,Casmopolitan,3.5761217028906422,2.60501196829911,4.547231437482175,3.006198996101532
30,20,0.0,0.3030303,Casmopolitan,3.5403147910609603,2.5132313949715717,4.567398187150349,2.8550717275568194
31,20,0.0,0.3131313,Casmopolitan,3.520622977500447,2.4438896124900826,4.597356342510812,2.737671286452166
32,20,0.0,0.32323232,Casmopolitan,3.5170618879507756,2.3999302226871855,4.634193553214366,2.663108939973235
33,20,0.0,0.33333334,Casmopolitan,3.529074885116723,2.383270110721568,4.674879659511879,2.6375310921083046
34,20,0.0,0.34343433,Casmopolitan,3.555512991580906,2.394696946833026,4.716329036328786,2.663108939973235
35,20,0.0,0.35353535,Casmopolitan,3.5949248946199854,2.4337549551192046,4.756094834120766,2.737670903702569
36,20,0.0,0.36363637,Casmopolitan,3.6457940473341712,2.4987440176847677,4.792844076983575,2.855071994991459
37,20,0.0,0.37373737,Casmopolitan,3.7066627678192603,2.5869221828041282,4.826403352834392,3.006198996101532
38,20,0.0,0.3838384,Casmopolitan,3.7761637985716554,2.6949187632778786,4.857408833865432,3.180355502196772
39,20,0.0,0.3939394,Casmopolitan,3.8529900155690884,2.819154364163518,4.886825666974659,3.3666885411720355
40,20,0.0,0.4040404,Casmopolitan,3.9358903871690405,2.9557144310254855,4.916066343312596,3.555370573173335
41,20,0.0,0.41414142,Casmopolitan,4.023667438980653,3.099623427660942,4.947711450300364,3.7383732454882908
42,20,0.0,0.42424244,Casmopolitan,4.115117262472908,3.243962811558516,4.9862717133873,3.909782021669813
43,20,0.0,0.43434343,Casmopolitan,4.208912551934462,3.3794175266703745,5.03840757719855,4.065733880495497
44,20,0.0,0.44444445,Casmopolitan,4.303422749021434,3.4951993979276788,5.1116461001151885,4.204101088126816
45,20,0.0,0.45454547,Casmopolitan,4.396459911992464,3.5821412972776514,5.210778526707276,4.324051323273466
46,20,0.0,0.46464646,Casmopolitan,4.48505956623006,3.6364747086948714,5.333644423765248,4.425598164262155
47,20,0.0,0.47474748,Casmopolitan,4.565741910365597,3.66005115750597,5.471432663225224,4.5091985816084765
48,20,0.0,0.4848485,Casmopolitan,4.6351259494444506,3.657563736519916,5.612688162368985,4.575435548439877
49,20,0.0,0.4949495,Casmopolitan,4.6906046898500104,3.63447533185662,5.7467340478434,4.624793716276905
50,20,0.0,0.50505054,Casmopolitan,4.730884445934114,3.596417007524599,5.86535188434363,4.657515882308463
51,20,0.0,0.5151515,Casmopolitan,4.755848721038409,3.5486546823379124,5.963042759738905,4.673535108775205
52,20,0.0,0.5252525,Casmopolitan,4.766155232875317,3.4955768257375173,6.036733640013116,4.67247607762819
53,20,0.0,0.53535354,Casmopolitan,4.762942493874882,3.4404907441413743,6.085394243608389,4.6537225727258225
54,20,0.0,0.5454545,Casmopolitan,4.747645863788865,3.385606413748092,6.109685313829638,4.616561536404458
55,20,0.0,0.5555556,Casmopolitan,4.721894949778948,3.332147716766854,6.111642182791042,4.560408430471913
56,20,0.0,0.56565654,Casmopolitan,4.687479689203606,3.2805855697664694,6.094373808640743,4.485128074163548
57,20,0.0,0.57575756,Casmopolitan,4.646368481151131,3.230993711719515,6.061743250582747,4.391431080637034
58,20,0.0,0.5858586,Casmopolitan,4.600779918409638,3.1835526990310523,6.018007137788224,4.281332419800609
59,20,0.0,0.5959596,Casmopolitan,4.553299745157917,3.1391604793472996,5.967439010968533,4.158586182938805
60,20,0.0,0.6060606,Casmopolitan,4.507042878300107,3.100042660163768,5.914043096436446,4.029004126096638
61,20,0.0,0.6161616,Casmopolitan,4.4657066039772575,3.0698831337291006,5.861530074225414,3.900521526370597
62,20,0.0,0.62626266,Casmopolitan,4.433247267598238,3.053017518036368,5.813477017160109,3.7828741756008566
63,20,0.0,0.6363636,Casmopolitan,4.413388619497724,3.0535644611078983,5.773212777887549,3.6868386483893336
64,20,0.0,0.64646465,Casmopolitan,4.409046465323346,3.0749485666741023,5.74314436397259,3.62303823745906
65,20,0.0,0.65656567,Casmopolitan,4.42179012765559,3.119717548372584,5.723862706938595,3.600523275346387
66,20,0.0,0.6666666,Casmopolitan,4.451926267624717,3.189539440060647,5.714313095188787,3.6253847432401263
67,20,0.0,0.6767677,Casmopolitan,4.498948071503005,3.2850769138825564,5.712819229123453,3.699749753659614
68,20,0.0,0.68686867,Casmopolitan,4.561858728914434,3.405659636808826,5.718057821020041,3.821410064667003
69,20,0.0,0.6969697,Casmopolitan,4.639367817803391,3.548940565248694,5.729795070358088,3.984193148007528
70,20,0.0,0.7070707,Casmopolitan,4.72997352957793,3.710619092144409,5.749327967011451,4.178968218221225
71,20,0.0,0.7171717,Casmopolitan,4.831960138237906,3.884348143250681,5.779572133225131,4.395030099388745
72,20,0.0,0.72727275,Casmopolitan,4.943331698314423,4.06196655990182,5.824696836727026,4.62151945540165
73,20,0.0,0.7373737,Casmopolitan,5.0618854280683845,4.234441751221851,5.889329104914918,4.848615498201767
74,20,0.0,0.7474748,Casmopolitan,5.185488993383005,4.394069218463558,5.976908768302451,5.068308543946092
75,20,0.0,0.75757575,Casmopolitan,5.312104746561502,4.537569481909527,6.086640011213477,5.274692553135381
76,20,0.0,0.7676768,Casmopolitan,5.439329497277625,4.667413318239074,6.211245676316176,5.463935997314323
77,20,0.0,0.7777778,Casmopolitan,5.564213045513922,4.788792909134901,6.3396331818929434,5.633940092604163
78,20,0.0,0.78787875,Casmopolitan,5.683425920605852,4.905165067156007,6.461686774055696,5.783904274724172
79,20,0.0,0.79797983,Casmopolitan,5.793452310254791,5.0155058827888945,6.5713987377206875,5.913884633873536
80,20,0.0,0.8080808,Casmopolitan,5.890810377991274,5.113658111121774,6.667962644860774,6.024376221411185
81,20,0.0,0.8181818,Casmopolitan,5.972369971922726,5.189622903901306,6.755117039944146,6.116008150523285
82,20,0.0,0.82828283,Casmopolitan,6.035787223120325,5.233048556761016,6.838525889479634,6.189311232306846
83,20,0.0,0.83838385,Casmopolitan,6.080076320759851,5.238429128705309,6.921723512814393,6.244576302145045
84,20,0.0,0.8484849,Casmopolitan,6.105729555558658,5.207703832845441,7.003755278271875,6.28178596785439
85,20,0.0,0.85858583,Casmopolitan,6.114168485378098,5.14781324906177,7.080523721694426,6.300614560933241
86,20,0.0,0.86868685,Casmopolitan,6.107237310883411,5.067156764782154,7.147317856984668,6.300496290903794
87,20,0.0,0.8787879,Casmopolitan,6.086866948708884,4.973252083779739,7.200481813638028,6.280767922228755
88,20,0.0,0.8888889,Casmopolitan,6.054869805368291,4.8717763295240655,7.237963281212517,6.240895142947686
89,20,0.0,0.8989899,Casmopolitan,6.012834355196883,4.766470075933243,7.259198634460524,6.180791206615702
90,20,0.0,0.9090909,Casmopolitan,5.9621010252508855,4.659449073583239,7.264752976918532,6.101216824810287
91,20,0.0,0.9191919,Casmopolitan,5.903807130053209,4.5516844553154385,7.255929804790979,6.004231089699047
92,20,0.0,0.9292929,Casmopolitan,5.839003325606353,4.443549829805844,7.234456821406863,5.893636534734945
93,20,0.0,0.93939394,Casmopolitan,5.768841165081253,4.335341927144235,7.202340403018271,5.775289422151211
94,20,0.0,0.94949496,Casmopolitan,5.694833134813144,4.227668870826987,7.161997398799301,5.657165860727286
95,20,0.0,0.959596,Casmopolitan,5.618947953780542,4.121337085539652,7.116558822021432,5.549047759216979
96,20,0.0,0.969697,Casmopolitan,5.543304383140189,4.016787873827499,7.069820892452879,5.461748262166228
97,20,0.0,0.97979796,Casmopolitan,5.469790921727847,3.913996971978026,7.025584871477667,5.405931318256485
98,20,0.0,0.989899,Casmopolitan,5.39979910788071,3.8128971581026474,6.986701057658774,5.390683442881546
99,20,0.0,1.0,Casmopolitan,5.3342106401001095,3.713769222216716,6.954652057983504,5.422131717799509
100,20,1.0,0.0,Casmopolitan,5.572685664772288,4.217084335415739,6.928286994128837,5.422131717799509
101,20,1.0,0.01010101,Casmopolitan,5.628739247744902,4.3396575235386585,6.917820971951146,5.4189581295711555
102,20,1.0,0.02020202,Casmopolitan,5.697634906554027,4.4767121511168035,6.918557661991251,5.463158037321964
103,20,1.0,0.030303031,Casmopolitan,5.777792062955361,4.6271974814307715,6.92838664447995,5.548612592366062
104,20,1.0,0.04040404,Casmopolitan,5.867055018336923,4.788816851687814,6.945293184986031,5.666242720906784
105,20,1.0,0.05050505,Casmopolitan,5.962916730172919,4.95754038603307,6.9682930743127685,5.805391847842277
106,20,1.0,0.060606062,Casmopolitan,6.062661432259322,5.12725510770334,6.998067756815304,5.955252870020082
107,20,1.0,0.07070707,Casmopolitan,6.163455231849921,5.289858179243958,7.037052284455885,6.106051259820791
108,20,1.0,0.08080808,Casmopolitan,6.262410153089792,5.436310676653301,7.088509629526284,6.249815944246254
109,20,1.0,0.09090909,Casmopolitan,6.356642602024355,5.55910571577831,7.154179488270399,6.380694029873293
110,20,1.0,0.1010101,Casmopolitan,6.443347903949099,5.6555694314043,7.231126376493898,6.494889417533603
111,20,1.0,0.11111111,Casmopolitan,6.519850782291826,5.729077006704777,7.310624557878874,6.590343608422778
112,20,1.0,0.121212125,Casmopolitan,6.583535781959192,5.785697360043034,7.38137420387535,6.666298255609938
113,20,1.0,0.13131313,Casmopolitan,6.6317692725776425,5.8299763428702835,7.433562202285001,6.7228419612803485
114,20,1.0,0.14141414,Casmopolitan,6.661891902358908,5.862627163512803,7.461156641205013,6.760508580956406
115,20,1.0,0.15151516,Casmopolitan,6.671297241263622,5.880011990387591,7.462582492139652,6.779960170328787
116,20,1.0,0.16161616,Casmopolitan,6.657617989191784,5.874915036022706,7.440320942360861,6.781759909995161
117,20,1.0,0.17171717,Casmopolitan,6.619051186028795,5.8386301713225786,7.399472200735011,6.7662298036737365
118,20,1.0,0.18181819,Casmopolitan,6.554866063347844,5.764498672014923,7.3452334546807645,6.7333819853985055
119,20,1.0,0.1919192,Casmopolitan,6.466076790759021,5.651927331066859,7.280226250451183,6.68291908860623
120,20,1.0,0.2020202,Casmopolitan,6.355634117546102,5.50742071959449,7.2038475154977135,6.614301873012309
121,20,1.0,0.21212122,Casmopolitan,6.227870235783177,5.341664794374342,7.114075677192012,6.526892712317434
122,20,1.0,0.22222222,Casmopolitan,6.087975540839814,5.1665514650128195,7.009399616666808,6.420181282729676
123,20,1.0,0.23232323,Casmopolitan,5.9415824656673015,4.993248083987047,6.889916847347556,6.294103178939746
124,20,1.0,0.24242425,Casmopolitan,5.794374664180186,4.831039024030064,6.757710304330308,6.149439318891961
125,20,1.0,0.25252524,Casmopolitan,5.651718255315545,4.686874929383582,6.616561581247509,5.98827125224415
126,20,1.0,0.26262626,Casmopolitan,5.518278682783069,4.565366958874307,6.47119040669183,5.814417577234991
127,20,1.0,0.27272728,Casmopolitan,5.397846777754213,4.468965934706398,6.326727620802028,5.633751610591002
128,20,1.0,0.28282827,Casmopolitan,5.293547056878508,4.39809813530609,6.188995978450927,5.45426788633284
129,20,1.0,0.2929293,Casmopolitan,5.20804542450264,4.3512235686649685,6.064867280340312,5.285759040565388
130,20,1.0,0.3030303,Casmopolitan,5.143624878793269,4.325139899623235,5.962109857963304,5.139052999411632
131,20,1.0,0.3131313,Casmopolitan,5.102113636820379,4.315936483006685,5.8882907906340725,5.02482590213614
132,20,1.0,0.32323232,Casmopolitan,5.084649508613003,4.3207246452612225,5.848574371964784,4.9521737544916995
133,20,1.0,0.33333334,Casmopolitan,5.091300770629115,4.339281522241398,5.843320019016831,4.927233671124704
134,20,1.0,0.34343433,Casmopolitan,5.120998854005846,4.373397333527819,5.868600374483872,4.9521737544916995
135,20,1.0,0.35353535,Casmopolitan,5.171949292689946,4.424046833588874,5.919851751791017,5.024825529393713
136,20,1.0,0.36363637,Casmopolitan,5.241975642004144,4.489425072337207,5.994526211671081,5.139053259371206
137,20,1.0,0.37373737,Casmopolitan,5.328703538692989,4.565281668427812,6.092125408958165,5.285759040565388
138,20,1.0,0.3838384,Casmopolitan,5.429615017161019,4.647429296278547,6.211800738043491,5.454267540644327
139,20,1.0,0.3939394,Casmopolitan,5.5420200530362145,4.734707893770654,6.349332212301775,5.6337523248900965
140,20,1.0,0.4040404,Casmopolitan,5.663079753623725,4.8291301476945625,6.497029359552887,5.814417577234991
141,20,1.0,0.41414142,Casmopolitan,5.78985041721253,4.9336779151366486,6.646022919288411,5.98827125224415
142,20,1.0,0.42424244,Casmopolitan,5.9192695705314025,5.0502023356253405,6.788336805437464,6.149439318891961
143,20,1.0,0.43434343,Casmopolitan,6.048097135872136,5.178130139249102,6.91806413249517,6.294102912232631
144,20,1.0,0.44444445,Casmopolitan,6.17281994001939,5.313826263372275,7.031813616666505,6.420181511761516
145,20,1.0,0.45454547,Casmopolitan,6.289525054334264,5.450354503723656,7.1286956049448715,6.526892712317434
146,20,1.0,0.46464646,Casmopolitan,6.393836266944715,5.577659786871988,7.2100127470174415,6.614301873012309
147,20,1.0,0.47474748,Casmopolitan,6.48123193259756,5.6836862428138755,7.278777622381245,6.682919205513773
148,20,1.0,0.4848485,Casmopolitan,6.547684897447561,5.757065005417092,7.3383047894780296,6.733382067188742
149,20,1.0,0.4949495,Casmopolitan,6.590461226269075,5.791383759130203,7.389538693407947,6.7662298036737365
150,20,1.0,0.50505054,Casmopolitan,6.608787684227453,5.788491812936068,7.4290835555188375,6.78175993711595
151,20,1.0,0.5151515,Casmopolitan,6.603566627089451,5.756588722934685,7.450544531244217,6.779960170328787
152,20,1.0,0.5252525,Casmopolitan,6.576725404056591,5.7058839370606025,7.447566871052579,6.7605086928794815
153,20,1.0,0.53535354,Casmopolitan,6.530757186909472,5.645508490726573,7.416005883092372,6.7228419612803485
154,20,1.0,0.5454545,Casmopolitan,6.468437487360446,5.582074117231555,7.354800857489337,6.666298515976553
155,20,1.0,0.5555556,Casmopolitan,6.392671524837918,5.5192541055181366,7.2660889441576995,6.590343271107315
156,20,1.0,0.56565654,Casmopolitan,6.306452673773505,5.457873409391714,7.155031938155296,6.494889624150009
157,20,1.0,0.57575756,Casmopolitan,6.212895311753325,5.3963561000632865,7.0294345234433635,6.380694029873293
158,20,1.0,0.5858586,Casmopolitan,6.115353363034329,5.331732218770484,6.898974507298173,6.249815944246254
159,20,1.0,0.5959596,Casmopolitan,6.01760183355479,5.261480356177174,6.7737233109324055,6.106051551789356
160,20,1.0,0.6060606,Casmopolitan,5.9240850474896884,5.186061309230064,6.662108785749313,5.955252571384648
161,20,1.0,0.6161616,Casmopolitan,5.840000818249992,5.110181312127741,6.569820324372243,5.80539242318979
162,20,1.0,0.62626266,Casmopolitan,5.770821470642328,5.040751769814541,6.500891171470116,5.666242208619181
163,20,1.0,0.6363636,Casmopolitan,5.721564684585997,4.984563993035166,6.458565376136828,5.548612592366062
164,20,1.0,0.64646465,Casmopolitan,5.695935694945402,4.947700098107201,6.444171291783603,5.463157907236109
165,20,1.0,0.65656567,Casmopolitan,5.695527492791344,4.935913877115317,6.455141108467371,5.4189581295711555
166,20,1.0,0.6666666,Casmopolitan,5.719947279313766,4.954091836587731,6.485802722039802,5.422131607890677
167,20,1.0,0.6767677,Casmopolitan,5.767490644602527,5.004817036838418,6.530164252366637,5.474830607568354
168,20,1.0,0.68686867,Casmopolitan,5.835637573403234,5.087137815313726,6.584137331492743,5.574870662806209
169,20,1.0,0.6969697,Casmopolitan,5.9213671437442175,5.195886124716743,6.6468481627716915,5.716100866966418
170,20,1.0,0.7070707,Casmopolitan,6.021322441293669,5.321584901073517,6.721059981513821,5.889410406891063
171,20,1.0,0.7171717,Casmopolitan,6.131871332539819,5.451334568938515,6.812408096141123,6.084112257841543
172,20,1.0,0.72727275,Casmopolitan,6.249107392909722,5.571366379162277,6.926848406657167,6.289364167457336
173,20,1.0,0.7373737,Casmopolitan,6.369106462518504,5.671029910295941,7.067183014741067,6.495360603432093
174,20,1.0,0.7474748,Casmopolitan,6.488549594624232,5.746329443677762,7.2307697455707025,6.694105073550961
175,20,1.0,0.75757575,Casmopolitan,6.605060624910511,5.800508652312117,7.409612597508905,6.879705053367596
176,20,1.0,0.7676768,Casmopolitan,6.716786833246996,5.840621020509436,7.592952645984555,7.048339635805785
177,20,1.0,0.7777778,Casmopolitan,6.821991583316473,5.873550646902382,7.770432519730564,7.1979201507152
178,20,1.0,0.78787875,Casmopolitan,6.9189539418698764,5.904065396440713,7.93384248729904,7.3276555276553434
179,20,1.0,0.79797983,Casmopolitan,7.005948202901989,5.934429615529505,8.077466790274471,7.437609210615422
180,20,1.0,0.8080808,Casmopolitan,7.081287098445669,5.964805304369857,8.19776889252148,7.52828376154952
181,20,1.0,0.8181818,Casmopolitan,7.143466038820787,5.9940470577525,8.292885019889074,7.600314281731235
182,20,1.0,0.82828283,Casmopolitan,7.191408091072386,6.020753670861282,8.36206251128349,7.65423690244152
183,20,1.0,0.83838385,Casmopolitan,7.224819486586146,6.044450496037613,8.40518847713468,7.690347012611673
184,20,1.0,0.8484849,Casmopolitan,7.244253758956275,6.066045061218429,8.422462456694122,7.7086310635079265
185,20,1.0,0.85858583,Casmopolitan,7.25073613766433,6.087189170702903,8.414283104625756,7.708766573451134
186,20,1.0,0.86868685,Casmopolitan,7.245424466093448,6.10949602063648,8.381352911550415,7.690190332621398
187,20,1.0,0.8787879,Casmopolitan,7.229392886038285,6.133897331828734,8.324888440247836,7.652241127504155
188,20,1.0,0.8888889,Casmopolitan,7.203512880416179,6.160164511586753,8.246861249245605,7.5943860136731
189,20,1.0,0.8989899,Casmopolitan,7.168413692493337,6.186594172352525,8.150233212634149,7.51653956371382
190,20,1.0,0.9090909,Casmopolitan,7.124514406000578,6.2098852089537315,8.039143603047425,7.419463086896153
191,20,1.0,0.9191919,Casmopolitan,7.072125745254022,6.22529760893757,7.918953881570474,7.305215472539546
192,20,1.0,0.9292929,Casmopolitan,7.011633451694278,6.227253567442982,7.796013335945575,7.177599510237588
193,20,1.0,0.93939394,Casmopolitan,6.943774400873101,6.21051212294492,7.677036678801283,7.042470841840949
194,20,1.0,0.94949496,Casmopolitan,6.870010485381446,6.1715907172696935,7.568430253493198,6.9078046636933035
195,20,1.0,0.959596,Casmopolitan,6.792652324558972,6.108608555373453,7.476696093744491,6.78338208986094
196,20,1.0,0.969697,Casmopolitan,6.71438303803632,6.019588736506665,7.409177339565974,6.680014832923096
197,20,1.0,0.97979796,Casmopolitan,6.637671035418371,5.903526099844067,7.3718159709926745,6.608365318841177
198,20,1.0,0.989899,Casmopolitan,6.564353570696146,5.76348178622518,7.365225355167112,6.577518340750007
199,20,1.0,1.0,Casmopolitan,6.495597612599475,5.606738465211696,7.384456759987255,6.593599079287213
0,20,0.0,0.0,pfn_casmopolitan_16,3.691925525665283,3.066537857055664,4.343254089355469,3.6253849384403627
1,20,0.0,0.01010101,pfn_casmopolitan_16,3.730135202407837,3.07070255279541,4.419663429260254,3.600523275346387
2,20,0.0,0.02020202,pfn_casmopolitan_16,3.7876930236816406,3.032978057861328,4.58745002746582,3.6230383249126814
3,20,0.0,0.030303031,pfn_casmopolitan_16,3.8697075843811035,3.0176820755004883,4.791741847991943,3.6868386483893336
4,20,0.0,0.04040404,pfn_casmopolitan_16,3.9628539085388184,3.0276758670806885,4.986753463745117,3.7828746030975258
5,20,0.0,0.05050505,pfn_casmopolitan_16,4.054867744445801,3.0708611011505127,5.1418962478637695,3.9005210353894815
6,20,0.0,0.060606062,pfn_casmopolitan_16,4.13715124130249,3.1380863189697266,5.262731552124023,4.029004382829299
7,20,0.0,0.07070707,pfn_casmopolitan_16,4.216940879821777,3.2092864513397217,5.3647918701171875,4.1585859325201895
8,20,0.0,0.08080808,pfn_casmopolitan_16,4.296464920043945,3.283236026763916,5.4407453536987305,4.281332419800609
9,20,0.0,0.09090909,pfn_casmopolitan_16,4.373077869415283,3.362509250640869,5.497763156890869,4.391431080637034
10,20,0.0,0.1010101,pfn_casmopolitan_16,4.443305969238281,3.44425106048584,5.536351680755615,4.485127907561868
11,20,0.0,0.11111111,pfn_casmopolitan_16,4.503949165344238,3.5296366214752197,5.552412986755371,4.560408689126703
12,20,0.0,0.121212125,pfn_casmopolitan_16,4.552680015563965,3.6205034255981445,5.5365095138549805,4.616561353144068
13,20,0.0,0.13131313,pfn_casmopolitan_16,4.588542938232422,3.71799373626709,5.48563814163208,4.6537225727258225
14,20,0.0,0.14141414,pfn_casmopolitan_16,4.608088493347168,3.8069844245910645,5.420986652374268,4.672476039117701
15,20,0.0,0.15151516,pfn_casmopolitan_16,4.6164631843566895,3.8987576961517334,5.339970588684082,4.673535108775205
16,20,0.0,0.16161616,pfn_casmopolitan_16,4.612330436706543,3.9686965942382812,5.263322353363037,4.657515786287057
17,20,0.0,0.17171717,pfn_casmopolitan_16,4.594085693359375,3.9843099117279053,5.214090347290039,4.624793716276905
18,20,0.0,0.18181819,pfn_casmopolitan_16,4.557483673095703,3.9517149925231934,5.174971580505371,4.575435434880543
19,20,0.0,0.1919192,pfn_casmopolitan_16,4.496525764465332,3.8923840522766113,5.111578941345215,4.509198434434083
20,20,0.0,0.2020202,pfn_casmopolitan_16,4.410069465637207,3.81489896774292,5.016524791717529,4.425598164262155
21,20,0.0,0.21212122,pfn_casmopolitan_16,4.304973602294922,3.7136034965515137,4.903217792510986,4.324051323273466
22,20,0.0,0.22222222,pfn_casmopolitan_16,4.189014434814453,3.5952956676483154,4.787911415100098,4.204100833972458
23,20,0.0,0.23232323,pfn_casmopolitan_16,4.068840026855469,3.47403621673584,4.668982982635498,4.06573417040584
24,20,0.0,0.24242425,pfn_casmopolitan_16,3.95609188079834,3.3631062507629395,4.556309700012207,3.909782021669813
25,20,0.0,0.25252524,pfn_casmopolitan_16,3.8557276725769043,3.2390894889831543,4.481421947479248,3.7383732454882908
26,20,0.0,0.26262626,pfn_casmopolitan_16,3.7630815505981445,3.0469822883605957,4.5052971839904785,3.555370573173335
27,20,0.0,0.27272728,pfn_casmopolitan_16,3.69212007522583,2.8467488288879395,4.605652809143066,3.3666877976117893
28,20,0.0,0.28282827,pfn_casmopolitan_16,3.6471505165100098,2.6856095790863037,4.724807262420654,3.1803558601846196
29,20,0.0,0.2929293,pfn_casmopolitan_16,3.618316173553467,2.5629401206970215,4.812012195587158,3.006198996101532
30,20,0.0,0.3030303,pfn_casmopolitan_16,3.6042275428771973,2.4963719844818115,4.892932891845703,2.8550717275568194
31,20,0.0,0.3131313,pfn_casmopolitan_16,3.609985113143921,2.2823240756988525,4.990665912628174,2.737671286452166
32,20,0.0,0.32323232,pfn_casmopolitan_16,3.63533616065979,2.181460380554199,5.09166145324707,2.663108939973235
33,20,0.0,0.33333334,pfn_casmopolitan_16,3.6745333671569824,2.174485445022583,5.1813554763793945,2.6375310921083046
34,20,0.0,0.34343433,pfn_casmopolitan_16,3.717742443084717,2.229020118713379,5.249017715454102,2.663108939973235
35,20,0.0,0.35353535,pfn_casmopolitan_16,3.757345199584961,2.333089590072632,5.287289619445801,2.737670903702569
36,20,0.0,0.36363637,pfn_casmopolitan_16,3.796597719192505,2.494375228881836,5.30299711227417,2.855071994991459
37,20,0.0,0.37373737,pfn_casmopolitan_16,3.843785285949707,2.5522584915161133,5.30775260925293,3.006198996101532
38,20,0.0,0.3838384,pfn_casmopolitan_16,3.89967679977417,2.649566650390625,5.302961826324463,3.180355502196772
39,20,0.0,0.3939394,pfn_casmopolitan_16,3.9601240158081055,2.7704806327819824,5.284709453582764,3.3666885411720355
40,20,0.0,0.4040404,pfn_casmopolitan_16,4.018257141113281,2.903510570526123,5.24030065536499,3.555370573173335
41,20,0.0,0.41414142,pfn_casmopolitan_16,4.067006587982178,3.042497158050537,5.157369136810303,3.7383732454882908
42,20,0.0,0.42424244,pfn_casmopolitan_16,4.117915153503418,3.2062582969665527,5.062033653259277,3.909782021669813
43,20,0.0,0.43434343,pfn_casmopolitan_16,4.178854942321777,3.4212779998779297,4.954651832580566,4.065733880495497
44,20,0.0,0.44444445,pfn_casmopolitan_16,4.25965690612793,3.6497883796691895,4.880021095275879,4.204101088126816
45,20,0.0,0.45454547,pfn_casmopolitan_16,4.336670875549316,3.7044951915740967,4.983565807342529,4.324051323273466
46,20,0.0,0.46464646,pfn_casmopolitan_16,4.42413330078125,3.65335750579834,5.228283405303955,4.425598164262155
47,20,0.0,0.47474748,pfn_casmopolitan_16,4.516857624053955,3.613013982772827,5.485795974731445,4.5091985816084765
48,20,0.0,0.4848485,pfn_casmopolitan_16,4.591171741485596,3.558820962905884,5.723296642303467,4.575435548439877
49,20,0.0,0.4949495,pfn_casmopolitan_16,4.6476054191589355,3.4959404468536377,5.925151824951172,4.624793716276905
50,20,0.0,0.50505054,pfn_casmopolitan_16,4.692013263702393,3.431983709335327,6.0903706550598145,4.657515882308463
51,20,0.0,0.5151515,pfn_casmopolitan_16,4.726479530334473,3.3699965476989746,6.226626396179199,4.673535108775205
52,20,0.0,0.5252525,pfn_casmopolitan_16,4.751722812652588,3.3135457038879395,6.334014415740967,4.67247607762819
53,20,0.0,0.53535354,pfn_casmopolitan_16,4.767970085144043,3.273444175720215,6.401954174041748,4.6537225727258225
54,20,0.0,0.5454545,pfn_casmopolitan_16,4.774156093597412,3.264310121536255,6.40610408782959,4.616561536404458
55,20,0.0,0.5555556,pfn_casmopolitan_16,4.7649149894714355,3.245694875717163,6.389662742614746,4.560408430471913
56,20,0.0,0.56565654,pfn_casmopolitan_16,4.747190952301025,3.210845947265625,6.382297039031982,4.485128074163548
57,20,0.0,0.57575756,pfn_casmopolitan_16,4.720560550689697,3.1734113693237305,6.3612751960754395,4.391431080637034
58,20,0.0,0.5858586,pfn_casmopolitan_16,4.6853179931640625,3.135570526123047,6.322768211364746,4.281332419800609
59,20,0.0,0.5959596,pfn_casmopolitan_16,4.643557548522949,3.100139617919922,6.269627094268799,4.158586182938805
60,20,0.0,0.6060606,pfn_casmopolitan_16,4.598380088806152,3.070481538772583,6.203493595123291,4.029004126096638
61,20,0.0,0.6161616,pfn_casmopolitan_16,4.553524971008301,3.0467169284820557,6.128294944763184,3.900521526370597
62,20,0.0,0.62626266,pfn_casmopolitan_16,4.513822078704834,3.0341575145721436,6.0509467124938965,3.7828741756008566
63,20,0.0,0.6363636,pfn_casmopolitan_16,4.484681606292725,3.0335354804992676,5.981523036956787,3.6868386483893336
64,20,0.0,0.64646465,pfn_casmopolitan_16,4.469625949859619,3.0463314056396484,5.927209854125977,3.62303823745906
65,20,0.0,0.65656567,pfn_casmopolitan_16,4.470363616943359,3.0764431953430176,5.88700008392334,3.600523275346387
66,20,0.0,0.6666666,pfn_casmopolitan_16,4.490706920623779,3.1299800872802734,5.862509727478027,3.6253847432401263
