,X,PFN_1,Normal_1,overlap_1,PFN_2,Normal_2,overlap_2
70,1.6558080316245622,0.0,1.3766827278150443e-30,0.8806451684781543,0.0,1.069245138258627e-30,0.10876953443776595
71,1.6563760051370584,0.0,1.4159906953268914e-30,0.8806451684781543,0.0,1.099818750597778e-30,0.10876953443776595
72,1.6569439786495548,0.0,1.4564126773867938e-30,0.8806451684781543,0.0,1.1312601065704705e-30,0.10876953443776595
73,1.6575119521620512,0.0,1.497980006379987e-30,0.8806451684781543,0.0,1.1635936483950114e-30,0.10876953443776595
74,1.6580799256745475,0.0,1.5407248890986662e-30,0.8806451684781543,0.0,1.1968445014460801e-30,0.10876953443776595
75,1.658647899187044,0.0,1.5846804309506196e-30,0.8806451684781543,0.0,1.2310384931976259e-30,0.10876953443776595
76,1.6592158726995403,0.0,1.6298806608327993e-30,0.8806451684781543,0.0,1.266202172687212e-30,0.10876953443776595
77,1.6597838462120367,0.0,1.676360556687981e-30,0.8806451684781543,0.0,1.3023628305153832e-30,0.10876953443776595
78,1.660351819724533,0.0,1.724156071762634e-30,0.8806451684781543,0.0,1.3395485193948588e-30,0.10876953443776595
79,1.6609197932370294,0.0,1.7733041615852355e-30,0.8806451684781543,0.0,1.3777880752644595e-30,0.10876953443776595
80,1.6614877667495258,0.0,1.8238428116851603e-30,0.8806451684781543,0.0,1.4171111389834333e-30,0.10876953443776595
81,1.6620557402620222,0.0,1.8758110660719013e-30,0.8806451684781543,0.0,1.4575481786217768e-30,0.10876953443776595
82,1.6626237137745186,0.0,1.9292490564949858e-30,0.8806451684781543,0.0,1.4991305123626014e-30,0.10876953443776595
83,1.6631916872870147,0.0,1.984198032506169e-30,0.8806451684781543,0.0,1.5418903320336484e-30,0.10876953443776595
84,1.663759660799511,0.0,2.040700392346137e-30,0.8806451684781543,0.0,1.5858607272848842e-30,0.10876953443776595
85,1.6643276343120075,0.0,2.098799714677348e-30,0.8806451684781543,0.0,1.631075710429745e-30,0.10876953443776595
86,1.6648956078245039,0.0,2.158540791186063e-30,0.8806451684781543,0.0,1.6775702419678253e-30,0.10876953443776595
87,1.6654635813370002,0.0,2.219969660078142e-30,0.8806451684781543,0.0,1.7253802568081993e-30,0.10876953443776595
88,1.6660315548494966,0.0,2.2831336404917085e-30,0.8806451684781543,0.0,1.7745426912120444e-30,0.10876953443776595
89,1.666599528361993,0.0,2.34808136785244e-30,0.8806451684781543,0.0,1.825095510473922e-30,0.10876953443776595
90,1.6671675018744894,0.0,2.414862830196181e-30,0.8806451684781543,0.0,1.8770777373621887e-30,0.10876953443776595
91,1.6677354753869857,0.0,2.4835294054861126e-30,0.8806451684781543,0.0,1.9305294813391978e-30,0.10876953443776595
92,1.6683034488994821,0.0,2.554133899951103e-30,0.8806451684781543,0.0,1.9854919685819908e-30,0.10876953443776595
93,1.6688714224119785,0.0,2.6267305874728467e-30,0.8806451684781543,0.0,2.0420075728259206e-30,0.10876953443776595
94,1.6694393959244749,0.0,2.7013752500494795e-30,0.8806451684781543,0.0,2.1001198470528833e-30,0.10876953443776595
95,1.6700073694369713,0.0,2.7781252193669913e-30,0.8806451684781543,0.0,2.1598735560476642e-30,0.10876953443776595
96,1.6705753429494674,0.0,2.857039419506391e-30,0.8806451684781543,0.0,2.2213147098457532e-30,0.10876953443776595
97,1.6711433164619638,0.0,2.9381784108180694e-30,0.8806451684781543,0.0,2.284490598096973e-30,0.10876953443776595
98,1.6717112899744602,0.0,3.0216044349951494e-30,0.8806451684781543,0.0,2.3494498253688685e-30,0.10876953443776595
99,1.6722792634869565,0.0,3.1073814613787656e-30,0.8806451684781543,0.0,2.416242347417285e-30,0.10876953443776595
100,1.672847236999453,0.0,3.1955752345278335e-30,0.8806451684781543,0.0,2.4849195084483665e-30,0.10876953443776595
101,1.6734152105119493,0.0,3.2862533230871604e-30,0.8806451684781543,0.0,2.5555340794000138e-30,0.10876953443776595
102,1.6739831840244457,0.0,3.379485169990968e-30,0.8806451684781543,0.0,2.628140297270395e-30,0.10876953443776595
103,1.674551157536942,0.0,3.475342144036e-30,0.8806451684781543,0.0,2.7027939055212145e-30,0.10876953443776595
104,1.6751191310494384,0.0,3.5738975928623885e-30,0.8806451684781543,0.0,2.7795521955858505e-30,0.10876953443776595
105,1.6756871045619348,0.0,3.675226897379473e-30,0.8806451684781543,0.0,2.85847404951111e-30,0.10876953443776595
106,1.6762550780744312,0.0,3.77940752767681e-30,0.8806451684781543,0.0,2.9396199837649023e-30,0.10876953443776595
107,1.6768230515869276,0.0,3.8865191004602104e-30,0.8806451684781543,0.0,3.023052194239728e-30,0.10876953443776595
108,1.677391025099424,0.0,3.9966434380528254e-30,0.8806451684781543,0.0,3.108834602485971e-30,0.10876953443776595
109,1.67795899861192,0.0,4.109864629004887e-30,0.8806451684781543,0.0,3.1970329032061816e-30,0.10876953443776595
110,1.6785269721244165,0.0,4.2262690903562495e-30,0.8806451684781543,0.0,3.2877146130474194e-30,0.10876953443776595
111,1.6790949456369129,0.0,4.345945631594092e-30,0.8806451684781543,0.0,3.380949120723981e-30,0.10876953443776595
112,1.6796629191494092,0.0,4.4689855203531256e-30,0.8806451684781543,0.0,3.4768077385081946e-30,0.10876953443776595
113,1.6802308926619056,0.0,4.59548254990595e-30,0.8806451684781543,0.0,3.575363755125503e-30,0.10876953443776595
114,1.680798866174402,0.0,4.725533108490011e-30,0.8806451684781543,0.0,3.676692490093038e-30,0.10876953443776595
115,1.6813668396868984,0.0,4.859236250523194e-30,0.8806451684781543,0.0,3.7808713495381736e-30,0.10876953443776595
116,1.6819348131993948,0.0,4.996693769755582e-30,0.8806451684781543,0.0,3.88797988354007e-30,0.10876953443776595
117,1.6825027867118911,0.0,5.138010274413474e-30,0.8806451684781543,0.0,3.998099845033551e-30,0.10876953443776595
118,1.6830707602243875,0.0,5.283293264387669e-30,0.8806451684781543,0.0,4.111315250317871e-30,0.10876953443776595
119,1.6836387337368839,0.0,5.432653210519413e-30,0.8806451684781543,0.0,4.2277124412143184e-30,0.10876953443776595
120,1.6842067072493803,0.0,5.5862036360441306e-30,0.8806451684781543,0.0,4.347380148915652e-30,0.10876953443776595
121,1.6847746807618766,0.0,5.744061200247817e-30,0.8806451684781543,0.0,4.470409559575441e-30,0.10876953443776595
122,1.6853426542743728,0.0,5.906345784399188e-30,0.8806451684781543,0.0,4.596894381682181e-30,0.10876953443776595
123,1.6859106277868692,0.0,6.073180580014529e-30,0.8806451684781543,0.0,4.7269309152674345e-30,0.10876953443776595
124,1.6864786012993656,0.0,6.244692179521443e-30,0.8806451684781543,0.0,4.860618122996842e-30,0.10876953443776595
125,1.687046574811862,0.0,6.421010669386166e-30,0.8806451684781543,0.0,4.9980577031959326e-30,0.10876953443776595
126,1.6876145483243583,0.0,6.602269725768671e-30,0.8806451684781543,0.0,5.1393541648613534e-30,0.10876953443776595
127,1.6881825218368547,0.0,6.788606712774412e-30,0.8806451684781543,0.0,5.2846149047121205e-30,0.10876953443776595
128,1.688750495349351,0.0,6.980162783373432e-30,0.8806451684781543,0.0,5.4339502863357926e-30,0.10876953443776595
129,1.6893184688618474,0.0,7.177082983059522e-30,0.8806451684781543,0.0,5.587473721485977e-30,0.10876953443776595
130,1.6898864423743438,0.0,7.379516356319018e-30,0.8806451684781543,0.0,5.745301753589422e-30,0.10876953443776595
131,1.6904544158868402,0.0,7.587616055988834e-30,0.8806451684781543,0.0,5.90755414352007e-30,0.10876953443776595
132,1.6910223893993366,0.0,7.801539455580673e-30,0.8806451684781543,0.0,6.0743539577049334e-30,0.10876953443776595
133,1.691590362911833,0.0,8.021448264650835e-30,0.8806451684781543,0.0,6.245827658622412e-30,0.10876953443776595
134,1.6921583364243293,0.0,8.247508647295131e-30,0.8806451684781543,0.0,6.422105197756463e-30,0.10876953443776595
135,1.6927263099368255,0.0,8.479891343856896e-30,0.8806451684781543,0.0,6.603320111074295e-30,0.10876953443776595
136,1.6932942834493219,0.0,8.718771795932861e-30,0.8806451684781543,0.0,6.789609617096516e-30,0.10876953443776595
137,1.6938622569618182,0.0,8.96433027476431e-30,0.8806451684781543,0.0,6.981114717626197e-30,0.10876953443776595
138,1.6944302304743146,0.0,9.216752013104575e-30,0.8806451684781543,0.0,7.177980301211078e-30,0.10876953443776595
139,1.694998203986811,0.0,9.476227340658484e-30,0.8806451684781543,0.0,7.380355249411609e-30,0.10876953443776595
140,1.6955661774993074,0.0,9.742951823188029e-30,0.8806451684781543,0.0,7.588392545951059e-30,0.10876953443776595
141,1.6961341510118038,0.0,1.0017126405381684e-29,0.8806451684781543,0.0,7.802249388823276e-30,0.10876953443776595
142,1.6967021245243001,0.0,1.0298957557589167e-29,0.8806451684781543,0.0,8.022087305438423e-30,0.10876953443776595
143,1.6972700980367965,0.0,1.0588657426527288e-29,0.8806451684781543,0.0,8.248072270889678e-30,0.10876953443776595
144,1.697838071549293,0.0,1.0886443990060871e-29,0.8806451684781543,0.0,8.480374829424092e-30,0.10876953443776595
145,1.6984060450617893,0.0,1.1192541216168197e-29,0.8806451684781543,0.0,8.719170219201495e-30,0.10876953443776595
146,1.6989740185742856,0.0,1.1507179226203555e-29,0.8806451684781543,0.0,8.964638500432113e-30,0.10876953443776595
147,1.699541992086782,0.0,1.18305944625733e-29,0.8806451684781543,0.0,9.216964686984215e-30,0.10876953443776595
148,1.7001099655992782,0.0,1.2163029860943634e-29,0.8806451684781543,0.0,9.476338881552204e-30,0.10876953443776595
149,1.7006779391117746,0.0,1.250473502709729e-29,0.8806451684781543,0.0,9.742956414482654e-30,0.10876953443776595
150,1.701245912624271,0.0,1.2855966418568613e-29,0.8806451684781543,0.0,1.0017017986355324e-29,0.10876953443776595
151,1.7018138861367673,0.0,1.321698753118565e-29,0.8806451684781543,0.0,1.0298729814421854e-29,0.10876953443776595
152,1.7023818596492637,0.0,1.3588069090643126e-29,0.8806451684781543,0.0,1.0588303783004149e-29,0.10876953443776595
153,1.70294983316176,0.0,1.3969489249249578e-29,0.8806451684781543,0.0,1.0885957597955512e-29,0.10876953443776595
154,1.7035178066742565,0.0,1.4361533787983025e-29,0.8806451684781543,0.0,1.1191914945300167e-29,0.10876953443776595
155,1.7040857801867528,0.0,1.4764496323997762e-29,0.8806451684781543,0.0,1.1506405654159209e-29,0.10876953443776595
156,1.7046537536992492,0.0,1.5178678523726954e-29,0.8806451684781543,0.0,1.1829665864075917e-29,0.10876953443776595
157,1.7052217272117456,0.0,1.5604390321731386e-29,0.8806451684781543,0.0,1.2161938196861288e-29,0.10876953443776595
158,1.705789700724242,0.0,1.6041950145449766e-29,0.8806451684781543,0.0,1.2503471933081934e-29,0.10876953443776595
159,1.7063576742367383,0.0,1.6491685146008052e-29,0.8806451684781543,0.0,1.2854523193309585e-29,0.10876953443776595
160,1.7069256477492347,0.0,1.6953931435244453e-29,0.8806451684781543,0.0,1.321535512426613e-29,0.10876953443776595
161,1.7074936212617309,0.0,1.74290343291213e-29,0.8806451684781543,0.0,1.3586238089987397e-29,0.10876953443776595
162,1.7080615947742273,0.0,1.79173485976987e-29,0.8806451684781543,0.0,1.3967449868149364e-29,0.10876953443776595
163,1.7086295682867236,0.0,1.8419238721831742e-29,0.8806451684781543,0.0,1.4359275851686562e-29,0.10876953443776595
164,1.70919754179922,0.0,1.8935079156782492e-29,0.8806451684781543,0.0,1.4762009255848108e-29,0.10876953443776595
165,1.7097655153117164,0.0,1.946525460292759e-29,0.8806451684781543,0.0,1.5175951330836402e-29,0.10876953443776595
166,1.7103334888242128,0.0,2.001016028375395e-29,0.8806451684781543,0.0,1.5601411580177797e-29,0.10876953443776595
167,1.7109014623367091,0.0,2.0570202231325772e-29,0.8806451684781543,0.0,1.6038707984977867e-29,0.10876953443776595
168,1.7114694358492055,0.0,2.1145797579436707e-29,0.8806451684781543,0.0,1.6488167234217064e-29,0.10876953443776595
169,1.712037409361702,0.0,2.173737486464307e-29,0.8806451684781543,0.0,1.6950124961251866e-29,0.10876953443776595
170,1.7126053828741983,0.0,2.2345374335394046e-29,0.8806451684781543,0.0,1.7424925986685586e-29,0.10876953443776595
171,1.7131733563866947,0.0,2.2970248269465596e-29,0.8806451684781543,0.0,1.791292456777435e-29,0.10876953443776595
172,1.713741329899191,0.0,2.3612461299927577e-29,0.8806451684781543,0.0,1.8414484654549395e-29,0.10876953443776595
173,1.7143093034116874,0.0,2.4272490749870922e-29,0.8806451684781543,0.0,1.8929980152832394e-29,0.10876953443776595
174,1.7148772769241836,0.0,2.4950826976126774e-29,0.8806451684781543,0.0,1.945979519432668e-29,0.10876953443776595
175,1.71544525043668,0.0,2.564797372220936e-29,0.8806451684781543,0.0,2.0004324413974965e-29,0.10876953443776595
176,1.7160132239491763,0.0,2.6364448480742414e-29,0.8806451684781543,0.0,2.0563973234770468e-29,0.10876953443776595
177,1.7165811974616727,8.455294403577186e-06,2.710078286561387e-29,0.8806451684781543,2.4410493875751855e-07,2.1139158160236346e-29,0.10876953443776595
178,1.717149170974169,8.455294403577186e-06,2.785752299411333e-29,0.8806451684781543,2.4410493875751855e-07,2.1730307074756784e-29,0.10876953443776595
179,1.7177171444866655,8.455294403577186e-06,2.8635229879326267e-29,0.8806451684781543,2.4410493875751855e-07,2.2337859551987087e-29,0.10876953443776595
180,1.7182851179991618,8.455294403577186e-06,2.943447983305315e-29,0.8806451684781543,2.4410493875751855e-07,2.2962267171544052e-29,0.10876953443776595
181,1.7188530915116582,8.455294403577186e-06,3.0255864879538555e-29,0.8806451684781543,2.4410493875751855e-07,2.360399384421245e-29,0.10876953443776595
182,1.7194210650241546,8.455294403577186e-06,3.1099993180285663e-29,0.8806451684781543,2.4410493875751855e-07,2.4263516145874914e-29,0.10876953443776595
183,1.719989038536651,8.455294403577186e-06,3.196748947026214e-29,0.8806451684781543,2.4410493875751855e-07,2.494132366041587e-29,0.10876953443776595
184,1.7205570120491473,8.455294403577186e-06,3.2858995505799185e-29,0.8806451684781543,2.4410493875751855e-07,2.563791933182543e-29,0.10876953443776595
185,1.7211249855616437,8.455294403577186e-06,3.3775170524492684e-29,0.8806451684781543,2.4410493875751855e-07,2.63538198257593e-29,0.10876953443776595
186,1.72169295907414,8.455294403577186e-06,3.4716691717415256e-29,0.8806451684781543,2.4410493875751855e-07,2.708955590079642e-29,0.10876953443776595
187,1.7222609325866363,8.455294403577186e-06,3.568425471398193e-29,0.8806451684781543,2.4410493875751855e-07,2.7845672789650474e-29,0.10876953443776595
188,1.7228289060991326,8.455294403577186e-06,3.6678574079805493e-29,0.8806451684781543,2.4410493875751855e-07,2.862273059061899e-29,0.10876953443776595
189,1.723396879611629,8.455294403577186e-06,3.7700383827863365e-29,0.8806451684781543,2.4410493875751855e-07,2.942130466951684e-29,0.10876953443776595
190,1.7239648531241254,8.455294403577186e-06,3.875043794335495e-29,0.8806451684781543,2.4410493875751855e-07,3.024198607238894e-29,0.10876953443776595
191,1.7245328266366218,8.455294403577186e-06,3.982951092260375e-29,0.8806451684781543,2.4410493875751855e-07,3.1085381949283824e-29,0.10876953443776595
192,1.7251008001491182,8.455294403577186e-06,4.093839832637692e-29,0.8806451684781543,2.4410493875751855e-07,3.1952115989388466e-29,0.10876953443776595
193,1.7256687736616145,8.455294403577186e-06,4.20779173479949e-29,0.8806451684781543,2.4410493875751855e-07,3.2842828867808675e-29,0.10876953443776595
194,1.726236747174111,8.455294403577186e-06,4.324890739663981e-29,0.8806451684781543,2.4410493875751855e-07,3.3758178704323196e-29,0.10876953443776595
195,1.7268047206866073,8.455294403577186e-06,4.445223069625221e-29,0.8806451684781543,2.4410493875751855e-07,3.4698841534422084e-29,0.10876953443776595
196,1.7273726941991037,8.455294403577186e-06,4.5688772900447673e-29,0.8806451684781543,2.4410493875751855e-07,3.566551179295411e-29,0.10876953443776595
197,1.7279406677116,8.455294403577186e-06,4.6959443723843464e-29,0.8806451684781543,2.4410493875751855e-07,3.665890281072113e-29,0.10876953443776595
198,1.7285086412240962,8.455294403577186e-06,4.8265177590263614e-29,0.8806451684781543,2.4410493875751855e-07,3.767974732435086e-29,0.10876953443776595
199,1.7290766147365926,8.455294403577186e-06,4.960693429826555e-29,0.8806451684781543,2.4410493875751855e-07,3.8728797999826277e-29,0.10876953443776595
200,1.729644588249089,8.455294403577186e-06,5.098569970441623e-29,0.8806451684781543,2.4410493875751855e-07,3.980682797000692e-29,0.10876953443776595
201,1.7302125617615853,8.455294403577186e-06,5.240248642482264e-29,0.8806451684781543,2.4410493875751855e-07,4.091463138652363e-29,0.10876953443776595
202,1.7307805352740817,8.455294403577186e-06,5.385833455538735e-29,0.8806451684781543,2.4410493875751855e-07,4.205302398643278e-29,0.10876953443776595
203,1.731348508786578,8.455294403577186e-06,5.535431241128486e-29,0.8806451684781543,2.4410493875751855e-07,4.3222843674017916e-29,0.10876953443776595
204,1.7319164822990745,8.455294403577186e-06,5.689151728615494e-29,0.8806451684781543,2.4410493875751855e-07,4.442495111812882e-29,0.10876953443776595
205,1.7324844558115708,8.455294403577186e-06,5.847107623155081e-29,0.8806451684781543,2.4410493875751855e-07,4.566023036548618e-29,0.10876953443776595
206,1.7330524293240672,8.455294403577186e-06,6.009414685717806e-29,0.8806451684781543,2.4410493875751855e-07,4.692958947036851e-29,0.10876953443776595
207,1.7336204028365636,8.455294403577186e-06,6.17619181524637e-29,0.8806451684781543,2.4410493875751855e-07,4.8233961141112994e-29,0.10876953443776595
208,1.73418837634906,8.455294403577186e-06,6.347561133001989e-29,0.8806451684781543,2.4410493875751855e-07,4.957430340387532e-29,0.10876953443776595
209,1.7347563498615564,8.455294403577186e-06,6.523648069158143e-29,0.8806451684781543,2.4410493875751855e-07,5.095160028410411e-29,0.10876953443776595
210,1.7353243233740527,8.455294403577186e-06,6.704581451702494e-29,0.8806451684781543,2.4410493875751855e-07,5.236686250620576e-29,0.10876953443776595
211,1.735892296886549,8.455294403577186e-06,6.890493597705847e-29,0.8806451684781543,2.4410493875751855e-07,5.382112821187381e-29,0.10876953443776595
212,1.7364602703990453,8.455294403577186e-06,7.081520407021598e-29,0.8806451684781543,2.4410493875751855e-07,5.531546369758281e-29,0.10876953443776595
213,1.7370282439115416,8.455294403577186e-06,7.277801458479336e-29,0.8806451684781543,2.4410493875751855e-07,5.685096417173325e-29,0.10876953443776595
214,1.737596217424038,8.455294403577186e-06,7.479480108640754e-29,0.8806451684781543,2.4410493875751855e-07,5.842875453201127e-29,0.10876953443776595
215,1.7381641909365344,8.455294403577186e-06,7.686703593180459e-29,0.8806451684781543,2.4410493875751855e-07,6.00499901634387e-29,0.10876953443776595
216,1.7387321644490308,8.455294403577186e-06,7.899623130966686e-29,0.8806451684781543,2.4410493875751855e-07,6.171585775771041e-29,0.10876953443776595
217,1.7393001379615272,8.455294403577186e-06,8.118394030908347e-29,0.8806451684781543,2.4410493875751855e-07,6.342757615434838e-29,0.10876953443776595
218,1.7398681114740235,8.455294403577186e-06,8.343175801646352e-29,0.8806451684781543,2.4410493875751855e-07,6.51863972042782e-29,0.10876953443776595
219,1.74043608498652,8.455294403577186e-06,8.574132264157239e-29,0.8806451684781543,2.4410493875751855e-07,6.699360665638253e-29,0.10876953443776595
220,1.7410040584990163,8.455294403577186e-06,8.811431667352387e-29,0.8806451684781543,2.4410493875751855e-07,6.885052506767502e-29,0.10876953443776595
221,1.7415720320115127,8.455294403577186e-06,9.05524680674967e-29,0.8806451684781543,2.4410493875751855e-07,7.075850873768719e-29,0.10876953443776595
