,optimizer,task,iteration,mean_rank,lb,ub
132,CoCaBO,schwefel,132.0,5.8,5.333333333333333,6.266666666666667
133,CoCaBO,schwefel,133.0,5.833333333333333,5.3829166666666675,6.233333333333333
134,CoCaBO,schwefel,134.0,5.833333333333333,5.333333333333333,6.233333333333333
135,CoCaBO,schwefel,135.0,5.833333333333333,5.333333333333333,6.233333333333333
136,CoCaBO,schwefel,136.0,5.9,5.45,6.3
137,CoCaBO,schwefel,137.0,5.9,5.433333333333334,6.267083333333333
138,CoCaBO,schwefel,138.0,5.9,5.433333333333334,6.316666666666666
139,CoCaBO,schwefel,139.0,5.933333333333334,5.45,6.3
140,CoCaBO,schwefel,140.0,5.933333333333334,5.5,6.316666666666666
141,CoCaBO,schwefel,141.0,5.933333333333334,5.483333333333333,6.3
142,CoCaBO,schwefel,142.0,5.933333333333334,5.5,6.316666666666666
143,CoCaBO,schwefel,143.0,5.933333333333334,5.516666666666667,6.35
144,CoCaBO,schwefel,144.0,5.933333333333334,5.5,6.300416666666666
145,CoCaBO,schwefel,145.0,5.933333333333334,5.5,6.3
146,CoCaBO,schwefel,146.0,5.933333333333334,5.499583333333334,6.316666666666666
147,CoCaBO,schwefel,147.0,5.933333333333334,5.51625,6.3
148,CoCaBO,schwefel,148.0,5.9,5.483333333333333,6.266666666666667
149,CoCaBO,schwefel,149.0,5.9,5.45,6.266666666666667
150,CoCaBO,schwefel,150.0,5.9,5.5,6.3
151,CoCaBO,schwefel,151.0,5.9,5.482916666666667,6.3
152,CoCaBO,schwefel,152.0,5.9,5.4662500000000005,6.266666666666667
153,CoCaBO,schwefel,153.0,5.933333333333334,5.499583333333334,6.283333333333333
154,CoCaBO,schwefel,154.0,5.933333333333334,5.533333333333333,6.316666666666666
155,CoCaBO,schwefel,155.0,5.933333333333334,5.533333333333333,6.3
156,CoCaBO,schwefel,156.0,5.933333333333334,5.532916666666667,6.3
157,CoCaBO,schwefel,157.0,5.933333333333334,5.533333333333333,6.283333333333333
158,CoCaBO,schwefel,158.0,5.933333333333334,5.5,6.283333333333333
159,CoCaBO,schwefel,159.0,5.933333333333334,5.51625,6.283333333333333
160,CoCaBO,schwefel,160.0,5.95,5.5495833333333335,6.317083333333333
161,CoCaBO,schwefel,161.0,5.95,5.533333333333333,6.283333333333333
162,CoCaBO,schwefel,162.0,5.95,5.533333333333333,6.316666666666666
163,CoCaBO,schwefel,163.0,5.95,5.533333333333333,6.3
164,CoCaBO,schwefel,164.0,5.95,5.516666666666667,6.3
165,CoCaBO,schwefel,165.0,5.95,5.5495833333333335,6.300416666666666
166,CoCaBO,schwefel,166.0,5.95,5.516666666666667,6.316666666666666
167,CoCaBO,schwefel,167.0,5.95,5.533333333333333,6.316666666666666
168,CoCaBO,schwefel,168.0,5.95,5.532916666666667,6.3
169,CoCaBO,schwefel,169.0,5.983333333333333,5.566666666666666,6.333333333333333
170,CoCaBO,schwefel,170.0,5.983333333333333,5.56625,6.35
171,CoCaBO,schwefel,171.0,5.983333333333333,5.56625,6.35
172,CoCaBO,schwefel,172.0,5.983333333333333,5.566666666666666,6.350416666666666
173,CoCaBO,schwefel,173.0,5.983333333333333,5.582916666666667,6.333333333333333
174,CoCaBO,schwefel,174.0,5.983333333333333,5.5,6.333333333333333
175,CoCaBO,schwefel,175.0,5.983333333333333,5.533333333333333,6.333333333333333
176,CoCaBO,schwefel,176.0,5.983333333333333,5.5495833333333335,6.3670833333333325
177,CoCaBO,schwefel,177.0,5.983333333333333,5.55,6.366666666666666
178,CoCaBO,schwefel,178.0,6.016666666666667,5.599583333333333,6.366666666666666
179,CoCaBO,schwefel,179.0,6.016666666666667,5.61625,6.366666666666666
180,CoCaBO,schwefel,180.0,6.016666666666667,5.6,6.35
181,CoCaBO,schwefel,181.0,6.083333333333333,5.733333333333333,6.383333333333334
182,CoCaBO,schwefel,182.0,6.083333333333333,5.733333333333333,6.4
183,CoCaBO,schwefel,183.0,6.083333333333333,5.733333333333333,6.416666666666667
184,CoCaBO,schwefel,184.0,6.116666666666666,5.81625,6.417083333333333
185,CoCaBO,schwefel,185.0,6.116666666666666,5.783333333333333,6.416666666666667
186,CoCaBO,schwefel,186.0,6.116666666666666,5.782916666666667,6.416666666666667
187,CoCaBO,schwefel,187.0,6.116666666666666,5.783333333333333,6.433333333333334
188,CoCaBO,schwefel,188.0,6.116666666666666,5.783333333333333,6.416666666666667
189,CoCaBO,schwefel,189.0,6.116666666666666,5.783333333333333,6.416666666666667
190,CoCaBO,schwefel,190.0,6.116666666666666,5.7995833333333335,6.433333333333334
191,CoCaBO,schwefel,191.0,6.116666666666666,5.8,6.433333333333334
192,CoCaBO,schwefel,192.0,6.116666666666666,5.783333333333333,6.416666666666667
193,CoCaBO,schwefel,193.0,6.116666666666666,5.766666666666667,6.416666666666667
194,CoCaBO,schwefel,194.0,6.083333333333333,5.733333333333333,6.383333333333334
195,CoCaBO,schwefel,195.0,6.083333333333333,5.716666666666667,6.4
196,CoCaBO,schwefel,196.0,6.083333333333333,5.732916666666667,6.38375
197,CoCaBO,schwefel,197.0,6.083333333333333,5.733333333333333,6.383333333333334
198,CoCaBO,schwefel,198.0,6.083333333333333,5.733333333333333,6.4
199,CoCaBO,schwefel,199.0,6.083333333333333,5.7162500000000005,6.383333333333334
200,CoCaBO,schwefel,200.0,6.083333333333333,5.75,6.4
0,PFN-BODi,schwefel,0.0,4.0,4.0,4.0
1,PFN-BODi,schwefel,1.0,4.083333333333333,3.7,4.417083333333333
2,PFN-BODi,schwefel,2.0,3.8333333333333335,3.2666666666666666,4.383333333333334
3,PFN-BODi,schwefel,3.0,3.8833333333333333,3.283333333333333,4.416666666666667
4,PFN-BODi,schwefel,4.0,3.7,3.1,4.266666666666667
5,PFN-BODi,schwefel,5.0,3.65,3.1,4.133333333333334
6,PFN-BODi,schwefel,6.0,3.4166666666666665,2.899583333333333,3.95
7,PFN-BODi,schwefel,7.0,3.216666666666667,2.6995833333333334,3.783333333333333
8,PFN-BODi,schwefel,8.0,3.25,2.6333333333333333,3.8333333333333335
9,PFN-BODi,schwefel,9.0,3.2666666666666666,2.683333333333333,3.85
10,PFN-BODi,schwefel,10.0,3.216666666666667,2.683333333333333,3.7666666666666666
11,PFN-BODi,schwefel,11.0,3.183333333333333,2.716666666666667,3.7
12,PFN-BODi,schwefel,12.0,3.1166666666666667,2.566666666666667,3.65
13,PFN-BODi,schwefel,13.0,3.066666666666667,2.533333333333333,3.6166666666666667
14,PFN-BODi,schwefel,14.0,3.1666666666666665,2.5833333333333335,3.7174999999999994
15,PFN-BODi,schwefel,15.0,3.283333333333333,2.7495833333333333,3.8333333333333335
16,PFN-BODi,schwefel,16.0,3.2666666666666666,2.7,3.8333333333333335
17,PFN-BODi,schwefel,17.0,3.25,2.716666666666667,3.85
18,PFN-BODi,schwefel,18.0,3.3333333333333335,2.8333333333333335,3.8666666666666667
19,PFN-BODi,schwefel,19.0,3.4,2.8991666666666664,3.933333333333333
20,PFN-BODi,schwefel,20.0,3.466666666666667,2.933333333333333,4.0
21,PFN-BODi,schwefel,21.0,3.466666666666667,2.9658333333333333,3.966666666666667
22,PFN-BODi,schwefel,22.0,3.3333333333333335,2.7333333333333334,3.9
23,PFN-BODi,schwefel,23.0,3.2,2.6325,3.8333333333333335
24,PFN-BODi,schwefel,24.0,3.3,2.6325,3.9008333333333325
25,PFN-BODi,schwefel,25.0,3.3,2.7,3.966666666666667
26,PFN-BODi,schwefel,26.0,3.216666666666667,2.566666666666667,3.8666666666666667
27,PFN-BODi,schwefel,27.0,3.283333333333333,2.6666666666666665,4.033333333333333
28,PFN-BODi,schwefel,28.0,3.283333333333333,2.549583333333333,3.967083333333333
29,PFN-BODi,schwefel,29.0,3.3,2.5833333333333335,3.9504166666666665
30,PFN-BODi,schwefel,30.0,3.1666666666666665,2.466666666666667,3.85
31,PFN-BODi,schwefel,31.0,3.1,2.46625,3.783333333333333
32,PFN-BODi,schwefel,32.0,2.9166666666666665,2.3495833333333334,3.5
33,PFN-BODi,schwefel,33.0,2.95,2.3829166666666666,3.566666666666667
34,PFN-BODi,schwefel,34.0,2.95,2.3666666666666667,3.55
35,PFN-BODi,schwefel,35.0,2.95,2.3666666666666667,3.5166666666666666
36,PFN-BODi,schwefel,36.0,2.9833333333333334,2.4166666666666665,3.5833333333333335
37,PFN-BODi,schwefel,37.0,2.95,2.4,3.5337499999999995
38,PFN-BODi,schwefel,38.0,2.95,2.41625,3.566666666666667
39,PFN-BODi,schwefel,39.0,2.95,2.4,3.5337499999999995
40,PFN-BODi,schwefel,40.0,2.9166666666666665,2.3333333333333335,3.5166666666666666
41,PFN-BODi,schwefel,41.0,2.95,2.3833333333333333,3.533333333333333
42,PFN-BODi,schwefel,42.0,2.816666666666667,2.283333333333333,3.4
43,PFN-BODi,schwefel,43.0,2.85,2.3,3.417083333333333
44,PFN-BODi,schwefel,44.0,2.8833333333333333,2.3,3.466666666666667
45,PFN-BODi,schwefel,45.0,2.8833333333333333,2.3495833333333334,3.45
46,PFN-BODi,schwefel,46.0,2.9166666666666665,2.3333333333333335,3.5
47,PFN-BODi,schwefel,47.0,2.9166666666666665,2.3666666666666667,3.5
48,PFN-BODi,schwefel,48.0,2.95,2.4329166666666664,3.550416666666666
49,PFN-BODi,schwefel,49.0,3.0166666666666666,2.4,3.6166666666666667
50,PFN-BODi,schwefel,50.0,3.0166666666666666,2.41625,3.650416666666666
51,PFN-BODi,schwefel,51.0,3.0166666666666666,2.433333333333333,3.6666666666666665
52,PFN-BODi,schwefel,52.0,3.0166666666666666,2.4495833333333334,3.6166666666666667
53,PFN-BODi,schwefel,53.0,3.0833333333333335,2.433333333333333,3.7333333333333334
54,PFN-BODi,schwefel,54.0,3.1166666666666667,2.5,3.7
55,PFN-BODi,schwefel,55.0,3.183333333333333,2.566666666666667,3.75
56,PFN-BODi,schwefel,56.0,3.183333333333333,2.549583333333333,3.75
57,PFN-BODi,schwefel,57.0,3.15,2.566666666666667,3.717083333333333
58,PFN-BODi,schwefel,58.0,3.216666666666667,2.6166666666666667,3.8
59,PFN-BODi,schwefel,59.0,3.216666666666667,2.6333333333333333,3.800416666666666
60,PFN-BODi,schwefel,60.0,3.283333333333333,2.6666666666666665,3.85
61,PFN-BODi,schwefel,61.0,3.316666666666667,2.66625,3.900416666666666
62,PFN-BODi,schwefel,62.0,3.35,2.7829166666666665,3.95
63,PFN-BODi,schwefel,63.0,3.35,2.75,3.9
64,PFN-BODi,schwefel,64.0,3.25,2.65,3.8
65,PFN-BODi,schwefel,65.0,3.183333333333333,2.5833333333333335,3.783333333333333
66,PFN-BODi,schwefel,66.0,3.183333333333333,2.5833333333333335,3.7666666666666666
67,PFN-BODi,schwefel,67.0,3.216666666666667,2.6166666666666667,3.783333333333333
68,PFN-BODi,schwefel,68.0,3.216666666666667,2.6995833333333334,3.800416666666666
69,PFN-BODi,schwefel,69.0,3.216666666666667,2.6166666666666667,3.8
70,PFN-BODi,schwefel,70.0,3.25,2.7,3.783333333333333
71,PFN-BODi,schwefel,71.0,3.35,2.799583333333333,3.9
72,PFN-BODi,schwefel,72.0,3.35,2.76625,3.95
73,PFN-BODi,schwefel,73.0,3.35,2.76625,3.95
74,PFN-BODi,schwefel,74.0,3.4166666666666665,2.8329166666666667,4.000416666666666
75,PFN-BODi,schwefel,75.0,3.4166666666666665,2.81625,4.05
76,PFN-BODi,schwefel,76.0,3.45,2.8495833333333334,3.9833333333333334
77,PFN-BODi,schwefel,77.0,3.4833333333333334,2.966666666666667,4.05
78,PFN-BODi,schwefel,78.0,3.4166666666666665,2.8666666666666667,3.9504166666666665
79,PFN-BODi,schwefel,79.0,3.45,2.8833333333333333,3.966666666666667
80,PFN-BODi,schwefel,80.0,3.45,2.9,4.016666666666667
81,PFN-BODi,schwefel,81.0,3.4833333333333334,2.9166666666666665,4.05
82,PFN-BODi,schwefel,82.0,3.4833333333333334,2.966666666666667,4.050416666666666
83,PFN-BODi,schwefel,83.0,3.4833333333333334,2.933333333333333,4.033333333333333
84,PFN-BODi,schwefel,84.0,3.4833333333333334,2.9495833333333334,4.050416666666666
85,PFN-BODi,schwefel,85.0,3.4833333333333334,2.933333333333333,4.05
86,PFN-BODi,schwefel,86.0,3.4833333333333334,2.966666666666667,4.066666666666666
87,PFN-BODi,schwefel,87.0,3.5833333333333335,3.0166666666666666,4.166666666666667
88,PFN-BODi,schwefel,88.0,3.5166666666666666,2.933333333333333,4.133333333333334
89,PFN-BODi,schwefel,89.0,3.5833333333333335,3.0,4.216666666666667
90,PFN-BODi,schwefel,90.0,3.6166666666666667,2.966666666666667,4.250416666666666
91,PFN-BODi,schwefel,91.0,3.6166666666666667,3.033333333333333,4.266666666666667
92,PFN-BODi,schwefel,92.0,3.6166666666666667,3.0,4.233333333333333
93,PFN-BODi,schwefel,93.0,3.65,3.033333333333333,4.3
94,PFN-BODi,schwefel,94.0,3.6333333333333333,3.066666666666667,4.3
95,PFN-BODi,schwefel,95.0,3.6333333333333333,3.033333333333333,4.234166666666666
96,PFN-BODi,schwefel,96.0,3.7,3.066666666666667,4.333333333333333
97,PFN-BODi,schwefel,97.0,3.7,3.1,4.3
98,PFN-BODi,schwefel,98.0,3.7,3.1,4.3
99,PFN-BODi,schwefel,99.0,3.7,3.1,4.3
100,PFN-BODi,schwefel,100.0,3.7333333333333334,3.1333333333333333,4.333333333333333
101,PFN-BODi,schwefel,101.0,3.6666666666666665,3.1,4.233333333333333
102,PFN-BODi,schwefel,102.0,3.6666666666666665,3.1,4.3
103,PFN-BODi,schwefel,103.0,3.6666666666666665,3.1333333333333333,4.266666666666667
104,PFN-BODi,schwefel,104.0,3.7,3.1666666666666665,4.3
105,PFN-BODi,schwefel,105.0,3.7333333333333334,3.1333333333333333,4.266666666666667
106,PFN-BODi,schwefel,106.0,3.6666666666666665,3.1,4.266666666666667
107,PFN-BODi,schwefel,107.0,3.7,3.1,4.3
108,PFN-BODi,schwefel,108.0,3.7,3.1333333333333333,4.3
109,PFN-BODi,schwefel,109.0,3.7,3.1,4.3
110,PFN-BODi,schwefel,110.0,3.7,3.1333333333333333,4.3
111,PFN-BODi,schwefel,111.0,3.7,3.1,4.300833333333332
112,PFN-BODi,schwefel,112.0,3.7,3.1,4.233333333333333
113,PFN-BODi,schwefel,113.0,3.7,3.066666666666667,4.3
114,PFN-BODi,schwefel,114.0,3.7333333333333334,3.1333333333333333,4.333333333333333
115,PFN-BODi,schwefel,115.0,3.7333333333333334,3.1666666666666665,4.366666666666666
116,PFN-BODi,schwefel,116.0,3.7333333333333334,3.1333333333333333,4.366666666666666
117,PFN-BODi,schwefel,117.0,3.7333333333333334,3.1333333333333333,4.3
118,PFN-BODi,schwefel,118.0,3.7,3.1325,4.266666666666667
119,PFN-BODi,schwefel,119.0,3.6333333333333333,3.033333333333333,4.266666666666667
120,PFN-BODi,schwefel,120.0,3.6666666666666665,3.1,4.3
121,PFN-BODi,schwefel,121.0,3.7,3.1333333333333333,4.333333333333333
122,PFN-BODi,schwefel,122.0,3.7,3.1325,4.266666666666667
123,PFN-BODi,schwefel,123.0,3.6666666666666665,3.0991666666666666,4.233333333333333
124,PFN-BODi,schwefel,124.0,3.6666666666666665,3.1333333333333333,4.233333333333333
125,PFN-BODi,schwefel,125.0,3.7,3.1,4.3
126,PFN-BODi,schwefel,126.0,3.7,3.1,4.267499999999999
127,PFN-BODi,schwefel,127.0,3.7333333333333334,3.1991666666666667,4.3
128,PFN-BODi,schwefel,128.0,3.7666666666666666,3.2,4.333333333333333
129,PFN-BODi,schwefel,129.0,3.6666666666666665,3.0991666666666666,4.266666666666667
130,PFN-BODi,schwefel,130.0,3.6666666666666665,3.1,4.234166666666666
131,PFN-BODi,schwefel,131.0,3.6666666666666665,3.1,4.233333333333333
132,PFN-BODi,schwefel,132.0,3.7,3.1,4.266666666666667
133,PFN-BODi,schwefel,133.0,3.566666666666667,3.033333333333333,4.1
134,PFN-BODi,schwefel,134.0,3.566666666666667,3.066666666666667,4.1
135,PFN-BODi,schwefel,135.0,3.6,3.1,4.133333333333334
136,PFN-BODi,schwefel,136.0,3.6333333333333333,3.1333333333333333,4.133333333333334
137,PFN-BODi,schwefel,137.0,3.6333333333333333,3.1,4.134166666666666
138,PFN-BODi,schwefel,138.0,3.6666666666666665,3.1333333333333333,4.2
139,PFN-BODi,schwefel,139.0,3.7,3.1666666666666665,4.2
140,PFN-BODi,schwefel,140.0,3.7,3.2,4.233333333333333
141,PFN-BODi,schwefel,141.0,3.7,3.1666666666666665,4.2
142,PFN-BODi,schwefel,142.0,3.7,3.1991666666666667,4.2
143,PFN-BODi,schwefel,143.0,3.7666666666666666,3.2333333333333334,4.266666666666667
144,PFN-BODi,schwefel,144.0,3.7333333333333334,3.2666666666666666,4.266666666666667
145,PFN-BODi,schwefel,145.0,3.7333333333333334,3.2325,4.233333333333333
146,PFN-BODi,schwefel,146.0,3.8,3.3333333333333335,4.266666666666667
147,PFN-BODi,schwefel,147.0,3.8,3.3666666666666667,4.233333333333333
148,PFN-BODi,schwefel,148.0,3.8333333333333335,3.3333333333333335,4.3
149,PFN-BODi,schwefel,149.0,3.8333333333333335,3.3333333333333335,4.3
150,PFN-BODi,schwefel,150.0,3.8333333333333335,3.3333333333333335,4.3
151,PFN-BODi,schwefel,151.0,3.8666666666666667,3.4,4.366666666666666
152,PFN-BODi,schwefel,152.0,3.9,3.433333333333333,4.4
153,PFN-BODi,schwefel,153.0,3.9,3.4,4.366666666666666
154,PFN-BODi,schwefel,154.0,3.9,3.433333333333333,4.366666666666666
155,PFN-BODi,schwefel,155.0,3.9,3.4,4.366666666666666
156,PFN-BODi,schwefel,156.0,3.933333333333333,3.466666666666667,4.433333333333334
157,PFN-BODi,schwefel,157.0,3.966666666666667,3.5,4.433333333333334
158,PFN-BODi,schwefel,158.0,3.966666666666667,3.5,4.4
159,PFN-BODi,schwefel,159.0,3.966666666666667,3.5324999999999998,4.433333333333334
160,PFN-BODi,schwefel,160.0,3.966666666666667,3.466666666666667,4.433333333333334
161,PFN-BODi,schwefel,161.0,3.966666666666667,3.5,4.433333333333334
162,PFN-BODi,schwefel,162.0,3.966666666666667,3.4991666666666665,4.466666666666667
163,PFN-BODi,schwefel,163.0,3.966666666666667,3.466666666666667,4.4
164,PFN-BODi,schwefel,164.0,3.966666666666667,3.533333333333333,4.466666666666667
165,PFN-BODi,schwefel,165.0,3.966666666666667,3.466666666666667,4.433333333333334
166,PFN-BODi,schwefel,166.0,3.966666666666667,3.5,4.466666666666667
167,PFN-BODi,schwefel,167.0,3.966666666666667,3.5,4.433333333333334
168,PFN-BODi,schwefel,168.0,3.966666666666667,3.5,4.466666666666667
169,PFN-BODi,schwefel,169.0,3.966666666666667,3.5,4.433333333333334
170,PFN-BODi,schwefel,170.0,3.8666666666666667,3.433333333333333,4.333333333333333
171,PFN-BODi,schwefel,171.0,3.8666666666666667,3.4,4.3
172,PFN-BODi,schwefel,172.0,3.9,3.4324999999999997,4.400833333333333
173,PFN-BODi,schwefel,173.0,3.8666666666666667,3.3666666666666667,4.4
174,PFN-BODi,schwefel,174.0,3.8666666666666667,3.3333333333333335,4.4
175,PFN-BODi,schwefel,175.0,3.9,3.4,4.366666666666666
176,PFN-BODi,schwefel,176.0,3.9,3.4,4.433333333333334
177,PFN-BODi,schwefel,177.0,3.9,3.4,4.433333333333334
178,PFN-BODi,schwefel,178.0,3.9,3.4,4.466666666666667
179,PFN-BODi,schwefel,179.0,3.9,3.3666666666666667,4.433333333333334
180,PFN-BODi,schwefel,180.0,3.9,3.433333333333333,4.433333333333334
181,PFN-BODi,schwefel,181.0,3.9,3.4,4.400833333333333
182,PFN-BODi,schwefel,182.0,3.9,3.4,4.367499999999999
183,PFN-BODi,schwefel,183.0,3.9,3.3666666666666667,4.433333333333334
184,PFN-BODi,schwefel,184.0,3.9,3.433333333333333,4.4
185,PFN-BODi,schwefel,185.0,3.933333333333333,3.4,4.466666666666667
186,PFN-BODi,schwefel,186.0,3.933333333333333,3.4658333333333333,4.466666666666667
187,PFN-BODi,schwefel,187.0,3.933333333333333,3.4658333333333333,4.467499999999999
188,PFN-BODi,schwefel,188.0,3.933333333333333,3.433333333333333,4.433333333333334
189,PFN-BODi,schwefel,189.0,3.933333333333333,3.466666666666667,4.4
190,PFN-BODi,schwefel,190.0,3.933333333333333,3.3658333333333332,4.433333333333334
191,PFN-BODi,schwefel,191.0,3.933333333333333,3.433333333333333,4.433333333333334
192,PFN-BODi,schwefel,192.0,3.933333333333333,3.3666666666666667,4.434166666666666
193,PFN-BODi,schwefel,193.0,3.933333333333333,3.433333333333333,4.433333333333334
194,PFN-BODi,schwefel,194.0,3.966666666666667,3.4,4.5
195,PFN-BODi,schwefel,195.0,3.966666666666667,3.466666666666667,4.5
196,PFN-BODi,schwefel,196.0,3.966666666666667,3.5,4.467499999999999
197,PFN-BODi,schwefel,197.0,3.966666666666667,3.433333333333333,4.5
198,PFN-BODi,schwefel,198.0,3.966666666666667,3.466666666666667,4.466666666666667
199,PFN-BODi,schwefel,199.0,3.966666666666667,3.433333333333333,4.466666666666667
200,PFN-BODi,schwefel,200.0,3.966666666666667,3.4324999999999997,4.466666666666667
0,PFN-Casmopolitan,schwefel,0.0,4.0,4.0,4.0
1,PFN-Casmopolitan,schwefel,1.0,3.683333333333333,3.25,4.066666666666666
2,PFN-Casmopolitan,schwefel,2.0,3.7333333333333334,3.283333333333333,4.166666666666667
3,PFN-Casmopolitan,schwefel,3.0,3.7,3.2,4.18375
4,PFN-Casmopolitan,schwefel,4.0,3.466666666666667,2.95,4.0
5,PFN-Casmopolitan,schwefel,5.0,3.5833333333333335,3.033333333333333,4.083749999999999
6,PFN-Casmopolitan,schwefel,6.0,3.566666666666667,2.95,4.216666666666667
7,PFN-Casmopolitan,schwefel,7.0,3.433333333333333,2.7666666666666666,4.15
8,PFN-Casmopolitan,schwefel,8.0,3.3333333333333335,2.716666666666667,4.033333333333333
9,PFN-Casmopolitan,schwefel,9.0,3.283333333333333,2.7,3.9166666666666665
10,PFN-Casmopolitan,schwefel,10.0,3.3666666666666667,2.76625,4.016666666666667
11,PFN-Casmopolitan,schwefel,11.0,3.066666666666667,2.4,3.7337499999999997
12,PFN-Casmopolitan,schwefel,12.0,3.0166666666666666,2.4,3.65
13,PFN-Casmopolitan,schwefel,13.0,3.1333333333333333,2.533333333333333,3.7837499999999995
14,PFN-Casmopolitan,schwefel,14.0,3.2,2.5829166666666667,3.8666666666666667
15,PFN-Casmopolitan,schwefel,15.0,3.2666666666666666,2.5991666666666666,3.9166666666666665
16,PFN-Casmopolitan,schwefel,16.0,3.2666666666666666,2.66625,3.9
17,PFN-Casmopolitan,schwefel,17.0,3.183333333333333,2.6166666666666667,3.717083333333333
18,PFN-Casmopolitan,schwefel,18.0,3.2666666666666666,2.6333333333333333,3.8674999999999993
19,PFN-Casmopolitan,schwefel,19.0,3.1,2.5,3.7
20,PFN-Casmopolitan,schwefel,20.0,3.1333333333333333,2.5991666666666666,3.667499999999999
21,PFN-Casmopolitan,schwefel,21.0,3.033333333333333,2.433333333333333,3.6333333333333333
22,PFN-Casmopolitan,schwefel,22.0,3.1666666666666665,2.6333333333333333,3.8
23,PFN-Casmopolitan,schwefel,23.0,3.1666666666666665,2.6325,3.8
24,PFN-Casmopolitan,schwefel,24.0,3.2,2.6333333333333333,3.767499999999999
25,PFN-Casmopolitan,schwefel,25.0,3.2333333333333334,2.7,3.7666666666666666
26,PFN-Casmopolitan,schwefel,26.0,3.25,2.6333333333333333,3.816666666666667
27,PFN-Casmopolitan,schwefel,27.0,3.25,2.6666666666666665,3.817083333333333
28,PFN-Casmopolitan,schwefel,28.0,3.25,2.6666666666666665,3.800416666666666
29,PFN-Casmopolitan,schwefel,29.0,3.45,2.8666666666666667,4.033333333333333
30,PFN-Casmopolitan,schwefel,30.0,3.4833333333333334,2.9,4.066666666666666
31,PFN-Casmopolitan,schwefel,31.0,3.466666666666667,2.91625,4.05
32,PFN-Casmopolitan,schwefel,32.0,3.533333333333333,2.9,4.15
33,PFN-Casmopolitan,schwefel,33.0,3.5,2.8333333333333335,4.15
34,PFN-Casmopolitan,schwefel,34.0,3.5,2.933333333333333,4.13375
35,PFN-Casmopolitan,schwefel,35.0,3.5,2.9329166666666664,4.100416666666666
36,PFN-Casmopolitan,schwefel,36.0,3.5166666666666666,2.8829166666666666,4.13375
37,PFN-Casmopolitan,schwefel,37.0,3.5166666666666666,2.8829166666666666,4.167083333333333
38,PFN-Casmopolitan,schwefel,38.0,3.55,2.9,4.2
39,PFN-Casmopolitan,schwefel,39.0,3.5166666666666666,2.8333333333333335,4.1
40,PFN-Casmopolitan,schwefel,40.0,3.5166666666666666,2.8666666666666667,4.133333333333334
41,PFN-Casmopolitan,schwefel,41.0,3.45,2.86625,4.066666666666666
42,PFN-Casmopolitan,schwefel,42.0,3.5166666666666666,2.9,4.18375
43,PFN-Casmopolitan,schwefel,43.0,3.35,2.8,3.966666666666667
44,PFN-Casmopolitan,schwefel,44.0,3.283333333333333,2.7333333333333334,3.8337499999999998
45,PFN-Casmopolitan,schwefel,45.0,3.216666666666667,2.6333333333333333,3.817083333333333
46,PFN-Casmopolitan,schwefel,46.0,3.25,2.649583333333333,3.8
47,PFN-Casmopolitan,schwefel,47.0,3.25,2.6666666666666665,3.8833333333333333
48,PFN-Casmopolitan,schwefel,48.0,3.15,2.6,3.7004166666666665
49,PFN-Casmopolitan,schwefel,49.0,3.15,2.6,3.8
50,PFN-Casmopolitan,schwefel,50.0,3.15,2.6166666666666667,3.716666666666667
51,PFN-Casmopolitan,schwefel,51.0,3.183333333333333,2.6666666666666665,3.683333333333333
52,PFN-Casmopolitan,schwefel,52.0,3.183333333333333,2.6333333333333333,3.7333333333333334
53,PFN-Casmopolitan,schwefel,53.0,3.283333333333333,2.716666666666667,3.85
54,PFN-Casmopolitan,schwefel,54.0,3.316666666666667,2.75,3.8833333333333333
55,PFN-Casmopolitan,schwefel,55.0,3.283333333333333,2.6995833333333334,3.8333333333333335
56,PFN-Casmopolitan,schwefel,56.0,3.316666666666667,2.7,3.8837499999999996
57,PFN-Casmopolitan,schwefel,57.0,3.35,2.75,3.9833333333333334
58,PFN-Casmopolitan,schwefel,58.0,3.216666666666667,2.6333333333333333,3.816666666666667
59,PFN-Casmopolitan,schwefel,59.0,3.216666666666667,2.6666666666666665,3.816666666666667
60,PFN-Casmopolitan,schwefel,60.0,3.283333333333333,2.65,3.8337499999999998
61,PFN-Casmopolitan,schwefel,61.0,3.35,2.783333333333333,3.9
62,PFN-Casmopolitan,schwefel,62.0,3.283333333333333,2.716666666666667,3.867083333333333
63,PFN-Casmopolitan,schwefel,63.0,3.15,2.5833333333333335,3.75
64,PFN-Casmopolitan,schwefel,64.0,3.1166666666666667,2.566666666666667,3.683333333333333
65,PFN-Casmopolitan,schwefel,65.0,3.1166666666666667,2.55,3.6837499999999994
66,PFN-Casmopolitan,schwefel,66.0,3.1166666666666667,2.533333333333333,3.767083333333333
67,PFN-Casmopolitan,schwefel,67.0,3.1166666666666667,2.533333333333333,3.7
68,PFN-Casmopolitan,schwefel,68.0,3.0833333333333335,2.5829166666666667,3.6666666666666665
69,PFN-Casmopolitan,schwefel,69.0,2.95,2.3666666666666667,3.533333333333333
70,PFN-Casmopolitan,schwefel,70.0,2.8833333333333333,2.299583333333333,3.517083333333333
71,PFN-Casmopolitan,schwefel,71.0,2.783333333333333,2.183333333333333,3.3837499999999996
72,PFN-Casmopolitan,schwefel,72.0,2.783333333333333,2.2329166666666667,3.417083333333333
73,PFN-Casmopolitan,schwefel,73.0,2.783333333333333,2.1995833333333334,3.4166666666666665
