,0,1
881,-0.11886714,5.2429034e-05
882,-0.116632104,5.2429034e-05
883,-0.116632104,5.787817e-05
884,-0.11462441,5.787817e-05
885,-0.11462441,5.154583e-05
886,-0.112204656,5.154583e-05
887,-0.112204656,5.4818367e-05
888,-0.11028558,5.4818367e-05
889,-0.11028558,4.551375e-05
890,-0.10821724,4.551375e-05
891,-0.10821724,4.9794733e-05
892,-0.106362715,4.9794733e-05
893,-0.106362715,4.7839927e-05
894,-0.10431114,4.7839927e-05
895,-0.10431114,5.067765e-05
896,-0.10221322,5.067765e-05
897,-0.10221322,4.614972e-05
898,-0.10008152,4.614972e-05
899,-0.10008152,4.4324417e-05
900,-0.09797132,4.4324417e-05
901,-0.09797132,4.487779e-05
902,-0.09593609,4.487779e-05
903,-0.09593609,4.5070945e-05
904,-0.09383399,4.5070945e-05
905,-0.09383399,4.553092e-05
906,-0.091862604,4.553092e-05
907,-0.091862604,4.0858376e-05
908,-0.089731544,4.0858376e-05
909,-0.089731544,3.80001e-05
910,-0.087747626,3.80001e-05
911,-0.087747626,4.068436e-05
912,-0.085754104,4.068436e-05
913,-0.085754104,4.176391e-05
914,-0.083703205,4.176391e-05
915,-0.083703205,4.129607e-05
916,-0.081680626,4.129607e-05
917,-0.081680626,3.8101363e-05
918,-0.07960886,3.8101363e-05
919,-0.07960886,3.8106777e-05
920,-0.07770859,3.8106777e-05
921,-0.07770859,3.56813e-05
922,-0.07567234,3.56813e-05
923,-0.07567234,3.5465942e-05
924,-0.073730916,3.5465942e-05
925,-0.073730916,3.7529117e-05
926,-0.07172382,3.7529117e-05
927,-0.07172382,3.4258752e-05
928,-0.06941168,3.4258752e-05
929,-0.06941168,3.4384997e-05
930,-0.0674185,3.4384997e-05
931,-0.0674185,3.160832e-05
932,-0.065466896,3.160832e-05
933,-0.065466896,3.3391218e-05
934,-0.0633897,3.3391218e-05
935,-0.0633897,3.4672237e-05
936,-0.06124127,3.4672237e-05
937,-0.06124127,3.370974e-05
938,-0.059185468,3.370974e-05
939,-0.059185468,3.157735e-05
940,-0.05704321,3.157735e-05
941,-0.05704321,3.0277099e-05
942,-0.054956347,3.0277099e-05
943,-0.054956347,3.1939762e-05
944,-0.052820988,3.1939762e-05
945,-0.052820988,2.768513e-05
946,-0.050637104,2.768513e-05
947,-0.050637104,3.0281835e-05
948,-0.048744775,3.0281835e-05
949,-0.048744775,3.0135254e-05
950,-0.04667072,3.0135254e-05
951,-0.04667072,2.9104722e-05
952,-0.04460413,2.9104722e-05
953,-0.04460413,2.8627164e-05
954,-0.04266137,2.8627164e-05
955,-0.04266137,2.5882104e-05
956,-0.040650442,2.5882104e-05
957,-0.040650442,2.6721344e-05
958,-0.03846317,2.6721344e-05
959,-0.03846317,2.5751098e-05
960,-0.03627494,2.5751098e-05
961,-0.03627494,2.6589894e-05
962,-0.03413473,2.6589894e-05
963,-0.03413473,2.6683096e-05
964,-0.03204155,2.6683096e-05
965,-0.03204155,2.532939e-05
966,-0.029995106,2.532939e-05
967,-0.029995106,2.5883128e-05
968,-0.027775075,2.5883128e-05
969,-0.027775075,2.5519847e-05
970,-0.025623031,2.5519847e-05
971,-0.025623031,2.2851955e-05
972,-0.023545854,2.2851955e-05
973,-0.023545854,2.3037008e-05
974,-0.021572217,2.3037008e-05
975,-0.021572217,2.1179134e-05
976,-0.019530043,2.1179134e-05
977,-0.019530043,2.1410546e-05
978,-0.017514944,2.1410546e-05
979,-0.017514944,2.2652357e-05
980,-0.015259862,2.2652357e-05
981,-0.015259862,2.1022835e-05
982,-0.013042778,2.1022835e-05
983,-0.013042778,1.9285255e-05
984,-0.010967448,1.9285255e-05
985,-0.010967448,1.8791627e-05
986,-0.008735951,1.8791627e-05
987,-0.008735951,1.7669732e-05
988,-0.0067013353,1.7669732e-05
989,-0.0067013353,1.9418938e-05
990,-0.0048285574,1.9418938e-05
991,-0.0048285574,1.9200792e-05
992,-0.002786599,1.9200792e-05
993,-0.002786599,1.8343684e-05
994,-0.0007020198,1.8343684e-05
995,-0.0007020198,1.8303232e-05
996,0.0012572892,1.8303232e-05
997,0.0012572892,2.0982796e-05
998,0.0032059439,2.0982796e-05
999,0.0032059439,1.8531005e-05
1000,0.0053623617,1.8531005e-05
1001,0.0053623617,1.6261409e-05
1002,0.0074770153,1.6261409e-05
1003,0.0074770153,1.5448286e-05
1004,0.009482384,1.5448286e-05
1005,0.009482384,1.9033165e-05
1006,0.011450477,1.9033165e-05
1007,0.011450477,1.683096e-05
1008,0.013804302,1.683096e-05
1009,0.013804302,1.6059716e-05
1010,0.015951604,1.6059716e-05
1011,0.015951604,1.5996702e-05
1012,0.018014982,1.5996702e-05
1013,0.018014982,1.5443919e-05
1014,0.02007065,1.5443919e-05
1015,0.02007065,1.4574521e-05
1016,0.02219928,1.4574521e-05
1017,0.02219928,1.4453359e-05
1018,0.024146266,1.4453359e-05
1019,0.024146266,1.5480207e-05
1020,0.026041321,1.5480207e-05
1021,0.026041321,1.51357335e-05
1022,0.028303772,1.51357335e-05
1023,0.028303772,1.4705936e-05
1024,0.030345567,1.4705936e-05
1025,0.030345567,1.3821993e-05
1026,0.03259024,1.3821993e-05
1027,0.03259024,1.4808088e-05
1028,0.034670353,1.4808088e-05
1029,0.034670353,1.3917553e-05
1030,0.036836892,1.3917553e-05
1031,0.036836892,1.3063681e-05
1032,0.038990803,1.3063681e-05
1033,0.038990803,1.256845e-05
1034,0.041126028,1.256845e-05
1035,0.041126028,1.1894917e-05
1036,0.04313834,1.1894917e-05
1037,0.04313834,1.2804503e-05
1038,0.04510662,1.2804503e-05
1039,0.04510662,1.1988816e-05
1040,0.047323518,1.1988816e-05
1041,0.047323518,1.3036686e-05
1042,0.04935835,1.3036686e-05
1043,0.04935835,1.136281e-05
1044,0.051432356,1.136281e-05
1045,0.051432356,1.1846386e-05
1046,0.053461358,1.1846386e-05
1047,0.053461358,1.1545184e-05
1048,0.055584647,1.1545184e-05
1049,0.055584647,1.2042519e-05
1050,0.057687193,1.2042519e-05
1051,0.057687193,1.0411158e-05
1052,0.05983995,1.0411158e-05
1053,0.05983995,1.0085847e-05
1054,0.061830416,1.0085847e-05
1055,0.061830416,1.0467752e-05
1056,0.06384576,1.0467752e-05
1057,0.06384576,1.0456912e-05
1058,0.06601049,1.0456912e-05
1059,0.06601049,9.642826e-06
1060,0.0681434,9.642826e-06
1061,0.0681434,9.452656e-06
1062,0.07017453,9.452656e-06
1063,0.07017453,9.008706e-06
1064,0.0722605,9.008706e-06
1065,0.0722605,9.698808e-06
1066,0.074317485,9.698808e-06
1067,0.074317485,8.586565e-06
1068,0.07644381,8.586565e-06
1069,0.07644381,8.990571e-06
1070,0.07851159,8.990571e-06
1071,0.07851159,9.294957e-06
1072,0.080754094,9.294957e-06
1073,0.080754094,9.097725e-06
1074,0.08294057,9.097725e-06
1075,0.08294057,8.3917375e-06
1076,0.08503792,8.3917375e-06
1077,0.08503792,8.756438e-06
1078,0.08714832,8.756438e-06
1079,0.08714832,7.862938e-06
1080,0.08936119,7.862938e-06
1081,0.08936119,8.354938e-06
1082,0.091326475,8.354938e-06
1083,0.091326475,7.4400796e-06
1084,0.09349585,7.4400796e-06
1085,0.09349585,7.770042e-06
1086,0.09551449,7.770042e-06
1087,0.09551449,7.796757e-06
1088,0.09763645,7.796757e-06
1089,0.09763645,7.153369e-06
1090,0.09972516,7.153369e-06
1091,0.09972516,7.873198e-06
1092,0.10168633,7.873198e-06
1093,0.10168633,7.4743934e-06
1094,0.10375725,7.4743934e-06
1095,0.10375725,6.4676633e-06
1096,0.10583049,6.4676633e-06
1097,0.10583049,7.046736e-06
1098,0.10791438,7.046736e-06
1099,0.10791438,7.281085e-06
1100,0.10985798,7.281085e-06
1101,0.10985798,6.7203528e-06
1102,0.11200246,6.7203528e-06
1103,0.11200246,6.769794e-06
1104,0.11420728,6.769794e-06
1105,0.11420728,6.2846775e-06
1106,0.116538085,6.2846775e-06
1107,0.116538085,6.3889515e-06
1108,0.11865232,6.3889515e-06
1109,0.11865232,5.7771545e-06
1110,0.12066313,5.7771545e-06
1111,0.12066313,5.952427e-06
1112,0.12272883,5.952427e-06
1113,0.12272883,5.8533847e-06
1114,0.12487112,5.8533847e-06
1115,0.12487112,5.3990543e-06
1116,0.12684904,5.3990543e-06
1117,0.12684904,5.4529683e-06
1118,0.12887976,5.4529683e-06
1119,0.12887976,5.3513577e-06
1120,0.13091888,5.3513577e-06
1121,0.13091888,5.514411e-06
1122,0.13296497,5.514411e-06
1123,0.13296497,4.60078e-06
1124,0.13511473,4.60078e-06
1125,0.13511473,5.3197464e-06
1126,0.13716212,5.3197464e-06
1127,0.13716212,4.983274e-06
1128,0.1392093,4.983274e-06
1129,0.1392093,4.841047e-06
1130,0.14133708,4.841047e-06
1131,0.14133708,4.7458216e-06
1132,0.14340422,4.7458216e-06
1133,0.14340422,4.594569e-06
1134,0.14548422,4.594569e-06
1135,0.14548422,4.0184477e-06
1136,0.14741172,4.0184477e-06
1137,0.14741172,4.5320353e-06
1138,0.14940684,4.5320353e-06
1139,0.14940684,4.344899e-06
1140,0.15132552,4.344899e-06
1141,0.15132552,4.807299e-06
1142,0.1533872,4.807299e-06
1143,0.1533872,4.278439e-06
1144,0.15554412,4.278439e-06
1145,0.15554412,4.030849e-06
1146,0.15754999,4.030849e-06
1147,0.15754999,4.1530448e-06
1148,0.15962383,4.1530448e-06
1149,0.15962383,3.8808166e-06
1150,0.16166148,3.8808166e-06
1151,0.16166148,4.00318e-06
1152,0.1636626,4.00318e-06
1153,0.1636626,4.1365242e-06
1154,0.16563448,4.1365242e-06
1155,0.16563448,4.367274e-06
1156,0.16761254,4.367274e-06
1157,0.16761254,3.8768917e-06
1158,0.16983423,3.8768917e-06
1159,0.16983423,3.9723604e-06
1160,0.17201725,3.9723604e-06
1161,0.17201725,3.7153932e-06
1162,0.17429034,3.7153932e-06
1163,0.17429034,3.2045557e-06
1164,0.17661218,3.2045557e-06
1165,0.17661218,3.3207298e-06
1166,0.17858863,3.3207298e-06
1167,0.17858863,3.240225e-06
1168,0.18040177,3.240225e-06
1169,0.18040177,3.1605714e-06
1170,0.18243426,3.1605714e-06
1171,0.18243426,3.816407e-06
1172,0.18460116,3.816407e-06
1173,0.18460116,3.3119945e-06
1174,0.18683326,3.3119945e-06
1175,0.18683326,3.30166e-06
1176,0.18888503,3.30166e-06
1177,0.18888503,3.4833076e-06
1178,0.19088742,3.4833076e-06
1179,0.19088742,3.004539e-06
1180,0.19307733,3.004539e-06
1181,0.19307733,3.1898683e-06
1182,0.19515912,3.1898683e-06
1183,0.19515912,3.0846904e-06
1184,0.19733718,3.0846904e-06
1185,0.19733718,3.2655107e-06
1186,0.19942616,3.2655107e-06
1187,0.19942616,2.8462318e-06
1188,0.2016227,2.8462318e-06
1189,0.2016227,2.6273694e-06
1190,0.20377187,2.6273694e-06
1191,0.20377187,2.6484486e-06
1192,0.20599195,2.6484486e-06
1193,0.20599195,2.7100527e-06
1194,0.20797887,2.7100527e-06
1195,0.20797887,2.6194298e-06
1196,0.21005636,2.6194298e-06
1197,0.21005636,2.5260745e-06
1198,0.21215805,2.5260745e-06
1199,0.21215805,2.9352386e-06
1200,0.214375,2.9352386e-06
1201,0.214375,2.4289998e-06
1202,0.21658874,2.4289998e-06
1203,0.21658874,2.535491e-06
1204,0.21863502,2.535491e-06
1205,0.21863502,2.6869402e-06
1206,0.22075641,2.6869402e-06
1207,0.22075641,2.1630112e-06
1208,0.22296977,2.1630112e-06
1209,0.22296977,2.1419378e-06
1210,0.22484432,2.1419378e-06
1211,0.22484432,1.9478252e-06
1212,0.22688544,1.9478252e-06
1213,0.22688544,2.2518157e-06
1214,0.22904834,2.2518157e-06
1215,0.22904834,2.020215e-06
1216,0.23107056,2.020215e-06
1217,0.23107056,2.145673e-06
1218,0.23301405,2.145673e-06
1219,0.23301405,2.0604944e-06
1220,0.23525532,2.0604944e-06
1221,0.23525532,2.1140581e-06
1222,0.23771015,2.1140581e-06
1223,0.23771015,2.1733706e-06
1224,0.24001965,2.1733706e-06
1225,0.24001965,2.1200788e-06
1226,0.24214901,2.1200788e-06
1227,0.24214901,2.0496095e-06
1228,0.2443609,2.0496095e-06
1229,0.2443609,1.927144e-06
1230,0.24660097,1.927144e-06
1231,0.24660097,1.9197516e-06
1232,0.24862745,1.9197516e-06
1233,0.24862745,2.0006607e-06
1234,0.2508037,2.0006607e-06
1235,0.2508037,1.7840854e-06
1236,0.25301087,1.7840854e-06
1237,0.25301087,1.6533753e-06
1238,0.2551322,1.6533753e-06
1239,0.2551322,1.5484534e-06
1240,0.25714338,1.5484534e-06
1241,0.25714338,1.8369655e-06
1242,0.2590905,1.8369655e-06
1243,0.2590905,1.6077063e-06
1244,0.26146635,1.6077063e-06
1245,0.26146635,1.7358898e-06
1246,0.26350364,1.7358898e-06
1247,0.26350364,1.404413e-06
1248,0.2658399,1.404413e-06
1249,0.2658399,1.5915587e-06
1250,0.2678367,1.5915587e-06
1251,0.2678367,1.6293558e-06
1252,0.26992148,1.6293558e-06
1253,0.26992148,1.4357146e-06
1254,0.27192694,1.4357146e-06
1255,0.27192694,1.4695989e-06
1256,0.27422065,1.4695989e-06
1257,0.27422065,1.4715413e-06
1258,0.27609944,1.4715413e-06
1259,0.27609944,1.49726e-06
1260,0.27815053,1.49726e-06
1261,0.27815053,1.4539092e-06
1262,0.28030246,1.4539092e-06
1263,0.28030246,1.3743129e-06
1264,0.28229478,1.3743129e-06
1265,0.28229478,1.5271942e-06
1266,0.28459954,1.5271942e-06
1267,0.28459954,1.4597333e-06
1268,0.28667983,1.4597333e-06
1269,0.28667983,1.3710284e-06
1270,0.28897858,1.3710284e-06
1271,0.28897858,1.2890629e-06
1272,0.29134315,1.2890629e-06
1273,0.29134315,1.2945513e-06
1274,0.293746,1.2945513e-06
1275,0.293746,1.2334838e-06
1276,0.29599944,1.2334838e-06
1277,0.29599944,1.2118348e-06
1278,0.2982688,1.2118348e-06
1279,0.2982688,1.1745406e-06
1280,0.3006127,1.1745406e-06
1281,0.3006127,1.0688339e-06
1282,0.3026421,1.0688339e-06
1283,0.3026421,1.1185911e-06
1284,0.30490938,1.1185911e-06
1285,0.30490938,1.2557338e-06
1286,0.30692858,1.2557338e-06
1287,0.30692858,9.79657e-07
1288,0.30905503,9.79657e-07
1289,0.30905503,1.2242022e-06
1290,0.3114318,1.2242022e-06
1291,0.3114318,1.2065567e-06
1292,0.31366158,1.2065567e-06
1293,0.31366158,9.527389e-07
1294,0.31573933,9.527389e-07
1295,0.31573933,9.5329233e-07
1296,0.3180164,9.5329233e-07
1297,0.3180164,1.0849327e-06
1298,0.32025188,1.0849327e-06
1299,0.32025188,9.522956e-07
1300,0.3226339,9.522956e-07
1301,0.3226339,9.3938417e-07
1302,0.3246013,9.3938417e-07
1303,0.3246013,1.0529276e-06
1304,0.32680476,1.0529276e-06
1305,0.32680476,8.613158e-07
1306,0.3290157,8.613158e-07
1307,0.3290157,9.083332e-07
1308,0.33133215,9.083332e-07
1309,0.33133215,7.2784917e-07
1310,0.33375484,7.2784917e-07
1311,0.33375484,9.0217264e-07
1312,0.33592075,9.0217264e-07
1313,0.33592075,8.5680165e-07
1314,0.33825216,8.5680165e-07
1315,0.33825216,8.206671e-07
1316,0.34054458,8.206671e-07
1317,0.34054458,8.74822e-07
1318,0.34275377,8.74822e-07
1319,0.34275377,8.1565236e-07
1320,0.3450443,8.1565236e-07
1321,0.3450443,7.5136404e-07
1322,0.3472758,7.5136404e-07
1323,0.3472758,8.386493e-07
1324,0.34953982,8.386493e-07
1325,0.34953982,8.1411673e-07
1326,0.35179773,8.1411673e-07
1327,0.35179773,7.047206e-07
1328,0.35405266,7.047206e-07
1329,0.35405266,7.160116e-07
1330,0.3563624,7.160116e-07
1331,0.3563624,6.696786e-07
1332,0.35866913,6.696786e-07
1333,0.35866913,7.304596e-07
1334,0.3609293,7.304596e-07
1335,0.3609293,6.6301885e-07
1336,0.3632843,6.6301885e-07
1337,0.3632843,7.302047e-07
1338,0.36548185,7.302047e-07
1339,0.36548185,6.678342e-07
1340,0.36806065,6.678342e-07
1341,0.36806065,8.226174e-07
1342,0.37030095,8.226174e-07
1343,0.37030095,6.4658065e-07
1344,0.3726537,6.4658065e-07
1345,0.3726537,5.8150516e-07
1346,0.37467998,5.8150516e-07
1347,0.37467998,5.8485716e-07
1348,0.37679428,5.8485716e-07
1349,0.37679428,6.237105e-07
1350,0.37948143,6.237105e-07
1351,0.37948143,5.5852075e-07
1352,0.3819849,5.5852075e-07
1353,0.3819849,5.481141e-07
1354,0.3840511,5.481141e-07
1355,0.3840511,6.059732e-07
1356,0.3862214,6.059732e-07
1357,0.3862214,5.119149e-07
1358,0.38838995,5.119149e-07
1359,0.38838995,6.334926e-07
1360,0.39076775,6.334926e-07
1361,0.39076775,5.43052e-07
1362,0.39303634,5.43052e-07
1363,0.39303634,5.3092066e-07
1364,0.3953151,5.3092066e-07
1365,0.3953151,5.2515077e-07
1366,0.39765012,5.2515077e-07
1367,0.39765012,4.6767474e-07
1368,0.40014958,4.6767474e-07
1369,0.40014958,4.7126045e-07
1370,0.4025783,4.7126045e-07
1371,0.4025783,4.8775854e-07
1372,0.40467086,4.8775854e-07
1373,0.40467086,4.3503658e-07
1374,0.4069469,4.3503658e-07
1375,0.4069469,4.953938e-07
1376,0.4093778,4.953938e-07
1377,0.4093778,4.8547577e-07
1378,0.41194332,4.8547577e-07
1379,0.41194332,4.188065e-07
1380,0.41431093,4.188065e-07
1381,0.41431093,4.0444354e-07
1382,0.41656876,4.0444354e-07
1383,0.41656876,4.2445996e-07
1384,0.4188136,4.2445996e-07
1385,0.4188136,3.7319896e-07
1386,0.42118937,3.7319896e-07
1387,0.42118937,4.5031757e-07
1388,0.42348668,4.5031757e-07
1389,0.42348668,4.5076317e-07
1390,0.42573625,4.5076317e-07
1391,0.42573625,4.0275268e-07
1392,0.42827398,4.0275268e-07
1393,0.42827398,3.9631274e-07
1394,0.43070436,3.9631274e-07
1395,0.43070436,3.7064095e-07
1396,0.43319055,3.7064095e-07
1397,0.43319055,3.7514803e-07
1398,0.43567535,3.7514803e-07
1399,0.43567535,3.7361775e-07
1400,0.4382611,3.7361775e-07
1401,0.4382611,3.4672829e-07
1402,0.44060928,3.4672829e-07
1403,0.44060928,3.609305e-07
1404,0.4429426,3.609305e-07
1405,0.4429426,3.6779238e-07
1406,0.4455648,3.6779238e-07
1407,0.4455648,3.729442e-07
1408,0.44786867,3.729442e-07
1409,0.44786867,3.0140367e-07
1410,0.4501645,3.0140367e-07
1411,0.4501645,3.1771972e-07
1412,0.45261845,3.1771972e-07
1413,0.45261845,3.278684e-07
1414,0.45483464,3.278684e-07
1415,0.45483464,2.8358008e-07
1416,0.45729524,2.8358008e-07
1417,0.45729524,3.2649174e-07
1418,0.4599849,3.2649174e-07
1419,0.4599849,3.0198083e-07
1420,0.4623624,3.0198083e-07
1421,0.4623624,2.603595e-07
1422,0.4647811,2.603595e-07
1423,0.4647811,2.7856734e-07
1424,0.46705663,2.7856734e-07
1425,0.46705663,2.4585592e-07
1426,0.46964532,2.4585592e-07
1427,0.46964532,2.2451157e-07
1428,0.47210997,2.2451157e-07
1429,0.47210997,2.9959023e-07
1430,0.47458005,2.9959023e-07
1431,0.47458005,2.7281382e-07
1432,0.4770341,2.7281382e-07
1433,0.4770341,2.6962618e-07
1434,0.47956955,2.6962618e-07
1435,0.47956955,2.51752e-07
1436,0.48233464,2.51752e-07
1437,0.48233464,2.40059e-07
1438,0.48492908,2.40059e-07
1439,0.48492908,2.506409e-07
1440,0.4876275,2.506409e-07
1441,0.4876275,2.473842e-07
1442,0.49014834,2.473842e-07
1443,0.49014834,2.334876e-07
1444,0.49252692,2.334876e-07
1445,0.49252692,2.1799437e-07
1446,0.49505234,2.1799437e-07
1447,0.49505234,2.17246e-07
1448,0.49764174,2.17246e-07
1449,0.49764174,1.9739561e-07
1450,0.5001137,1.9739561e-07
1451,0.5001137,2.32415e-07
1452,0.50248873,2.32415e-07
1453,0.50248873,2.1751526e-07
1454,0.5049984,2.1751526e-07
1455,0.5049984,1.9374384e-07
1456,0.5075091,1.9374384e-07
1457,0.5075091,2.3340613e-07
1458,0.51029193,2.3340613e-07
1459,0.51029193,2.2966e-07
1460,0.5126642,2.2966e-07
1461,0.5126642,1.9929206e-07
1462,0.51521486,1.9929206e-07
1463,0.51521486,2.0778367e-07
1464,0.51764655,2.0778367e-07
1465,0.51764655,1.8416111e-07
1466,0.5201272,1.8416111e-07
1467,0.5201272,2.0082562e-07
1468,0.522801,2.0082562e-07
1469,0.522801,1.9574891e-07
1470,0.5253183,1.9574891e-07
1471,0.5253183,1.609921e-07
1472,0.52778506,1.609921e-07
1473,0.52778506,1.7999783e-07
1474,0.5302857,1.7999783e-07
1475,0.5302857,1.7337315e-07
1476,0.5329306,1.7337315e-07
1477,0.5329306,1.5027237e-07
1478,0.5354537,1.5027237e-07
1479,0.5354537,1.4956466e-07
1480,0.538098,1.4956466e-07
1481,0.538098,1.5586592e-07
1482,0.54070854,1.5586592e-07
1483,0.54070854,1.3633584e-07
1484,0.5431551,1.3633584e-07
1485,0.5431551,1.7386873e-07
1486,0.5457491,1.7386873e-07
1487,0.5457491,1.6616211e-07
1488,0.5482652,1.6616211e-07
1489,0.5482652,1.5727127e-07
1490,0.55073154,1.5727127e-07
1491,0.55073154,1.401537e-07
1492,0.5533353,1.401537e-07
1493,0.5533353,1.4059066e-07
1494,0.5559275,1.4059066e-07
1495,0.5559275,1.2448872e-07
1496,0.5585635,1.2448872e-07
1497,0.5585635,1.582812e-07
1498,0.5612117,1.582812e-07
1499,0.5612117,1.5051246e-07
1500,0.56382847,1.5051246e-07
1501,0.56382847,1.4286006e-07
1502,0.5665387,1.4286006e-07
1503,0.5665387,1.1662424e-07
1504,0.56916714,1.1662424e-07
1505,0.56916714,1.3082638e-07
1506,0.5715858,1.3082638e-07
1507,0.5715858,1.2119914e-07
1508,0.5741199,1.2119914e-07
1509,0.5741199,1.3847543e-07
1510,0.5767877,1.3847543e-07
1511,0.5767877,1.2167861e-07
1512,0.5794656,1.2167861e-07
1513,0.5794656,1.2717936e-07
1514,0.5821634,1.2717936e-07
1515,0.5821634,1.2430436e-07
1516,0.5847563,1.2430436e-07
1517,0.5847563,1.0895732e-07
1518,0.58741623,1.0895732e-07
1519,0.58741623,9.807848e-08
1520,0.5901424,9.807848e-08
1521,0.5901424,1.2110128e-07
1522,0.5929378,1.2110128e-07
1523,0.5929378,1.1240721e-07
1524,0.5956428,1.1240721e-07
1525,0.5956428,1.15485804e-07
1526,0.59815025,1.15485804e-07
1527,0.59815025,1.087412e-07
1528,0.6006918,1.087412e-07
1529,0.6006918,1.0007625e-07
1530,0.60367024,1.0007625e-07
1531,0.60367024,1.0375841e-07
1532,0.6062982,1.0375841e-07
1533,0.6062982,9.3047476e-08
1534,0.6090102,9.3047476e-08
1535,0.6090102,1.0241725e-07
1536,0.61161864,1.0241725e-07
1537,0.61161864,8.828027e-08
1538,0.6144689,8.828027e-08
1539,0.6144689,8.360934e-08
1540,0.61728895,8.360934e-08
1541,0.61728895,9.057853e-08
1542,0.62015337,9.057853e-08
1543,0.62015337,1.0237507e-07
1544,0.6226141,1.0237507e-07
1545,0.6226141,9.495074e-08
1546,0.6254138,9.495074e-08
1547,0.6254138,8.7309544e-08
1548,0.62803996,8.7309544e-08
1549,0.62803996,7.352285e-08
1550,0.630772,7.352285e-08
1551,0.630772,8.1894036e-08
1552,0.63364005,8.1894036e-08
1553,0.63364005,8.2780396e-08
1554,0.63638353,8.2780396e-08
1555,0.63638353,7.2336945e-08
1556,0.6390673,7.2336945e-08
1557,0.6390673,8.728398e-08
1558,0.64207053,8.728398e-08
1559,0.64207053,6.9699176e-08
1560,0.64458466,6.9699176e-08
1561,0.64458466,6.681148e-08
1562,0.647511,6.681148e-08
1563,0.647511,6.8719835e-08
1564,0.6502465,6.8719835e-08
1565,0.6502465,6.328824e-08
1566,0.6531653,6.328824e-08
1567,0.6531653,6.466266e-08
1568,0.65604734,6.466266e-08
1569,0.65604734,5.7458767e-08
1570,0.659094,5.7458767e-08
1571,0.659094,7.100321e-08
1572,0.6620337,7.100321e-08
1573,0.6620337,6.957193e-08
1574,0.66480196,6.957193e-08
1575,0.66480196,6.431702e-08
1576,0.6675097,6.431702e-08
1577,0.6675097,6.1197035e-08
1578,0.6703695,6.1197035e-08
1579,0.6703695,5.22456e-08
1580,0.67324865,5.22456e-08
1581,0.67324865,7.12599e-08
1582,0.67626196,7.12599e-08
1583,0.67626196,6.662264e-08
1584,0.6793175,6.662264e-08
1585,0.6793175,5.0640296e-08
1586,0.6821661,5.0640296e-08
1587,0.6821661,4.2817536e-08
1588,0.6850456,4.2817536e-08
1589,0.6850456,4.799564e-08
1590,0.68800664,4.799564e-08
1591,0.68800664,5.2482758e-08
1592,0.6909252,5.2482758e-08
1593,0.6909252,4.9413373e-08
1594,0.69382715,4.9413373e-08
1595,0.69382715,4.6929987e-08
1596,0.6966293,4.6929987e-08
1597,0.6966293,4.7809934e-08
1598,0.6995125,4.7809934e-08
1599,0.6995125,5.5185197e-08
1600,0.7021071,5.5185197e-08
1601,0.7021071,5.7634164e-08
1602,0.7050015,5.7634164e-08
1603,0.7050015,4.6711058e-08
1604,0.7077411,4.6711058e-08
1605,0.7077411,4.9823534e-08
1606,0.7104988,4.9823534e-08
1607,0.7104988,4.7664845e-08
1608,0.7135738,4.7664845e-08
1609,0.7135738,4.3571394e-08
1610,0.716735,4.3571394e-08
1611,0.716735,3.9479946e-08
1612,0.7196738,3.9479946e-08
1613,0.7196738,4.1238447e-08
1614,0.72312677,4.1238447e-08
1615,0.72312677,4.645393e-08
1616,0.7261255,4.645393e-08
1617,0.7261255,3.966676e-08
1618,0.7290354,3.966676e-08
1619,0.7290354,3.343906e-08
1620,0.7320851,3.343906e-08
1621,0.7320851,4.172535e-08
1622,0.73524,4.172535e-08
1623,0.73524,3.624487e-08
1624,0.7382695,3.624487e-08
1625,0.7382695,3.754112e-08
1626,0.74158293,3.754112e-08
1627,0.74158293,3.192315e-08
1628,0.7448925,3.192315e-08
1629,0.7448925,3.483173e-08
1630,0.7479402,3.483173e-08
1631,0.7479402,3.88556e-08
1632,0.7510277,3.88556e-08
1633,0.7510277,3.190933e-08
1634,0.75440526,3.190933e-08
1635,0.75440526,2.9636334e-08
1636,0.75747573,2.9636334e-08
1637,0.75747573,2.7699915e-08
1638,0.76054823,2.7699915e-08
1639,0.76054823,3.3721005e-08
1640,0.7636831,3.3721005e-08
1641,0.7636831,3.373757e-08
1642,0.7670636,3.373757e-08
1643,0.7670636,3.0979006e-08
1644,0.7706078,3.0979006e-08
1645,0.7706078,2.6492947e-08
1646,0.7738993,2.6492947e-08
1647,0.7738993,2.681186e-08
1648,0.777177,2.681186e-08
1649,0.777177,2.7674384e-08
1650,0.78059363,2.7674384e-08
1651,0.78059363,3.0122365e-08
1652,0.7838663,3.0122365e-08
1653,0.7838663,2.5722404e-08
1654,0.786888,2.5722404e-08
1655,0.786888,2.8734792e-08
1656,0.79029095,2.8734792e-08
1657,0.79029095,3.3695706e-08
1658,0.7936938,3.3695706e-08
1659,0.7936938,3.0361917e-08
1660,0.796862,3.0361917e-08
1661,0.796862,2.483002e-08
1662,0.799991,2.483002e-08
1663,0.799991,2.1099531e-08
1664,0.8034574,2.1099531e-08
1665,0.8034574,2.2139275e-08
1666,0.8066342,2.2139275e-08
1667,0.8066342,2.4024118e-08
1668,0.8100423,2.4024118e-08
1669,0.8100423,1.939249e-08
1670,0.8133484,1.939249e-08
1671,0.8133484,2.0878588e-08
1672,0.8169627,2.0878588e-08
